A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,origin,control,rating,condition,awareness
0.01817,0.009369,0.003051,0.001101,0.003148,-2.007E-4,-0.00205,-0.001013,0.02541,-0.04086,0.003356,-5.143E-4,0.003412,-8.257E-4,0.001812,-1.803E-4,junk,junk,junk,mean-in-december,awareness1
0.01808,0.009286,0.003025,0.001109,0.003169,-2.035E-4,-0.002033,-0.001014,0.02542,-0.04086,0.003346,-5.144E-4,0.003415,-8.213E-4,0.001815,-1.872E-4,junk,junk,junk,mean-in-december,awareness1
0.01816,0.00929,0.003025,0.001113,0.003195,-2.038E-4,-0.002009,-0.001016,0.02552,-0.041,0.003345,-5.093E-4,0.003417,-8.131E-4,0.001809,-1.792E-4,junk,junk,junk,mean-in-december,awareness1
0.01827,0.009162,0.003022,0.001124,0.003222,-1.958E-4,-0.00199,-0.001013,0.02564,-0.04081,0.00334,-4.99E-4,0.003431,-8.129E-4,0.00184,-1.893E-4,junk,junk,junk,mean-in-december,awareness1
0.01845,0.008934,0.003035,0.001128,0.003247,-1.903E-4,-0.001997,-0.001004,0.02604,-0.04122,0.003364,-4.975E-4,0.003467,-8.175E-4,0.001859,-1.856E-4,junk,junk,junk,mean-in-december,awareness1
0.0188,0.008609,0.003043,0.001134,0.003288,-1.781E-4,-0.002001,-0.001003,0.02631,-0.04124,0.003379,-4.91E-4,0.003516,-8.297E-4,0.001845,-1.803E-4,junk,junk,junk,mean-in-december,awareness1
0.01936,0.008295,0.003044,0.00114,0.003284,-1.638E-4,-0.001977,-0.001016,0.02642,-0.04123,0.003371,-4.837E-4,0.003534,-8.305E-4,0.001853,-1.8E-4,junk,junk,junk,mean-in-december,awareness1
0.01931,0.008423,0.00303,0.001148,0.003275,-1.565E-4,-0.001986,-0.001009,0.02675,-0.04128,0.003366,-4.793E-4,0.00356,-8.44E-4,0.001843,-1.734E-4,junk,junk,junk,mean-in-december,awareness1
0.0193,0.008359,0.003007,0.001156,0.003276,-1.51E-4,-0.002017,-9.982E-4,0.02659,-0.04122,0.003358,-4.795E-4,0.003548,-8.467E-4,0.001828,-1.715E-4,junk,junk,junk,mean-in-december,awareness1
0.01908,0.00841,0.002984,0.001161,0.00326,-1.431E-4,-0.002039,-9.985E-4,0.02719,-0.04158,0.003327,-4.729E-4,0.003557,-8.463E-4,0.001792,-1.7E-4,junk,junk,junk,mean-in-december,awareness1
0.01905,0.008578,0.002969,0.001165,0.003271,-1.403E-4,-0.002027,-0.001013,0.02715,-0.04141,0.003288,-4.68E-4,0.003573,-8.593E-4,0.001765,-1.71E-4,junk,junk,junk,mean-in-december,awareness1
0.01947,0.008273,0.002952,0.00117,0.003279,-1.414E-4,-0.002029,-0.001005,0.02748,-0.04157,0.003301,-4.713E-4,0.003563,-8.507E-4,0.001765,-1.739E-4,junk,junk,junk,mean-in-december,awareness1
0.0196,0.008378,0.002908,0.001179,0.003292,-1.434E-4,-0.002047,-9.912E-4,0.02754,-0.04172,0.00329,-4.676E-4,0.003545,-8.482E-4,0.001746,-1.747E-4,junk,junk,junk,mean-in-december,awareness1
0.01953,0.008443,0.002884,0.001182,0.003283,-1.293E-4,-0.002047,-9.75E-4,0.02772,-0.04186,0.003301,-4.727E-4,0.003545,-8.511E-4,0.001746,-1.77E-4,junk,junk,junk,mean-in-december,awareness1
0.01949,0.008362,0.002865,0.001183,0.003294,-1.232E-4,-0.002017,-9.914E-4,0.02778,-0.04177,0.00329,-4.711E-4,0.003564,-8.571E-4,0.001753,-1.734E-4,junk,junk,junk,mean-in-december,awareness1
0.01958,0.008273,0.002879,0.001178,0.003337,-1.23E-4,-0.001984,-9.982E-4,0.02753,-0.04154,0.003351,-4.765E-4,0.003587,-8.595E-4,0.001801,-1.832E-4,junk,junk,junk,mean-in-december,awareness1
0.01982,0.0082,0.002899,0.001178,0.00339,-1.249E-4,-0.001952,-9.972E-4,0.02752,-0.04155,0.003404,-4.85E-4,0.00362,-8.54E-4,0.00183,-1.821E-4,junk,junk,junk,mean-in-december,awareness1
0.02021,0.008183,0.002919,0.001183,0.003425,-1.249E-4,-0.001903,-0.001011,0.02732,-0.04151,0.003412,-4.767E-4,0.003679,-8.566E-4,0.001909,-1.939E-4,junk,junk,junk,mean-in-december,awareness1
0.02034,0.008271,0.00294,0.00118,0.00344,-1.207E-4,-0.001883,-0.001017,0.02684,-0.04091,0.003465,-4.767E-4,0.003717,-8.557E-4,0.001943,-1.914E-4,junk,junk,junk,mean-in-december,awareness1
0.02018,0.00857,0.002934,0.001183,0.003459,-1.103E-4,-0.001873,-0.001009,0.02691,-0.04092,0.003518,-4.771E-4,0.003733,-8.489E-4,0.001957,-1.942E-4,junk,junk,junk,mean-in-december,awareness1
0.02002,0.008575,0.002918,0.001188,0.003436,-9.6E-5,-0.00188,-0.001009,0.02669,-0.04074,0.003544,-4.774E-4,0.003713,-8.371E-4,0.001959,-1.882E-4,junk,junk,junk,mean-in-december,awareness1
0.01974,0.008724,0.002906,0.001189,0.003436,-9.766E-5,-0.001876,-9.917E-4,0.02635,-0.04054,0.00356,-4.78E-4,0.003706,-8.284E-4,0.001975,-1.903E-4,junk,junk,junk,mean-in-december,awareness1
0.02,0.008734,0.002901,0.001184,0.003428,-9.139E-5,-0.001887,-9.813E-4,0.02634,-0.04039,0.003568,-4.799E-4,0.003728,-8.377E-4,0.001958,-1.73E-4,junk,junk,junk,mean-in-december,awareness1
0.02025,0.008587,0.002903,0.001179,0.003433,-9.119E-5,-0.00188,-9.858E-4,0.02654,-0.04061,0.003546,-4.707E-4,0.003713,-8.403E-4,0.001965,-1.674E-4,junk,junk,junk,mean-in-december,awareness1
0.01985,0.00887,0.002889,0.001178,0.003415,-8.504E-5,-0.001859,-9.821E-4,0.02671,-0.04076,0.00356,-4.742E-4,0.003727,-8.366E-4,0.00195,-1.679E-4,junk,junk,junk,mean-in-december,awareness1
0.01958,0.009013,0.002866,0.00118,0.003421,-8.547E-5,-0.001839,-9.745E-4,0.02646,-0.04045,0.003561,-4.647E-4,0.003692,-8.208E-4,0.001971,-1.68E-4,junk,junk,junk,mean-in-december,awareness1
0.01969,0.008974,0.002855,0.001181,0.003416,-8.144E-5,-0.001837,-9.752E-4,0.0262,-0.04012,0.003577,-4.655E-4,0.003709,-8.211E-4,0.001983,-1.719E-4,junk,junk,junk,mean-in-december,awareness1
0.01932,0.009176,0.002852,0.001174,0.003426,-8.038E-5,-0.001818,-9.735E-4,0.026,-0.04008,0.003573,-4.544E-4,0.00376,-8.29E-4,0.002038,-1.862E-4,junk,junk,junk,mean-in-december,awareness1
0.01949,0.00909,0.002862,0.001176,0.003457,-8.189E-5,-0.001803,-9.724E-4,0.02578,-0.04001,0.003631,-4.579E-4,0.003792,-8.251E-4,0.002116,-1.963E-4,junk,junk,junk,mean-in-december,awareness1
0.01917,0.009444,0.002894,0.001172,0.003495,-8.764E-5,-0.001758,-9.76E-4,0.02618,-0.04041,0.003707,-4.643E-4,0.003866,-8.268E-4,0.002179,-1.896E-4,junk,junk,junk,mean-in-december,awareness1
0.01934,0.009468,0.002926,0.001172,0.003511,-8.211E-5,-0.001726,-9.787E-4,0.02586,-0.04017,0.003781,-4.719E-4,0.003928,-8.301E-4,0.002215,-1.882E-4,junk,junk,junk,mean-in-december,awareness1
0.01921,0.009597,0.002945,0.001176,0.003519,-7.839E-5,-0.001691,-9.846E-4,0.02593,-0.04024,0.003845,-4.857E-4,0.003956,-8.201E-4,0.002283,-1.945E-4,junk,junk,junk,mean-in-december,awareness1
0.01944,0.009663,0.002954,0.001175,0.003543,-8.205E-5,-0.001666,-9.936E-4,0.02605,-0.04017,0.003886,-4.855E-4,0.003993,-8.205E-4,0.002314,-1.904E-4,junk,junk,junk,mean-in-december,awareness1
0.01892,0.009896,0.002946,0.001174,0.003536,-8.04E-5,-0.001681,-9.814E-4,0.02578,-0.03999,0.003909,-4.828E-4,0.004006,-8.178E-4,0.002334,-1.882E-4,junk,junk,junk,mean-in-december,awareness1
0.0189,0.009967,0.002951,0.001176,0.003519,-7.478E-5,-0.001707,-9.608E-4,0.02556,-0.03966,0.003908,-4.767E-4,0.004035,-8.19E-4,0.002336,-1.817E-4,junk,junk,junk,mean-in-december,awareness1
0.01895,0.01003,0.00293,0.001177,0.003504,-7.261E-5,-0.001741,-9.386E-4,0.02547,-0.03952,0.003907,-4.712E-4,0.004061,-8.144E-4,0.00235,-1.775E-4,junk,junk,junk,mean-in-december,awareness1
0.01911,0.009956,0.002911,0.001173,0.003488,-7.847E-5,-0.001734,-9.36E-4,0.02577,-0.03986,0.003911,-4.62E-4,0.004055,-7.989E-4,0.002366,-1.765E-4,junk,junk,junk,mean-in-december,awareness1
0.01851,0.01019,0.002905,0.001173,0.003469,-7.591E-5,-0.001767,-9.291E-4,0.026,-0.04009,0.003898,-4.517E-4,0.00406,-7.926E-4,0.002391,-1.794E-4,junk,junk,junk,mean-in-december,awareness1
0.01824,0.01032,0.002875,0.001177,0.003443,-7.626E-5,-0.001784,-9.24E-4,0.02535,-0.03943,0.00391,-4.474E-4,0.004081,-7.965E-4,0.002426,-1.821E-4,junk,junk,junk,mean-in-december,awareness1
0.01771,0.01073,0.002857,0.001177,0.003418,-8.006E-5,-0.001811,-9.172E-4,0.02485,-0.03908,0.003926,-4.513E-4,0.004089,-7.895E-4,0.002425,-1.735E-4,junk,junk,junk,mean-in-december,awareness1
0.01766,0.01092,0.002842,0.001178,0.003369,-6.775E-5,-0.001831,-9.123E-4,0.02475,-0.03898,0.003948,-4.511E-4,0.004112,-7.92E-4,0.002445,-1.705E-4,junk,junk,junk,mean-in-december,awareness1
0.01734,0.01102,0.002852,0.00117,0.003359,-7.821E-5,-0.001818,-9.089E-4,0.02462,-0.03878,0.004012,-4.575E-4,0.004169,-7.975E-4,0.002496,-1.797E-4,junk,junk,junk,mean-in-december,awareness1
0.01789,0.01083,0.00289,0.001165,0.003362,-7.97E-5,-0.0018,-9.043E-4,0.02424,-0.03859,0.004076,-4.606E-4,0.004202,-7.937E-4,0.002581,-1.866E-4,junk,junk,junk,mean-in-december,awareness1
0.01768,0.01101,0.002883,0.001169,0.003353,-7.821E-5,-0.001808,-8.949E-4,0.02425,-0.03858,0.004137,-4.659E-4,0.004236,-7.957E-4,0.002616,-1.833E-4,junk,junk,junk,mean-in-december,awareness1
0.01789,0.01078,0.002893,0.001165,0.003328,-7.182E-5,-0.00182,-8.96E-4,0.02436,-0.03846,0.004164,-4.65E-4,0.004294,-8.041E-4,0.002638,-1.731E-4,junk,junk,junk,mean-in-december,awareness1
0.01744,0.01086,0.002889,0.001164,0.003304,-6.845E-5,-0.00182,-8.969E-4,0.0241,-0.03833,0.004172,-4.617E-4,0.004308,-7.911E-4,0.002657,-1.693E-4,junk,junk,junk,mean-in-december,awareness1
0.01717,0.01107,0.002873,0.001163,0.003278,-6.593E-5,-0.001807,-9.043E-4,0.02431,-0.03838,0.004156,-4.543E-4,0.004302,-7.902E-4,0.002665,-1.599E-4,junk,junk,junk,mean-in-december,awareness1
0.01679,0.01128,0.002852,0.001159,0.003234,-7.222E-5,-0.001828,-9.006E-4,0.02408,-0.03821,0.004169,-4.493E-4,0.004267,-7.799E-4,0.002665,-1.558E-4,junk,junk,junk,mean-in-december,awareness1
0.01682,0.01117,0.002823,0.001158,0.0032,-8.335E-5,-0.00185,-8.996E-4,0.02414,-0.03824,0.004122,-4.313E-4,0.004238,-7.733E-4,0.002657,-1.672E-4,junk,junk,junk,mean-in-december,awareness1
0.01661,0.01116,0.002797,0.001152,0.003159,-8.608E-5,-0.001855,-9.064E-4,0.02437,-0.03838,0.004127,-4.343E-4,0.004211,-7.736E-4,0.002647,-1.624E-4,junk,junk,junk,mean-in-december,awareness1
0.01652,0.01113,0.002755,0.001149,0.003095,-8.041E-5,-0.001913,-8.98E-4,0.02447,-0.03827,0.00408,-4.149E-4,0.004196,-7.786E-4,0.002627,-1.617E-4,junk,junk,junk,mean-in-december,awareness1
0.01605,0.01142,0.002723,0.001145,0.003039,-8.06E-5,-0.001948,-8.896E-4,0.02466,-0.03827,0.004071,-4.151E-4,0.004164,-7.84E-4,0.002603,-1.536E-4,junk,junk,junk,mean-in-december,awareness1
0.01601,0.01151,0.002663,0.001147,0.002996,-8.677E-5,-0.001948,-8.994E-4,0.0253,-0.03877,0.004029,-4.081E-4,0.004178,-7.864E-4,0.002583,-1.527E-4,junk,junk,junk,mean-in-december,awareness1
0.01577,0.01147,0.002635,0.001139,0.002968,-9.356E-5,-0.001947,-8.991E-4,0.02531,-0.03877,0.00402,-4.094E-4,0.004168,-7.904E-4,0.002589,-1.551E-4,junk,junk,junk,mean-in-december,awareness1
0.01571,0.01155,0.002617,0.001131,0.002945,-9.617E-5,-0.001946,-8.959E-4,0.02517,-0.03844,0.004021,-4.097E-4,0.004176,-7.846E-4,0.002642,-1.666E-4,junk,junk,junk,mean-in-december,awareness1
0.01537,0.01166,0.002641,0.001115,0.002924,-9.253E-5,-0.001938,-9.041E-4,0.02521,-0.03846,0.004059,-4.127E-4,0.004226,-7.914E-4,0.002628,-1.556E-4,junk,junk,junk,mean-in-december,awareness1
0.01551,0.01164,0.002651,0.001107,0.002926,-9.091E-5,-0.001901,-9.125E-4,0.02513,-0.03829,0.004071,-4.096E-4,0.004233,-7.767E-4,0.00268,-1.565E-4,junk,junk,junk,mean-in-december,awareness1
0.0155,0.01157,0.002647,0.001105,0.002932,-9.403E-5,-0.001914,-9.048E-4,0.02554,-0.03846,0.004101,-4.102E-4,0.004236,-7.717E-4,0.002688,-1.493E-4,junk,junk,junk,mean-in-december,awareness1
0.01557,0.01137,0.00265,0.001104,0.002916,-9.446E-5,-0.001914,-9.146E-4,0.02546,-0.03817,0.004096,-3.995E-4,0.004244,-7.705E-4,0.002723,-1.492E-4,junk,junk,junk,mean-in-december,awareness1
0.01577,0.01126,0.002641,0.001101,0.002886,-8.492E-5,-0.001905,-9.177E-4,0.02566,-0.03834,0.004062,-3.839E-4,0.004232,-7.699E-4,0.002727,-1.476E-4,junk,junk,junk,mean-in-december,awareness1
0.01613,0.01089,0.002623,0.001104,0.002879,-9.105E-5,-0.001903,-9.233E-4,0.02545,-0.03836,0.004033,-3.702E-4,0.004207,-7.677E-4,0.002711,-1.417E-4,junk,junk,junk,mean-in-december,awareness1
0.01591,0.01105,0.002607,0.001107,0.002873,-9.842E-5,-0.001912,-9.299E-4,0.02551,-0.0383,0.004027,-3.687E-4,0.004195,-7.648E-4,0.002734,-1.566E-4,junk,junk,junk,mean-in-december,awareness1
0.01583,0.011,0.002595,0.001097,0.002856,-9.803E-5,-0.001947,-9.189E-4,0.0254,-0.03814,0.004,-3.588E-4,0.004177,-7.711E-4,0.002707,-1.551E-4,junk,junk,junk,mean-in-december,awareness1
0.01597,0.01095,0.002572,0.001091,0.002848,-9.662E-5,-0.001956,-9.152E-4,0.02549,-0.03823,0.00396,-3.503E-4,0.004141,-7.776E-4,0.002694,-1.571E-4,junk,junk,junk,mean-in-december,awareness1
0.01619,0.01077,0.00255,0.001091,0.002827,-9.795E-5,-0.00198,-9.106E-4,0.02536,-0.0382,0.003916,-3.407E-4,0.004112,-7.699E-4,0.002685,-1.55E-4,junk,junk,junk,mean-in-december,awareness1
0.01626,0.01087,0.002522,0.001096,0.002808,-9.596E-5,-0.001974,-9.121E-4,0.02533,-0.03834,0.003898,-3.394E-4,0.004096,-7.688E-4,0.002655,-1.516E-4,junk,junk,junk,mean-in-december,awareness1
0.01614,0.01093,0.002507,0.001096,0.002813,-8.878E-5,-0.001991,-9.122E-4,0.02519,-0.03826,0.003879,-3.301E-4,0.004098,-7.651E-4,0.002633,-1.522E-4,junk,junk,junk,mean-in-december,awareness1
0.01626,0.01098,0.002514,0.001093,0.002822,-8.387E-5,-0.001984,-9.162E-4,0.02555,-0.03832,0.003881,-3.283E-4,0.004088,-7.599E-4,0.002634,-1.545E-4,junk,junk,junk,mean-in-december,awareness1
0.01603,0.01103,0.002546,0.00109,0.002845,-7.881E-5,-0.001961,-9.168E-4,0.02607,-0.03868,0.003924,-3.272E-4,0.004112,-7.603E-4,0.002659,-1.538E-4,junk,junk,junk,mean-in-december,awareness1
0.01626,0.01101,0.002597,0.001084,0.002885,-7.267E-5,-0.001934,-9.078E-4,0.0257,-0.03827,0.003948,-3.241E-4,0.00415,-7.552E-4,0.002677,-1.373E-4,junk,junk,junk,mean-in-december,awareness1
0.01621,0.01075,0.002625,0.001092,0.002924,-6.842E-5,-0.001901,-9.179E-4,0.02562,-0.03823,0.003959,-3.228E-4,0.004183,-7.512E-4,0.002718,-1.32E-4,junk,junk,junk,mean-in-december,awareness1
0.01596,0.01089,0.00263,0.001106,0.002953,-5.904E-5,-0.001877,-9.19E-4,0.02562,-0.03816,0.003977,-3.196E-4,0.004184,-7.417E-4,0.00274,-1.297E-4,junk,junk,junk,mean-in-december,awareness1
0.01599,0.01083,0.00263,0.001112,0.002968,-4.452E-5,-0.00186,-9.228E-4,0.02546,-0.03797,0.003987,-3.108E-4,0.004184,-7.297E-4,0.002752,-1.226E-4,junk,junk,junk,mean-in-december,awareness1
0.01624,0.01077,0.00264,0.001121,0.002986,-3.175E-5,-0.001833,-9.369E-4,0.02546,-0.03799,0.003973,-3.041E-4,0.004192,-7.244E-4,0.00275,-1.21E-4,junk,junk,junk,mean-in-december,awareness1
0.01623,0.01092,0.002631,0.001136,0.003031,-2.678E-5,-0.001829,-9.433E-4,0.02509,-0.03765,0.003985,-3.1E-4,0.004175,-7.166E-4,0.002745,-1.198E-4,junk,junk,junk,mean-in-december,awareness1
0.0161,0.01105,0.002617,0.001144,0.003039,-1.555E-5,-0.001827,-9.514E-4,0.02487,-0.03739,0.003959,-3.032E-4,0.004184,-7.17E-4,0.002703,-1.163E-4,junk,junk,junk,mean-in-december,awareness1
0.01603,0.01106,0.00259,0.001157,0.003054,-9.911E-6,-0.00182,-9.581E-4,0.02485,-0.03749,0.003949,-3.085E-4,0.004196,-7.234E-4,0.002655,-1.052E-4,junk,junk,junk,mean-in-december,awareness1
0.01609,0.01099,0.002562,0.001173,0.003059,-1.956E-6,-0.001802,-9.7E-4,0.02496,-0.03759,0.003938,-3.012E-4,0.00419,-7.123E-4,0.002638,-1.074E-4,junk,junk,junk,mean-in-december,awareness1
0.0165,0.01098,0.002535,0.001189,0.003063,8.174E-6,-0.001821,-9.62E-4,0.02486,-0.03758,0.003942,-3.093E-4,0.00418,-7.096E-4,0.002612,-1.026E-4,junk,junk,junk,mean-in-december,awareness1
0.01619,0.01097,0.002507,0.001206,0.003075,1.246E-5,-0.00184,-9.604E-4,0.02462,-0.03756,0.00394,-3.058E-4,0.00416,-7.003E-4,0.002594,-1.014E-4,junk,junk,junk,mean-in-december,awareness1
0.0168,0.01077,0.002495,0.001214,0.003094,2.046E-5,-0.001828,-9.62E-4,0.02473,-0.03772,0.003932,-3.062E-4,0.004168,-7.012E-4,0.002608,-1.098E-4,junk,junk,junk,mean-in-december,awareness1
0.01681,0.01061,0.00249,0.00122,0.003137,2.233E-5,-0.001815,-9.525E-4,0.02471,-0.03785,0.003962,-3.089E-4,0.004166,-6.889E-4,0.002627,-1.08E-4,junk,junk,junk,mean-in-december,awareness1
0.01669,0.01058,0.002493,0.001228,0.003179,3.581E-5,-0.001798,-9.42E-4,0.02458,-0.03761,0.003999,-3.111E-4,0.004206,-6.782E-4,0.002673,-1.074E-4,junk,junk,junk,mean-in-december,awareness1
0.01712,0.01042,0.002522,0.001241,0.003224,4.909E-5,-0.001767,-9.413E-4,0.02411,-0.03707,0.004027,-3.067E-4,0.004243,-6.727E-4,0.002718,-1.002E-4,junk,junk,junk,mean-in-december,awareness1
0.01717,0.01061,0.002533,0.001253,0.003238,6.661E-5,-0.001725,-9.457E-4,0.02379,-0.03676,0.004081,-3.134E-4,0.004278,-6.608E-4,0.002781,-1.045E-4,junk,junk,junk,mean-in-december,awareness1
0.01744,0.01071,0.002529,0.001264,0.003274,7.053E-5,-0.001695,-9.492E-4,0.02368,-0.03658,0.00409,-3.008E-4,0.004295,-6.572E-4,0.002824,-1.036E-4,junk,junk,junk,mean-in-december,awareness1
0.01748,0.01089,0.002526,0.001274,0.003275,8.521E-5,-0.001662,-9.623E-4,0.02344,-0.03638,0.004105,-2.991E-4,0.004316,-6.485E-4,0.002872,-1.037E-4,junk,junk,junk,mean-in-december,awareness1
0.01728,0.01122,0.002505,0.001285,0.003276,1.011E-4,-0.001682,-9.591E-4,0.02344,-0.03628,0.004116,-3.009E-4,0.004344,-6.494E-4,0.002868,-9.059E-5,junk,junk,junk,mean-in-december,awareness1
0.01663,0.01144,0.002449,0.001299,0.00328,9.965E-5,-0.001697,-9.51E-4,0.02367,-0.03655,0.0041,-2.962E-4,0.004352,-6.546E-4,0.002866,-8.123E-5,junk,junk,junk,mean-in-december,awareness1
0.0174,0.0107,0.0024,0.001308,0.003267,1.126E-4,-0.001709,-9.511E-4,0.02391,-0.03707,0.004085,-2.952E-4,0.004357,-6.544E-4,0.002882,-7.594E-5,junk,junk,junk,mean-in-december,awareness1
0.01767,0.01037,0.002359,0.001309,0.003253,1.143E-4,-0.001712,-9.53E-4,0.02344,-0.0368,0.004055,-2.953E-4,0.004345,-6.45E-4,0.002871,-7.413E-5,junk,junk,junk,mean-in-december,awareness1
0.01737,0.01053,0.00232,0.001308,0.003255,1.158E-4,-0.00172,-9.608E-4,0.02368,-0.03697,0.004022,-2.871E-4,0.004327,-6.398E-4,0.002906,-8.853E-5,junk,junk,junk,mean-in-december,awareness1
0.01734,0.01049,0.002283,0.001304,0.003248,1.162E-4,-0.001713,-9.789E-4,0.02397,-0.03737,0.004027,-2.899E-4,0.004341,-6.419E-4,0.002871,-7.688E-5,junk,junk,junk,mean-in-december,awareness1
0.0171,0.01049,0.002226,0.001302,0.003247,1.128E-4,-0.001745,-9.722E-4,0.0241,-0.03762,0.004025,-2.943E-4,0.004348,-6.388E-4,0.002879,-8.251E-5,junk,junk,junk,mean-in-december,awareness1
0.01696,0.01054,0.002187,0.001297,0.003239,1.121E-4,-0.001774,-9.665E-4,0.024,-0.03748,0.004016,-2.922E-4,0.004324,-6.273E-4,0.002872,-8.527E-5,junk,junk,junk,mean-in-december,awareness1
0.01685,0.01049,0.00216,0.00129,0.003232,1.112E-4,-0.001794,-9.625E-4,0.02427,-0.03761,0.004039,-2.963E-4,0.004332,-6.284E-4,0.002885,-8.414E-5,junk,junk,junk,mean-in-december,awareness1
0.01676,0.01056,0.002144,0.001286,0.003247,1.083E-4,-0.001792,-9.677E-4,0.02448,-0.03762,0.004077,-2.931E-4,0.004344,-6.166E-4,0.002937,-9.619E-5,junk,junk,junk,mean-in-december,awareness1
0.01715,0.01032,0.002152,0.001275,0.003243,1.091E-4,-0.001772,-9.685E-4,0.02437,-0.03747,0.004099,-2.834E-4,0.004329,-5.883E-4,0.003018,-1.057E-4,junk,junk,junk,mean-in-december,awareness1
0.01732,0.01021,0.002149,0.001265,0.003227,1.265E-4,-0.001751,-9.657E-4,0.02437,-0.03722,0.004112,-2.8E-4,0.004362,-5.9E-4,0.003059,-9.393E-5,junk,junk,junk,mean-in-december,awareness1
0.0176,0.01011,0.002118,0.001264,0.003224,1.333E-4,-0.001728,-9.706E-4,0.02441,-0.03717,0.00412,-2.71E-4,0.004379,-5.805E-4,0.003091,-9.314E-5,junk,junk,junk,mean-in-december,awareness1
0.01765,0.01025,0.002101,0.001257,0.003228,1.399E-4,-0.001735,-9.672E-4,0.02421,-0.03709,0.004152,-2.71E-4,0.0044,-5.796E-4,0.003132,-8.462E-5,junk,junk,junk,mean-in-december,awareness1
0.01776,0.01033,0.002072,0.001251,0.003222,1.343E-4,-0.001744,-9.683E-4,0.02427,-0.03728,0.004155,-2.6E-4,0.004416,-5.767E-4,0.003107,-7.528E-5,junk,junk,junk,mean-in-december,awareness1
0.01806,0.01003,0.002033,0.001248,0.003192,1.389E-4,-0.001783,-9.639E-4,0.0245,-0.0375,0.004135,-2.539E-4,0.004438,-5.712E-4,0.003109,-6.71E-5,junk,junk,junk,mean-in-december,awareness1
0.01828,0.009888,0.001996,0.001239,0.003153,1.521E-4,-0.001791,-9.697E-4,0.02444,-0.03741,0.004117,-2.53E-4,0.004462,-5.755E-4,0.003103,-7.272E-5,junk,junk,junk,mean-in-december,awareness1
0.01792,0.01003,0.001955,0.001231,0.003118,1.57E-4,-0.001819,-9.688E-4,0.02449,-0.03768,0.004121,-2.507E-4,0.00443,-5.651E-4,0.003092,-6.404E-5,junk,junk,junk,mean-in-december,awareness1
0.01779,0.01005,0.001913,0.00122,0.003085,1.497E-4,-0.001833,-9.828E-4,0.02509,-0.03829,0.004109,-2.484E-4,0.004427,-5.611E-4,0.003076,-6.636E-5,junk,junk,junk,mean-in-december,awareness1
0.01794,0.01001,0.001883,0.001204,0.003042,1.512E-4,-0.001846,-9.959E-4,0.02482,-0.03804,0.004098,-2.455E-4,0.004437,-5.687E-4,0.003048,-5.992E-5,junk,junk,junk,mean-in-december,awareness1
0.01768,0.01006,0.001831,0.001193,0.002996,1.493E-4,-0.001874,-9.903E-4,0.02452,-0.03798,0.00411,-2.448E-4,0.004436,-5.722E-4,0.003042,-5.902E-5,junk,junk,junk,mean-in-december,awareness1
0.01793,0.01007,0.001791,0.001176,0.002928,1.486E-4,-0.001911,-9.913E-4,0.02464,-0.03814,0.0041,-2.402E-4,0.004419,-5.645E-4,0.002996,-4.594E-5,junk,junk,junk,mean-in-december,awareness1
0.01777,0.01015,0.001762,0.001158,0.0029,1.438E-4,-0.001945,-9.863E-4,0.02451,-0.03807,0.004119,-2.385E-4,0.004431,-5.659E-4,0.002994,-4.889E-5,junk,junk,junk,mean-in-december,awareness1
0.01815,0.009925,0.00176,0.001136,0.002907,1.276E-4,-0.001936,-9.876E-4,0.02451,-0.038,0.004125,-2.346E-4,0.004478,-5.64E-4,0.003001,-3.786E-5,junk,junk,junk,mean-in-december,awareness1
0.01839,0.009661,0.001756,0.001125,0.002908,1.101E-4,-0.001945,-9.917E-4,0.02424,-0.03761,0.004152,-2.242E-4,0.004469,-5.472E-4,0.003044,-3.579E-5,junk,junk,junk,mean-in-december,awareness1
0.0185,0.009566,0.001747,0.001108,0.002888,1.124E-4,-0.001948,-9.933E-4,0.02419,-0.03749,0.004193,-2.21E-4,0.004513,-5.413E-4,0.003064,-2.958E-5,junk,junk,junk,mean-in-december,awareness1
0.01861,0.009304,0.001739,0.001091,0.002841,1.088E-4,-0.001973,-9.867E-4,0.02406,-0.03739,0.004225,-2.186E-4,0.004549,-5.373E-4,0.003085,-1.984E-5,junk,junk,junk,mean-in-december,awareness1
0.01854,0.009178,0.001726,0.001076,0.002827,9.198E-5,-0.001994,-9.801E-4,0.02403,-0.03723,0.00422,-2.128E-4,0.004589,-5.377E-4,0.003118,-1.36E-5,junk,junk,junk,mean-in-december,awareness1
0.01837,0.009035,0.001711,0.001059,0.002781,9.147E-5,-0.002027,-9.807E-4,0.02362,-0.03693,0.004205,-2.038E-4,0.004574,-5.327E-4,0.003128,-1.272E-5,junk,junk,junk,mean-in-december,awareness1
0.01829,0.009033,0.001676,0.001044,0.002753,7.959E-5,-0.002048,-9.791E-4,0.02361,-0.03689,0.004207,-2.011E-4,0.004603,-5.393E-4,0.003114,-2.605E-6,junk,junk,junk,mean-in-december,awareness1
0.01796,0.009021,0.00165,0.001029,0.002709,7.316E-5,-0.00208,-9.781E-4,0.02383,-0.03731,0.004196,-2.017E-4,0.004607,-5.324E-4,0.003094,1.994E-6,junk,junk,junk,mean-in-december,awareness1
