Subject:	S205
Project:	glassroutes
Time:	2015-01-21_11-33-36

Matlab_now	Increasing Marker	BoxyTime	Marker	A-DC1	A-DC2	A-DC3	A-DC4	A-DC5	A-DC6	A-DC7	A-DC8	B-DC1	B-DC2	B-DC3	B-DC4	B-DC5	B-DC6	B-DC7	B-DC8
41674.375	0	3064.582	0	1663.000	373.400	90.540	22.280	2120.000	460.500	114.900	27.230	275.600	61.950	16.170	4.981	425.000	95.400	24.840	8.323	
41674.486	0	3064.667	0	1660.000	372.000	90.550	22.400	2123.000	459.800	115.200	27.310	277.200	62.180	16.130	4.998	424.000	96.140	24.810	8.426	
41674.499	0	3064.730	0	1656.000	372.900	91.280	22.600	2124.000	464.000	115.800	27.150	276.900	62.070	16.220	5.034	427.400	96.310	24.980	8.456	
41674.604	0	3064.814	0	1662.000	373.800	90.380	22.500	2120.000	462.900	114.700	27.240	279.300	62.180	16.150	5.032	426.400	95.690	24.690	8.356	
41674.701	0	3064.918	0	1641.000	373.200	89.730	22.110	2123.000	458.000	114.000	27.090	276.400	61.690	16.080	4.997	423.500	94.850	24.580	8.266	
41674.801	0	3064.981	0	1652.000	368.900	89.670	22.130	2121.000	457.000	113.900	27.160	275.900	61.680	16.090	4.984	420.800	94.320	24.510	8.194	
41674.842	0	3065.065	0	1637.000	369.500	88.780	21.930	2107.000	456.700	114.300	27.110	276.500	61.690	16.100	4.983	420.400	94.890	24.370	8.149	
41674.854	0	3065.149	0	1637.000	368.300	88.770	21.910	2110.000	455.200	114.200	27.050	279.600	61.770	16.050	4.967	419.700	93.950	24.420	8.174	
41674.981	0	3065.233	0	1635.000	369.200	89.230	21.990	2109.000	458.600	114.400	27.130	274.100	61.710	16.150	4.992	420.400	94.260	24.390	8.165	
41675.084	0	3065.317	0	1643.000	366.900	89.340	22.030	2107.000	454.000	114.000	27.160	276.600	61.850	16.120	4.997	420.000	94.590	24.400	8.196	
41675.180	0	3065.401	0	1637.000	367.100	89.480	21.940	2112.000	458.500	114.500	27.220	277.400	61.720	16.100	4.976	421.400	94.980	24.580	8.238	
41675.281	0	3065.485	0	1662.000	371.600	89.250	22.080	2117.000	456.600	114.600	27.170	274.700	61.640	16.140	4.972	422.000	95.180	24.670	8.247	
41675.294	0	3065.548	0	1646.000	372.200	89.570	22.070	2119.000	460.200	114.400	27.200	274.700	61.660	16.140	5.004	423.300	95.170	24.770	8.290	
41675.389	0	3065.632	0	1641.000	368.100	89.710	22.190	2126.000	460.800	115.400	27.260	276.800	61.900	16.240	4.993	424.200	95.770	24.930	8.334	
41675.501	0	3065.759	0	1663.000	373.900	90.120	22.480	2118.000	461.600	115.900	27.200	275.600	61.940	16.140	4.998	426.600	95.680	25.040	8.399	
41675.600	0	3065.843	0	1661.000	374.500	90.250	22.350	2114.000	458.600	115.900	27.300	277.400	62.060	16.270	5.016	425.900	95.780	24.750	8.362	
41675.701	0	3065.927	0	1650.000	369.800	89.780	22.120	2115.000	456.800	114.900	27.170	275.400	61.670	16.120	4.998	423.500	94.840	24.620	8.244	
41675.817	0	3066.011	0	1642.000	371.100	90.190	22.050	2105.000	457.200	115.100	27.210	276.500	61.550	16.080	4.969	421.400	94.240	24.310	8.135	
41675.913	0	3066.095	0	1647.000	367.500	88.700	21.970	2095.000	457.500	114.900	27.130	275.900	61.200	16.020	4.957	419.300	94.040	24.380	8.163	
41675.926	0	3066.179	0	1643.000	370.300	88.360	21.960	2113.000	457.500	114.400	27.140	274.100	61.600	16.030	4.938	419.800	93.470	24.260	8.147	
41676.035	0	3066.263	0	1638.000	367.600	88.780	21.860	2104.000	458.000	115.000	27.200	274.300	61.070	16.140	4.965	420.200	93.730	24.210	8.163	
41676.136	0	3066.346	0	1650.000	371.800	89.760	21.980	2099.000	460.800	115.000	27.230	275.800	61.310	16.030	4.949	421.400	94.110	24.290	8.133	
41676.149	0	3066.409	0	1637.000	371.800	89.620	22.070	2122.000	460.000	115.600	27.230	275.400	61.290	16.060	4.948	421.200	94.200	24.380	8.223	
41676.266	0	3066.493	0	1644.000	374.000	89.240	22.390	2126.000	459.300	115.300	27.350	275.000	61.470	16.050	4.982	421.300	94.820	24.650	8.207	
41676.373	0	3066.598	0	1664.000	372.500	90.160	22.400	2124.000	461.300	115.200	27.340	275.500	61.390	16.140	4.996	424.500	95.320	24.760	8.275	
41676.475	0	3066.661	0	1658.000	374.500	89.800	22.380	2134.000	461.200	116.500	27.490	275.000	61.560	16.060	4.987	424.700	95.070	24.700	8.254	
41676.487	0	3066.745	0	1665.000	375.900	90.660	22.520	2132.000	461.600	116.000	27.550	278.000	61.840	16.090	5.031	423.700	96.100	24.900	8.365	
41676.588	0	3066.830	0	1661.000	374.300	90.470	22.350	2125.000	460.700	116.300	27.280	275.400	61.680	16.140	5.004	424.400	94.770	24.400	8.277	
41676.702	0	3066.956	0	1655.000	373.200	90.090	22.210	2128.000	458.300	115.400	27.380	275.100	61.290	16.030	4.950	421.700	94.300	24.420	8.194	
41676.814	0	3067.019	0	1653.000	371.600	89.060	22.320	2116.000	462.000	114.600	27.310	275.000	61.150	16.030	4.977	420.100	94.190	24.270	8.160	
41676.926	0	3067.124	0	1638.000	370.300	89.730	22.070	2119.000	458.800	115.500	27.230	272.300	61.030	16.030	4.968	421.300	93.820	24.270	8.130	
41677.029	0	3067.208	0	1655.000	370.200	89.490	22.120	2122.000	457.900	115.400	27.380	274.000	61.220	15.930	4.939	422.000	94.090	24.320	8.167	
41677.042	0	3067.271	0	1659.000	371.300	90.460	22.310	2134.000	461.500	115.600	27.420	273.700	60.770	16.060	4.942	423.300	94.540	24.290	8.260	
41677.149	0	3067.355	0	1653.000	370.500	89.900	22.310	2126.000	460.600	115.700	27.270	277.300	61.110	16.010	5.006	422.800	94.440	24.410	8.292	
41677.245	0	3067.439	0	1660.000	371.800	90.900	22.510	2127.000	463.000	116.200	27.380	273.900	61.510	16.080	4.991	424.700	94.680	24.570	8.263	
41677.348	0	3067.523	0	1652.000	375.100	91.110	22.450	2139.000	461.500	115.900	27.560	274.400	61.180	16.130	4.990	424.100	94.970	24.740	8.324	
41677.360	0	3067.607	0	1659.000	375.800	91.030	22.570	2133.000	463.800	116.500	27.620	275.800	61.500	16.110	4.995	427.200	95.360	24.780	8.353	
41677.458	0	3067.692	0	1666.000	379.100	92.610	22.730	2139.000	465.100	115.600	27.480	273.900	61.230	16.220	5.005	428.600	96.110	25.050	8.374	
41677.535	0	3067.774	0	1679.000	377.300	91.990	22.630	2126.000	461.500	116.200	27.480	273.800	61.610	16.230	5.030	427.700	95.460	24.680	8.253	
41677.632	0	3067.858	0	1663.000	378.500	90.830	22.280	2129.000	461.300	115.800	27.340	276.400	61.200	16.060	4.998	424.500	94.680	24.470	8.176	
41677.732	0	3067.943	0	1666.000	372.500	90.620	22.410	2119.000	462.000	115.800	27.370	274.200	61.070	15.960	4.952	422.000	93.960	24.400	8.164	
41677.847	0	3068.027	0	1639.000	373.300	90.540	22.430	2124.000	464.600	115.400	27.350	274.000	61.080	15.940	4.956	423.000	94.030	24.130	8.081	
41677.860	0	3068.090	0	1649.000	373.500	90.370	22.360	2119.000	459.900	116.000	27.300	274.000	60.930	15.960	4.943	422.700	93.940	24.210	8.114	
41677.950	0	3068.216	0	1664.000	371.300	90.500	22.390	2114.000	461.900	116.000	27.400	273.900	60.830	16.000	4.953	423.700	93.650	24.230	8.157	
41678.075	0	3068.300	0	1650.000	374.300	90.100	22.520	2102.000	462.400	116.100	27.470	271.900	60.960	16.000	4.984	423.000	94.330	24.460	8.156	
41678.176	0	3068.384	0	1658.000	371.600	90.620	22.470	2124.000	466.500	116.300	27.450	271.900	60.940	15.950	4.977	423.200	94.500	24.420	8.224	
41678.276	0	3068.468	0	1659.000	375.000	90.740	22.680	2124.000	463.400	115.700	27.550	272.700	61.020	15.990	4.989	424.200	94.530	24.620	8.253	
41678.289	0	3068.552	0	1655.000	377.200	91.000	22.760	2120.000	463.700	116.000	27.580	273.100	61.190	15.970	5.014	425.200	95.340	24.590	8.309	
41678.393	0	3068.636	0	1658.000	374.400	91.500	22.730	2123.000	464.600	117.100	27.520	273.800	60.980	16.070	5.002	427.500	95.740	24.930	8.315	
41678.489	0	3068.699	0	1674.000	379.300	92.050	22.770	2137.000	464.500	116.300	27.480	274.800	61.260	16.180	5.019	426.400	95.870	24.790	8.287	
41678.590	0	3068.805	0	1668.000	373.800	91.110	22.610	2118.000	465.200	116.400	27.420	273.400	61.010	16.000	4.978	423.100	94.430	24.450	8.176	
41678.677	0	3068.889	0	1655.000	374.800	90.910	22.260	2107.000	461.600	115.400	27.280	273.700	60.820	15.930	4.962	424.000	93.740	24.230	8.180	
41678.689	0	3068.952	0	1640.000	370.900	90.410	22.270	2121.000	460.900	115.900	27.330	272.200	60.710	15.880	4.949	421.800	93.310	24.070	8.111	
41678.793	0	3069.036	0	1645.000	374.000	90.030	22.160	2117.000	459.700	115.800	27.400	271.400	60.620	15.930	4.965	422.100	93.760	24.130	8.126	
41678.905	0	3069.120	0	1636.000	375.300	90.320	22.250	2096.000	459.200	115.500	27.280	269.800	60.390	15.910	4.984	421.000	93.360	24.090	8.139	
41679.002	0	3069.203	0	1646.000	374.500	90.570	22.350	2114.000	461.300	116.300	27.430	271.200	60.430	15.920	4.934	422.300	93.740	24.250	8.143	
41679.102	0	3069.287	0	1649.000	372.300	90.870	22.510	2124.000	462.600	115.700	27.390	269.700	60.580	15.970	4.980	422.100	93.700	24.210	8.164	
41679.218	0	3069.413	0	1645.000	374.200	90.660	22.470	2104.000	464.400	116.200	27.600	271.000	60.710	15.910	4.978	423.100	94.190	24.200	8.179	
41679.314	0	3069.497	0	1651.000	370.900	91.050	22.520	2103.000	464.100	116.000	27.470	275.000	60.740	16.010	4.998	425.300	94.640	24.670	8.299	
41679.327	0	3069.581	0	1650.000	376.100	90.390	22.610	2117.000	462.200	116.300	27.480	271.600	60.820	16.020	4.995	424.000	95.260	24.480	8.328	
41679.422	0	3069.665	0	1651.000	379.400	92.100	22.580	2111.000	464.800	116.500	27.540	272.500	60.940	16.000	4.987	425.700	94.740	24.670	8.318	
41679.523	0	3069.749	0	1662.000	375.600	91.430	22.820	2107.000	463.500	116.400	27.490	272.600	60.950	16.090	4.968	426.800	94.960	24.720	8.288	
41679.639	0	3069.813	0	1663.000	377.000	91.740	22.480	2105.000	461.600	115.700	27.280	272.200	60.470	16.030	4.928	423.800	93.990	24.350	8.122	
41679.652	0	3069.897	0	1639.000	372.600	89.860	22.050	2090.000	459.200	115.600	27.250	269.800	59.650	15.900	4.907	420.000	92.660	23.910	8.021	
41679.753	0	3069.981	0	1624.000	368.200	89.310	22.070	2080.000	458.400	115.200	27.050	271.600	59.620	15.850	4.882	419.500	92.160	23.900	8.031	
41679.853	0	3070.065	0	1607.000	369.400	89.490	22.120	2086.000	459.000	114.500	27.010	271.700	59.640	15.870	4.906	418.700	92.080	23.710	7.998	
41679.954	0	3070.149	0	1602.000	368.700	89.020	22.000	2076.000	459.000	114.400	26.960	271.900	59.570	15.750	4.896	418.800	92.050	23.840	8.024	
41680.019	0	3070.233	0	1621.000	370.200	89.390	21.840	2071.000	455.500	113.900	27.010	268.400	59.680	15.770	4.882	418.500	92.290	23.910	8.043	
41680.032	0	3070.317	0	1626.000	367.500	89.990	22.050	2080.000	457.100	114.400	27.040	269.200	59.920	15.840	4.940	417.100	92.390	24.020	8.135	
41680.137	0	3070.380	0	1631.000	368.000	89.720	22.290	2082.000	456.400	115.000	27.120	270.200	59.980	15.840	4.916	419.100	92.770	24.190	8.133	
41680.241	0	3070.485	0	1621.000	375.000	89.190	22.210	2074.000	459.900	115.000	27.160	269.600	60.340	15.940	4.971	421.200	93.370	24.320	8.221	
41680.329	0	3070.590	0	1634.000	371.800	90.220	22.400	2091.000	460.200	114.800	27.140	270.700	60.410	15.970	4.991	422.000	93.390	24.360	8.191	
41680.431	0	3070.673	0	1629.000	370.100	89.480	22.150	2093.000	457.200	114.800	27.040	269.000	60.170	16.000	4.970	418.800	92.870	23.900	8.070	
41680.543	0	3070.757	0	1626.000	367.300	89.380	22.040	2079.000	456.300	114.200	27.070	270.500	60.360	15.800	4.944	418.900	92.560	23.850	8.066	
41680.639	0	3070.841	0	1619.000	363.300	89.240	21.910	2092.000	457.400	114.400	27.070	270.400	59.960	15.740	4.922	417.100	92.360	23.910	8.056	
41680.739	0	3070.926	0	1607.000	367.900	89.170	21.830	2082.000	457.400	114.000	26.910	268.200	60.100	15.820	4.935	415.900	91.790	23.910	8.011	
41680.751	0	3071.010	0	1615.000	365.900	88.280	21.950	2079.000	456.000	114.800	26.950	270.500	60.150	15.960	4.931	417.400	92.300	23.900	8.057	
41680.850	0	3071.094	0	1621.000	368.400	88.900	22.040	2081.000	458.100	114.800	27.180	269.800	60.060	15.880	4.978	418.200	92.910	23.980	8.120	
41680.966	0	3071.178	0	1626.000	369.300	89.070	22.020	2075.000	458.100	115.300	27.190	269.800	60.430	15.920	4.962	419.800	92.610	24.080	8.147	
41681.032	0	3071.241	0	1630.000	369.400	89.760	22.220	2087.000	460.700	114.900	27.140	269.700	60.470	15.930	4.997	419.600	92.640	24.210	8.193	
41681.044	0	3071.325	0	1625.000	372.900	89.770	22.370	2096.000	460.100	114.800	27.210	272.800	60.750	16.020	5.011	421.900	93.710	24.430	8.196	
41681.176	0	3071.430	0	1619.000	369.900	90.020	22.320	2086.000	460.400	114.500	27.040	272.000	60.740	15.980	4.986	418.300	92.230	24.070	8.087	
41681.281	0	3071.493	0	1624.000	368.900	88.830	22.040	2092.000	458.900	114.600	26.870	272.200	60.450	15.830	4.965	416.300	92.590	23.910	8.033	
41681.377	0	3071.577	0	1611.000	368.500	88.330	21.840	2092.000	457.900	113.500	26.970	271.800	60.510	15.870	4.979	415.400	91.690	23.720	8.002	
41681.493	0	3071.661	0	1620.000	364.000	88.650	21.750	2083.000	459.600	114.800	27.040	271.900	60.490	15.820	4.948	414.300	91.890	23.730	8.035	
41681.605	0	3071.788	0	1608.000	365.800	88.540	21.640	2075.000	458.600	114.400	26.880	270.900	60.350	15.920	4.979	413.500	92.030	23.720	7.998	
41681.693	0	3071.872	0	1608.000	365.000	87.490	21.770	2094.000	457.400	114.300	27.020	270.600	60.420	15.860	4.968	413.200	92.140	23.900	8.013	
41681.707	0	3071.956	0	1605.000	366.000	88.020	21.940	2088.000	458.600	115.300	27.100	270.800	60.600	15.880	4.992	416.400	92.070	24.060	8.092	
41681.811	0	3072.040	0	1606.000	366.100	88.620	21.950	2098.000	458.900	114.600	27.120	270.000	60.440	15.980	4.986	416.600	92.830	24.090	8.144	
41681.889	0	3072.102	0	1614.000	366.600	88.450	21.860	2111.000	460.300	114.600	27.160	271.100	60.810	16.000	4.993	417.800	93.370	24.250	8.161	
41681.901	0	3072.207	0	1616.000	369.300	89.300	22.080	2107.000	460.100	114.800	27.320	272.600	60.750	16.030	5.020	418.900	93.510	24.350	8.215	
41682.033	0	3072.270	0	1625.000	368.500	89.960	22.250	2117.000	460.100	115.400	27.120	273.300	60.900	16.090	5.032	422.400	93.780	24.620	8.326	
41682.141	0	3072.354	0	1637.000	369.200	89.560	22.180	2109.000	461.200	116.100	27.160	274.500	61.360	16.210	5.080	423.000	94.630	24.570	8.278	
41682.253	0	3072.438	0	1636.000	368.900	88.530	21.960	2091.000	458.600	114.800	26.940	273.600	61.160	16.100	5.021	419.600	93.680	24.110	8.214	
41682.362	0	3072.522	0	1608.000	370.300	88.110	21.880	2089.000	457.500	114.300	26.940	271.800	60.810	16.010	5.015	418.000	92.710	24.070	8.108	
41682.374	0	3072.606	0	1604.000	363.300	87.960	21.720	2078.000	457.900	114.000	26.970	272.200	60.880	15.990	5.005	416.900	93.090	23.960	8.084	
41682.480	0	3072.690	0	1601.000	362.500	87.370	21.790	2090.000	458.100	114.500	26.820	271.100	60.990	16.060	5.021	417.100	92.380	23.990	8.130	
41682.577	0	3072.774	0	1600.000	361.000	87.740	21.520	2084.000	459.700	113.600	26.970	271.900	60.610	16.070	5.053	417.500	92.690	24.180	8.113	
41682.677	0	3072.859	0	1611.000	361.900	87.260	21.770	2101.000	459.100	114.500	26.940	272.100	60.850	16.100	5.017	418.800	93.230	24.170	8.137	
41682.690	0	3072.922	0	1614.000	362.600	88.260	21.760	2090.000	458.300	115.100	27.100	273.800	60.880	16.100	5.025	418.200	93.460	24.380	8.219	
41682.781	0	3073.048	0	1595.000	366.300	88.310	21.930	2101.000	459.100	114.600	27.190	273.600	61.040	16.120	5.043	420.900	93.600	24.460	8.244	
41682.872	0	3073.132	0	1613.000	364.100	88.540	21.970	2107.000	459.000	114.600	27.230	274.400	61.250	16.190	5.048	421.700	94.720	24.670	8.300	
41682.971	0	3073.216	0	1620.000	368.200	88.550	22.110	2119.000	461.800	114.700	27.300	273.800	61.520	16.220	5.067	424.800	94.810	24.720	8.354	
41683.058	0	3073.300	0	1632.000	369.900	89.420	22.180	2115.000	463.300	115.000	27.400	274.900	61.640	16.330	5.117	424.100	95.630	24.950	8.353	
41683.155	0	3073.384	0	1637.000	368.000	89.700	22.310	2111.000	462.000	116.300	27.320	278.700	61.850	16.350	5.116	426.800	95.660	25.040	8.405	
41683.271	0	3073.468	0	1636.000	366.200	88.880	22.100	2123.000	458.600	114.600	27.240	273.200	62.070	16.240	5.061	424.800	95.150	24.710	8.247	
41683.369	0	3073.552	0	1614.000	366.400	88.130	21.770	2105.000	461.700	114.400	27.270	273.400	61.580	16.190	5.047	421.300	93.990	24.440	8.212	
41683.411	0	3073.635	0	1611.000	365.000	87.930	21.790	2115.000	459.000	114.500	27.140	274.400	61.250	16.100	5.042	420.900	93.540	24.300	8.202	
41683.489	0	3073.719	0	1604.000	362.000	88.220	21.630	2114.000	459.300	115.000	27.210	272.500	61.320	16.200	5.037	422.000	93.540	24.410	8.175	
41683.502	0	3073.782	0	1620.000	362.400	88.540	21.880	2111.000	459.300	115.000	27.200	276.300	61.200	16.180	5.063	419.900	93.520	24.420	8.169	
41683.591	0	3073.866	0	1612.000	364.800	88.380	21.680	2108.000	460.100	115.400	27.130	274.100	61.320	16.110	5.051	421.000	94.100	24.590	8.247	
41683.655	0	3073.951	0	1621.000	363.200	88.330	22.010	2124.000	461.500	114.700	27.240	272.400	61.520	16.150	5.057	422.800	94.490	24.770	8.270	
41683.789	0	3074.035	0	1622.000	369.700	88.770	22.040	2124.000	462.300	116.400	27.550	272.100	61.530	16.170	5.052	423.100	95.120	24.600	8.269	
41683.890	0	3074.119	0	1637.000	371.000	88.780	21.970	2119.000	463.500	115.900	27.560	273.000	61.730	16.230	5.077	425.000	95.150	24.720	8.342	
41684.000	0	3074.245	0	1638.000	371.400	88.850	22.140	2136.000	464.100	116.300	27.500	275.100	61.870	16.300	5.092	426.600	95.800	25.070	8.415	
41684.116	0	3074.329	0	1637.000	370.400	90.040	22.380	2130.000	463.600	116.800	27.570	274.400	62.110	16.270	5.094	426.900	96.250	25.140	8.480	
41684.213	0	3074.413	0	1643.000	371.000	90.170	22.500	2146.000	465.200	117.000	27.470	276.700	62.050	16.380	5.125	427.300	96.510	25.090	8.442	
41684.313	0	3074.497	0	1648.000	367.800	88.890	22.090	2134.000	463.200	116.700	27.420	275.300	61.720	16.230	5.045	426.100	94.610	24.800	8.330	
41684.326	0	3074.581	0	1638.000	371.500	88.800	21.850	2133.000	464.500	116.300	27.430	272.900	61.620	16.190	5.083	423.600	94.740	24.670	8.263	
41684.441	0	3074.644	0	1636.000	367.800	88.890	21.850	2132.000	464.100	115.000	27.370	272.600	61.190	16.170	5.056	424.000	94.430	24.390	8.254	
41684.541	0	3074.749	0	1613.000	367.700	88.550	21.920	2132.000	462.600	115.700	27.480	274.500	61.520	16.150	5.040	422.400	93.990	24.590	8.224	
41684.554	0	3074.813	0	1633.000	370.500	88.580	22.080	2132.000	463.700	116.600	27.400	274.700	61.420	16.190	5.062	422.000	94.460	24.620	8.217	
41684.652	0	3074.897	0	1631.000	368.000	89.490	22.090	2146.000	465.800	116.400	27.440	272.700	61.380	16.230	5.067	422.500	95.220	24.680	8.309	
41684.748	0	3074.981	0	1638.000	366.300	89.200	22.130	2142.000	464.800	116.000	27.630	275.200	61.370	16.210	5.053	424.300	95.010	24.740	8.340	
41684.864	0	3075.064	0	1647.000	370.700	89.940	22.390	2146.000	466.900	117.000	27.630	276.300	61.550	16.190	5.069	424.900	95.410	24.800	8.378	
41684.961	0	3075.148	0	1647.000	371.100	90.020	22.490	2142.000	469.500	117.100	27.640	274.100	61.850	16.270	5.081	426.700	95.690	24.980	8.424	
41684.974	0	3075.232	0	1662.000	372.900	90.770	22.640	2156.000	468.200	117.400	27.720	277.600	61.960	16.290	5.107	429.000	96.300	25.030	8.502	
41685.072	0	3075.316	0	1653.000	374.900	90.410	22.480	2153.000	470.100	117.500	27.760	277.100	61.920	16.390	5.102	430.600	96.820	25.270	8.499	
41685.176	0	3075.421	0	1667.000	375.900	90.720	22.330	2157.000	470.600	116.900	27.710	277.100	62.080	16.320	5.089	428.300	95.940	24.950	8.398	
41685.277	0	3075.505	0	1653.000	373.100	90.170	22.330	2145.000	467.700	116.500	27.550	273.400	61.600	16.190	5.064	423.900	95.560	24.730	8.313	
41685.393	0	3075.589	0	1644.000	370.300	89.870	22.200	2153.000	466.400	116.100	27.520	271.300	61.510	16.120	5.069	424.000	95.360	24.490	8.261	
41685.490	0	3075.673	0	1653.000	370.100	89.700	21.970	2147.000	468.600	116.400	27.540	272.200	61.460	16.220	5.054	423.300	94.580	24.700	8.334	
41685.532	0	3075.757	0	1664.000	373.700	88.840	22.000	2165.000	471.500	116.300	27.440	273.700	61.630	16.240	5.101	422.700	95.160	24.890	8.363	
41685.633	0	3075.841	0	1669.000	376.300	89.500	22.240	2171.000	472.300	117.300	27.530	274.000	61.480	16.270	5.074	424.500	95.010	24.920	8.353	
41685.733	0	3075.926	0	1678.000	375.600	90.490	22.390	2195.000	474.200	117.100	27.480	274.300	61.380	16.340	5.056	423.600	95.270	24.860	8.388	
41685.746	0	3076.010	0	1691.000	378.200	91.290	22.280	2188.000	472.700	117.700	27.650	275.100	61.580	16.360	5.063	425.600	95.690	25.050	8.445	
41685.864	0	3076.094	0	1693.000	377.600	91.070	22.650	2195.000	475.600	117.500	27.670	275.900	61.730	16.320	5.065	425.600	95.850	25.180	8.461	
41685.964	0	3076.178	0	1693.000	381.300	91.240	22.700	2208.000	476.400	117.800	27.770	276.400	61.710	16.410	5.089	426.400	96.180	25.210	8.502	
41686.079	0	3076.262	0	1698.000	382.400	92.100	22.750	2203.000	477.000	117.900	27.910	277.300	61.990	16.420	5.091	428.000	96.370	25.430	8.519	
41686.092	0	3076.325	0	1701.000	381.600	91.440	22.510	2190.000	476.000	118.400	27.580	275.300	61.640	16.380	5.071	425.700	95.650	25.130	8.334	
41686.197	0	3076.409	0	1697.000	373.600	90.470	22.410	2191.000	475.700	117.800	27.580	274.400	61.400	16.330	5.082	424.000	95.000	24.930	8.362	
41686.293	0	3076.492	0	1697.000	379.000	90.410	22.310	2189.000	476.900	117.900	27.550	274.500	61.580	16.280	5.024	422.400	94.610	24.670	8.329	
41686.409	0	3076.618	0	1697.000	379.900	90.600	22.390	2200.000	477.100	117.700	27.670	272.600	61.440	16.260	5.069	421.500	94.270	24.740	8.326	
41686.506	0	3076.702	0	1707.000	381.100	91.170	22.390	2207.000	479.100	118.200	27.820	272.300	61.270	16.260	5.062	421.600	94.290	24.790	8.301	
41686.571	0	3076.786	0	1712.000	380.200	90.620	22.550	2209.000	479.900	118.200	27.930	272.100	61.390	16.280	5.027	422.300	94.650	24.710	8.353	
41686.584	0	3076.870	0	1717.000	380.400	91.370	22.480	2217.000	478.100	118.300	27.860	272.500	61.300	16.320	5.064	422.600	94.980	24.940	8.387	
41686.650	0	3076.955	0	1716.000	385.900	91.430	22.680	2230.000	480.900	119.400	27.900	275.000	61.340	16.330	5.079	424.100	95.360	24.970	8.401	
41686.798	0	3077.039	0	1739.000	385.400	92.490	22.910	2224.000	480.600	119.100	27.980	272.900	61.550	16.320	5.074	424.700	95.200	24.960	8.430	
41686.840	0	3077.102	0	1731.000	388.800	92.600	22.920	2239.000	483.600	119.600	28.110	273.900	61.580	16.440	5.070	424.600	96.170	25.320	8.499	
41686.956	0	3077.186	0	1738.000	390.200	93.220	22.920	2230.000	484.100	119.700	28.030	276.400	62.100	16.320	5.077	426.300	95.520	25.070	8.424	
41687.061	0	3077.291	0	1740.000	388.200	92.550	22.640	2232.000	485.100	119.700	28.000	274.100	61.670	16.230	5.048	422.600	94.400	24.750	8.355	
41687.161	0	3077.354	0	1722.000	386.500	91.560	22.790	2235.000	483.600	119.200	28.020	272.200	61.410	16.170	5.013	421.300	94.800	24.880	8.312	
41687.174	0	3077.438	0	1734.000	383.400	92.440	22.730	2239.000	486.900	119.400	27.990	274.600	61.230	16.230	5.052	421.800	94.630	24.790	8.242	
41687.291	0	3077.522	0	1740.000	385.000	92.240	22.780	2250.000	486.300	119.600	28.140	273.100	61.210	16.180	5.060	421.700	94.310	24.750	8.264	
41687.407	0	3077.606	0	1735.000	386.500	92.830	22.780	2246.000	486.400	119.900	28.150	273.700	61.150	16.220	5.024	422.700	94.770	24.930	8.297	
41687.504	0	3077.690	0	1746.000	390.000	92.790	23.010	2268.000	488.200	119.900	27.960	272.200	61.530	16.280	5.043	423.700	95.250	24.760	8.397	
41687.604	0	3077.817	0	1766.000	389.200	93.500	23.040	2262.000	489.900	120.300	28.200	273.800	61.610	16.180	5.061	424.400	95.770	25.130	8.382	
41687.717	0	3077.901	0	1765.000	390.300	93.650	23.140	2269.000	489.800	119.700	28.400	276.500	61.590	16.310	5.058	426.800	96.310	25.200	8.470	
41687.730	0	3077.962	0	1777.000	390.200	94.660	23.320	2287.000	488.800	121.000	28.460	276.600	61.610	16.310	5.084	428.000	96.710	25.450	8.516	
41687.835	0	3078.047	0	1767.000	397.400	94.400	23.370	2277.000	492.800	120.300	28.380	275.900	61.930	16.460	5.101	429.700	96.480	25.290	8.506	
41687.949	0	3078.152	0	1773.000	395.300	93.640	22.980	2274.000	490.800	120.200	28.220	276.100	61.860	16.360	5.048	424.700	95.280	24.930	8.345	
41688.054	0	3078.215	0	1769.000	389.600	93.620	23.030	2278.000	490.400	120.600	28.240	275.200	61.530	16.170	5.049	423.800	95.040	24.740	8.288	
41688.067	0	3078.299	0	1758.000	392.100	93.440	23.070	2274.000	492.200	121.200	28.140	275.400	61.300	16.200	5.029	423.600	94.980	24.660	8.323	
41688.172	0	3078.383	0	1743.000	392.800	93.560	23.030	2272.000	490.200	120.100	28.290	274.000	61.330	16.190	5.025	421.100	94.930	24.780	8.326	
41688.268	0	3078.467	0	1751.000	391.400	93.450	22.970	2274.000	490.400	120.800	28.290	274.000	61.340	16.250	5.004	422.700	94.800	24.750	8.305	
41688.333	0	3078.551	0	1759.000	393.600	94.160	23.170	2280.000	492.600	120.900	28.400	274.500	61.580	16.240	5.029	423.700	95.300	24.840	8.368	
41688.345	0	3078.635	0	1781.000	394.300	94.110	23.300	2279.000	494.000	121.000	28.610	275.900	61.750	16.310	5.074	425.100	95.720	25.040	8.410	
41688.474	0	3078.719	0	1788.000	394.000	93.640	23.300	2291.000	491.300	121.900	28.390	275.700	61.900	16.360	5.066	426.700	96.190	25.110	8.443	
41688.487	0	3078.782	0	1784.000	394.400	95.310	23.300	2296.000	494.100	121.200	28.610	274.100	61.920	16.320	5.065	430.100	96.820	25.280	8.551	
41688.651	0	3078.866	0	1779.000	398.200	95.230	23.390	2296.000	494.100	121.400	28.340	278.600	62.240	16.390	5.073	428.200	95.990	25.010	8.369	
