A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
0.01311,0.002644,0.001912,-1.051E-4,0.002611,2.349E-4,0.001092,6.512E-4,-0.008644,-0.004174,-0.002755,-0.001366,-0.00271,-9.256E-4,-0.001912,-8.447E-4,junk,junk,nogaze
0.01345,0.002655,0.001853,-1.139E-4,0.002449,2.44E-4,9.879E-4,6.245E-4,-0.007591,-0.004167,-0.002627,-0.001278,-0.002456,-9.71E-4,-0.001933,-7.636E-4,junk,junk,nogaze
0.01401,0.002807,0.002254,-5.515E-5,0.003278,2.993E-4,0.001603,6.36E-4,-0.00731,-0.00412,-0.002922,-0.001395,-0.002569,-9.076E-4,-0.002,-8.933E-4,junk,junk,nogaze
0.01313,0.002833,0.001893,-5.799E-5,0.002505,2.446E-4,0.001092,6.519E-4,-0.007345,-0.004002,-0.002486,-0.001259,-0.002553,-9.451E-4,-0.001748,-7.67E-4,junk,junk,nogaze
0.01393,0.003021,0.002335,-4.791E-5,0.003348,3.183E-4,0.001718,6.233E-4,-0.006048,-0.0039,-0.002675,-0.001267,-0.002202,-8.561E-4,-0.001778,-7.891E-4,junk,junk,nogaze
0.01308,0.002917,0.001895,-3.666E-5,0.002799,2.645E-4,0.001237,6.47E-4,-0.007434,-0.003898,-0.002854,-0.001386,-0.002758,-9.344E-4,-0.001886,-8.854E-4,junk,junk,nogaze
0.01388,0.002825,0.002264,-3.376E-5,0.003073,2.938E-4,0.001558,6.438E-4,-0.007271,-0.003934,-0.002929,-0.001323,-0.002755,-0.001014,-0.002058,-8.333E-4,junk,junk,nogaze
0.01276,0.002975,0.001941,-1.481E-5,0.003045,2.895E-4,0.001394,5.969E-4,-0.008776,-0.004172,-0.003621,-0.00161,-0.003201,-0.001119,-0.002532,-0.001122,junk,junk,nogaze
0.01218,0.002869,0.001424,-1.146E-4,0.002132,1.691E-4,7.027E-4,5.504E-4,-0.0111,-0.004368,-0.003772,-0.00162,-0.0039,-0.001298,-0.002929,-0.001122,junk,junk,nogaze
0.01325,0.003033,0.002323,-3.358E-5,0.003442,3.222E-4,0.0018,6.189E-4,-0.01158,-0.004608,-0.004458,-0.001772,-0.004,-0.001359,-0.003307,-0.001291,junk,junk,nogaze
0.01371,0.002855,0.002059,-3.71E-5,0.002975,2.614E-4,0.001449,6.532E-4,-0.01037,-0.00421,-0.003555,-0.001567,-0.003449,-0.001088,-0.002544,-0.001046,junk,junk,nogaze
0.0137,0.003061,0.002226,3.595E-6,0.003099,3.489E-4,0.001737,7.18E-4,-0.01443,-0.005536,-0.004812,-0.002184,-0.004653,-0.001869,-0.003573,-0.001602,junk,junk,nogaze
0.01066,0.003214,0.001317,-1.541E-4,0.002829,1.011E-4,0.001311,4.198E-4,-0.03351,-0.00803,-0.01156,-0.003891,-0.01115,-0.003489,-0.009814,-0.003458,junk,junk,nogaze
0.01525,0.002769,0.002378,-3.305E-5,0.00286,3.763E-4,0.001624,7.859E-4,-0.0303,-0.007357,-0.009945,-0.003432,-0.01006,-0.003186,-0.008511,-0.002967,junk,junk,nogaze
0.01558,0.002991,0.002717,-5.559E-6,0.003762,4.165E-4,0.002314,7.429E-4,-0.03,-0.007514,-0.01041,-0.003512,-0.01003,-0.003201,-0.008831,-0.00307,junk,junk,nogaze
0.0162,0.002953,0.002892,2.801E-5,0.003964,4.203E-4,0.00245,8.169E-4,-0.03066,-0.007448,-0.01041,-0.003598,-0.0103,-0.003194,-0.008727,-0.003125,junk,junk,nogaze
0.01745,0.002905,0.003356,3.854E-5,0.004122,4.858E-4,0.002677,8.812E-4,-0.02924,-0.007326,-0.009925,-0.003384,-0.009882,-0.003148,-0.008417,-0.002909,junk,junk,nogaze
0.01745,0.003055,0.003443,5.347E-5,0.004601,5.341E-4,0.003028,8.702E-4,-0.02949,-0.007442,-0.01039,-0.003563,-0.009953,-0.003155,-0.008663,-0.003107,junk,junk,nogaze
0.01579,0.00305,0.002676,3.206E-5,0.003411,4.358E-4,0.002081,8.216E-4,-0.03104,-0.007449,-0.01035,-0.003562,-0.01045,-0.003288,-0.00883,-0.00309,junk,junk,nogaze
0.01826,0.002956,0.003687,5.485E-5,0.004719,5.317E-4,0.003117,9.044E-4,-0.0287,-0.007277,-0.01016,-0.00339,-0.009792,-0.003088,-0.008552,-0.002946,junk,junk,nogaze
0.01822,0.002814,0.003451,9.491E-5,0.00437,5.45E-4,0.002696,9.791E-4,-0.02843,-0.007104,-0.009827,-0.003415,-0.009658,-0.002992,-0.008172,-0.00294,junk,junk,nogaze
0.01751,0.002986,0.003228,5.4E-5,0.003879,5.244E-4,0.002468,9.14E-4,-0.0286,-0.007177,-0.009777,-0.00334,-0.009762,-0.00312,-0.008275,-0.002876,junk,junk,nogaze
0.01705,0.003112,0.003274,6.918E-5,0.004428,5.14E-4,0.002792,8.612E-4,-0.02926,-0.00737,-0.01044,-0.003563,-0.01002,-0.003158,-0.008753,-0.003105,junk,junk,nogaze
0.01643,0.002896,0.002752,2.977E-5,0.003309,4.559E-4,0.001938,8.915E-4,-0.03063,-0.007349,-0.01024,-0.003537,-0.01033,-0.003254,-0.008727,-0.003071,junk,junk,nogaze
0.0164,0.00305,0.002971,8.726E-6,0.003772,4.934E-4,0.002316,8.349E-4,-0.0298,-0.007392,-0.01045,-0.003489,-0.01011,-0.003222,-0.008911,-0.003041,junk,junk,nogaze
0.01602,0.002985,0.002723,1.93E-5,0.003591,4.518E-4,0.001993,8.479E-4,-0.02879,-0.007023,-0.009999,-0.003422,-0.009807,-0.003019,-0.008407,-0.002963,junk,junk,nogaze
0.01742,0.00287,0.003282,3.017E-5,0.003844,5.16E-4,0.002409,8.998E-4,-0.02675,-0.006757,-0.009108,-0.003118,-0.009125,-0.002886,-0.007663,-0.002653,junk,junk,nogaze
0.01447,0.003176,0.002569,5.757E-5,0.003696,5.13E-4,0.002079,8.364E-4,-0.02723,-0.007145,-0.009654,-0.003376,-0.009139,-0.002972,-0.007998,-0.002892,junk,junk,nogaze
0.01354,0.002906,0.001881,-8.337E-5,0.002374,3.038E-4,0.001093,6.767E-4,-0.01698,-0.00467,-0.00577,-0.001919,-0.005966,-0.001617,-0.004863,-0.001474,junk,junk,nogaze
0.01379,0.003052,0.002333,-4.987E-5,0.003273,3.753E-4,0.001777,7.033E-4,-0.01099,-0.004549,-0.003832,-0.001594,-0.003493,-0.00123,-0.002792,-0.001082,junk,junk,nogaze
0.01298,0.003032,0.001866,-4.213E-5,0.002708,3.669E-4,0.001242,7.14E-4,-0.01181,-0.0046,-0.004074,-0.00172,-0.003741,-0.001235,-0.002947,-0.001191,junk,junk,nogaze
0.01302,0.003032,0.001728,-6.865E-5,0.00223,3.046E-4,9.518E-4,6.965E-4,-0.01146,-0.004494,-0.003691,-0.001584,-0.003717,-0.001287,-0.002826,-0.001058,junk,junk,nogaze
0.01405,0.003054,0.002168,-4.018E-5,0.003154,3.898E-4,0.001623,6.946E-4,-0.01066,-0.004488,-0.003989,-0.001649,-0.003485,-0.001214,-0.002907,-0.001144,junk,junk,nogaze
0.01351,0.003,0.001881,-4.629E-5,0.002457,3.4E-4,0.001105,7.332E-4,-0.01148,-0.004385,-0.00375,-0.001633,-0.003777,-0.001236,-0.002783,-0.001117,junk,junk,nogaze
0.01397,0.003095,0.00222,-5.157E-5,0.002955,3.812E-4,0.001558,7.145E-4,-0.01063,-0.004466,-0.003807,-0.001581,-0.003519,-0.001241,-0.002814,-0.001081,junk,junk,nogaze
0.01367,0.003106,0.001876,-2.66E-5,0.002683,3.77E-4,0.001269,7.165E-4,-0.01097,-0.004437,-0.004005,-0.0017,-0.003687,-0.001217,-0.002925,-0.001177,junk,junk,nogaze
0.01415,0.003069,0.001851,-2.55E-5,0.002379,3.397E-4,0.001093,7.199E-4,-0.01055,-0.004344,-0.003629,-0.001552,-0.003682,-0.00126,-0.00274,-0.001041,junk,junk,nogaze
0.01464,0.00321,0.002342,-2.999E-5,0.003306,4.231E-4,0.001787,7.21E-4,-0.009932,-0.004326,-0.003918,-0.001624,-0.003448,-0.001184,-0.002808,-0.001128,junk,junk,nogaze
0.01353,0.003082,0.001763,-1.239E-5,0.002276,3.638E-4,9.792E-4,7.394E-4,-0.01078,-0.00431,-0.003666,-0.001619,-0.003698,-0.001219,-0.00273,-0.001105,junk,junk,nogaze
0.01396,0.003174,0.002137,-3.446E-5,0.002873,3.546E-4,0.001448,7.178E-4,-0.01006,-0.004322,-0.003705,-0.001542,-0.003475,-0.001223,-0.002801,-0.001031,junk,junk,nogaze
0.01338,0.003172,0.002066,-1.393E-6,0.003069,3.861E-4,0.001513,7.391E-4,-0.01057,-0.004378,-0.003994,-0.001681,-0.003598,-0.001188,-0.002829,-0.00118,junk,junk,nogaze
0.01274,0.003063,0.001471,-6.896E-5,0.001769,3.159E-4,6.133E-4,7.102E-4,-0.01098,-0.004317,-0.003675,-0.001568,-0.003731,-0.00128,-0.002849,-0.001038,junk,junk,nogaze
0.01373,0.003259,0.001951,-1.198E-5,0.002867,3.901E-4,0.001331,7.37E-4,-0.009866,-0.004286,-0.003891,-0.001608,-0.003451,-0.0012,-0.00291,-0.001107,junk,junk,nogaze
0.01348,0.003205,0.001969,5.496E-6,0.002712,3.699E-4,0.001308,7.573E-4,-0.0109,-0.004271,-0.003816,-0.001645,-0.003765,-0.001231,-0.0028,-0.001125,junk,junk,nogaze
0.0136,0.003282,0.002127,-2.481E-6,0.00285,3.899E-4,0.001448,7.65E-4,-0.01062,-0.00424,-0.003824,-0.001564,-0.003604,-0.00125,-0.002874,-0.001062,junk,junk,nogaze
0.01352,0.003308,0.002179,2.937E-5,0.003385,4.147E-4,0.001778,7.544E-4,-0.01092,-0.004316,-0.004082,-0.001689,-0.003669,-0.001195,-0.002873,-0.001185,junk,junk,nogaze
0.01305,0.003228,0.001686,-5.206E-6,0.002154,3.555E-4,9.258E-4,7.611E-4,-0.01154,-0.004241,-0.003762,-0.001591,-0.003814,-0.001281,-0.002847,-0.001068,junk,junk,nogaze
0.01401,0.003383,0.002217,2.072E-5,0.003262,4.332E-4,0.00173,7.723E-4,-0.0105,-0.004265,-0.003993,-0.001604,-0.003533,-0.001198,-0.002906,-0.00111,junk,junk,nogaze
0.01338,0.003322,0.002145,4.698E-5,0.00308,3.934E-4,0.001561,7.88E-4,-0.01192,-0.004318,-0.003956,-0.001682,-0.003886,-0.001225,-0.002849,-0.001154,junk,junk,nogaze
0.01316,0.003339,0.001852,-1.036E-5,0.002507,3.747E-4,0.001132,7.506E-4,-0.01167,-0.004346,-0.003919,-0.001585,-0.003741,-0.001286,-0.002973,-0.001091,junk,junk,nogaze
0.01373,0.003345,0.002247,2.466E-5,0.003379,4.144E-4,0.001792,7.591E-4,-0.01156,-0.004402,-0.004177,-0.001712,-0.003708,-0.001212,-0.002966,-0.001198,junk,junk,nogaze
0.0125,0.003289,0.001677,-4.974E-6,0.002184,3.562E-4,9.118E-4,7.68E-4,-0.01249,-0.004446,-0.003932,-0.001639,-0.003972,-0.001314,-0.002945,-0.001121,junk,junk,nogaze
0.01371,0.003343,0.001936,7.556E-6,0.002784,4.01E-4,0.001314,7.261E-4,-0.01096,-0.004298,-0.003969,-0.001609,-0.003575,-0.001224,-0.003033,-0.001099,junk,junk,nogaze
0.01378,0.00335,0.00225,3.205E-5,0.003198,3.99E-4,0.001641,7.909E-4,-0.01115,-0.004241,-0.003763,-0.001612,-0.003657,-0.001153,-0.002687,-0.001095,junk,junk,nogaze
0.01375,0.003273,0.002103,2.266E-5,0.002797,3.881E-4,0.001342,7.68E-4,-0.01022,-0.004084,-0.003417,-0.001434,-0.003284,-0.001136,-0.002557,-9.231E-4,junk,junk,nogaze
0.01423,0.003318,0.002478,7.669E-5,0.003632,4.517E-4,0.0019,8.074E-4,-0.008955,-0.004005,-0.003363,-0.001463,-0.002902,-9.481E-4,-0.00224,-9.455E-4,junk,junk,nogaze
0.01326,0.00315,0.002003,3.868E-5,0.002522,4.09E-4,0.001062,8.239E-4,-0.009398,-0.003964,-0.002914,-0.00136,-0.002996,-0.001009,-0.002028,-8.28E-4,junk,junk,nogaze
0.01401,0.003254,0.002351,5.211E-5,0.00325,4.5E-4,0.00163,7.795E-4,-0.008345,-0.003904,-0.0031,-0.001335,-0.002669,-9.57E-4,-0.002139,-8.315E-4,junk,junk,nogaze
0.01355,0.003209,0.002389,9.302E-5,0.003344,4.245E-4,0.001735,7.961E-4,-0.009254,-0.003967,-0.003125,-0.001424,-0.002923,-9.496E-4,-0.002043,-9.136E-4,junk,junk,nogaze
0.01288,0.003148,0.001976,1.996E-5,0.002472,3.862E-4,0.001018,7.691E-4,-0.009261,-0.00399,-0.002948,-0.001319,-0.002874,-0.00102,-0.002142,-8.159E-4,junk,junk,nogaze
0.01347,0.00315,0.002288,3.798E-5,0.003359,4.173E-4,0.001627,7.611E-4,-0.009064,-0.004054,-0.003313,-0.001433,-0.002777,-9.431E-4,-0.002207,-9.324E-4,junk,junk,nogaze
0.01263,0.003045,0.001773,2.177E-5,0.002108,3.849E-4,7.866E-4,7.69E-4,-0.009898,-0.003984,-0.002948,-0.001377,-0.003011,-0.00102,-0.002131,-8.397E-4,junk,junk,nogaze
0.01359,0.003125,0.002191,2.757E-5,0.002837,4.109E-4,0.001314,7.538E-4,-0.008671,-0.004007,-0.003058,-0.001328,-0.002682,-9.692E-4,-0.002212,-8.19E-4,junk,junk,nogaze
0.01359,0.003145,0.002119,4.487E-5,0.002875,4.055E-4,0.001275,7.943E-4,-0.009299,-0.003934,-0.003101,-0.001422,-0.002904,-9.528E-4,-0.002173,-9.106E-4,junk,junk,nogaze
0.01382,0.003169,0.002407,4.831E-5,0.002977,4.192E-4,0.001541,8.087E-4,-0.009049,-0.004035,-0.00295,-0.001331,-0.002882,-0.001016,-0.002091,-8.239E-4,junk,junk,nogaze
0.01394,0.003172,0.002427,6.574E-5,0.003327,4.446E-4,0.001622,8.156E-4,-0.008958,-0.004027,-0.003354,-0.001421,-0.002824,-9.528E-4,-0.002269,-9.342E-4,junk,junk,nogaze
0.01384,0.003166,0.002076,5.475E-5,0.002715,3.895E-4,0.001238,8.117E-4,-0.008895,-0.003887,-0.002889,-0.001347,-0.002943,-9.869E-4,-0.002034,-8.245E-4,junk,junk,nogaze
0.01412,0.003306,0.002678,1.11E-4,0.003707,4.611E-4,0.002074,8.047E-4,-0.00859,-0.004093,-0.003214,-0.001358,-0.002818,-9.883E-4,-0.002144,-8.595E-4,junk,junk,nogaze
0.01367,0.003121,0.002159,1.052E-4,0.00308,4.452E-4,0.001428,8.16E-4,-0.008925,-0.003938,-0.003136,-0.001403,-0.002899,-9.219E-4,-0.002139,-9.039E-4,junk,junk,nogaze
0.01399,0.003126,0.002722,1.258E-4,0.003471,4.64E-4,0.001912,8.457E-4,-0.008267,-0.003853,-0.0027,-0.001237,-0.002643,-9.17E-4,-0.001775,-7.402E-4,junk,junk,nogaze
0.01369,0.003078,0.002818,1.492E-4,0.003985,4.956E-4,0.002183,8.377E-4,-0.008329,-0.004026,-0.00312,-0.001362,-0.002576,-8.617E-4,-0.001965,-8.639E-4,junk,junk,nogaze
0.01329,0.002801,0.002246,9.457E-5,0.002912,4.339E-4,0.001252,8.116E-4,-0.008505,-0.003775,-0.002703,-0.001278,-0.002703,-8.876E-4,-0.001872,-7.634E-4,junk,junk,nogaze
0.01381,0.00294,0.002907,1.388E-4,0.003886,4.824E-4,0.002144,7.964E-4,-0.008443,-0.003971,-0.003029,-0.00131,-0.002707,-9.349E-4,-0.002017,-8.119E-4,junk,junk,nogaze
0.01365,0.002848,0.002428,1.22E-4,0.003267,4.875E-4,0.001551,8.072E-4,-0.008833,-0.003911,-0.003141,-0.00139,-0.002832,-9.187E-4,-0.00215,-9.084E-4,junk,junk,nogaze
0.01417,0.00291,0.002777,1.513E-4,0.003545,4.757E-4,0.001944,8.252E-4,-0.00859,-0.003953,-0.002838,-0.001287,-0.002864,-9.451E-4,-0.001962,-7.894E-4,junk,junk,nogaze
0.0148,0.002906,0.002922,1.321E-4,0.003929,5.085E-4,0.002161,8.247E-4,-0.007961,-0.003977,-0.003127,-0.00133,-0.00261,-8.789E-4,-0.002077,-8.602E-4,junk,junk,nogaze
0.0155,0.002868,0.00289,1.31E-4,0.003752,4.648E-4,0.002028,8.718E-4,-0.007232,-0.003706,-0.002523,-0.00123,-0.002532,-8.059E-4,-0.00163,-7.306E-4,junk,junk,nogaze
0.01583,0.003044,0.003481,1.606E-4,0.004507,5.4E-4,0.002818,8.659E-4,-0.007156,-0.003952,-0.002752,-0.001228,-0.002466,-8.597E-4,-0.001697,-7.452E-4,junk,junk,nogaze
0.01617,0.002864,0.002869,1.635E-4,0.003779,5.41E-4,0.00202,8.905E-4,-0.006643,-0.003705,-0.002622,-0.001238,-0.002334,-7.608E-4,-0.001736,-7.601E-4,junk,junk,nogaze
0.01633,0.002985,0.003469,1.971E-4,0.00446,5.595E-4,0.002808,9.241E-4,-0.007295,-0.003866,-0.002531,-0.001196,-0.002524,-8.464E-4,-0.001526,-7.142E-4,junk,junk,nogaze
0.01575,0.002909,0.002975,1.464E-4,0.003965,5.583E-4,0.002191,8.727E-4,-0.00751,-0.003878,-0.002942,-0.001266,-0.002433,-8.434E-4,-0.001943,-8.154E-4,junk,junk,nogaze
0.01611,0.002926,0.003265,1.829E-4,0.004289,5.244E-4,0.002558,8.865E-4,-0.007645,-0.003859,-0.002688,-0.001289,-0.002658,-8.322E-4,-0.001684,-7.877E-4,junk,junk,nogaze
0.0151,0.00297,0.003047,1.539E-4,0.003926,5.207E-4,0.002325,8.396E-4,-0.008874,-0.00409,-0.003073,-0.001316,-0.002799,-9.746E-4,-0.002046,-8.303E-4,junk,junk,nogaze
0.01574,0.00286,0.002846,1.554E-4,0.003896,4.77E-4,0.002098,8.343E-4,-0.007809,-0.003957,-0.00295,-0.001333,-0.00262,-8.457E-4,-0.002019,-8.571E-4,junk,junk,nogaze
0.01512,0.002917,0.003211,1.601E-4,0.004,4.977E-4,0.002462,8.517E-4,-0.008562,-0.00408,-0.002739,-0.001247,-0.002739,-8.807E-4,-0.001765,-7.728E-4,junk,junk,nogaze
0.01567,0.00276,0.002702,1.085E-4,0.003404,4.97E-4,0.001775,7.979E-4,-0.00701,-0.003895,-0.002685,-0.001221,-0.002234,-8.112E-4,-0.001901,-7.394E-4,junk,junk,nogaze
0.01599,0.002883,0.003257,1.493E-4,0.004279,4.723E-4,0.002581,8.563E-4,-0.007705,-0.003952,-0.002688,-0.00128,-0.0026,-8.095E-4,-0.001661,-7.809E-4,junk,junk,nogaze
0.01519,0.00288,0.00278,1.049E-4,0.003274,4.756E-4,0.001831,8.014E-4,-0.008173,-0.004081,-0.00288,-0.001264,-0.002667,-9.554E-4,-0.002031,-7.859E-4,junk,junk,nogaze
0.01626,0.002843,0.00303,1.494E-4,0.004,4.921E-4,0.002245,8.369E-4,-0.007683,-0.004072,-0.003076,-0.001371,-0.002694,-8.843E-4,-0.002099,-8.86E-4,junk,junk,nogaze
0.0148,0.002915,0.002667,1.438E-4,0.003342,4.404E-4,0.001855,7.929E-4,-0.009153,-0.004245,-0.003097,-0.001385,-0.003172,-0.001051,-0.002203,-9.033E-4,junk,junk,nogaze
0.01418,0.003114,0.002435,1.177E-4,0.003593,4.195E-4,0.001949,6.933E-4,-0.009883,-0.004448,-0.004048,-0.001582,-0.003538,-0.001197,-0.00293,-0.001136,junk,junk,nogaze
0.01261,0.003174,0.002035,1.255E-4,0.003377,3.418E-4,0.001884,6.267E-4,-0.01274,-0.004721,-0.004689,-0.001857,-0.004588,-0.00142,-0.003398,-0.001378,junk,junk,nogaze
0.01334,0.003139,0.002223,5.183E-5,0.003156,3.374E-4,0.001756,6.261E-4,-0.01294,-0.004698,-0.004897,-0.001762,-0.00475,-0.001483,-0.003834,-0.001325,junk,junk,nogaze
0.01603,0.00301,0.003076,1.624E-4,0.004433,4.7E-4,0.002759,7.572E-4,-0.00634,-0.00392,-0.002746,-0.00123,-0.002353,-7.234E-4,-0.001643,-7.721E-4,junk,junk,nogaze
0.01546,0.00288,0.002771,1.429E-4,0.003508,4.834E-4,0.002113,8.107E-4,-0.006898,-0.003877,-0.002333,-0.001143,-0.002413,-7.96E-4,-0.001501,-6.708E-4,junk,junk,nogaze
0.01673,0.002913,0.00325,1.534E-4,0.004279,5.267E-4,0.002639,8.271E-4,-0.005748,-0.003899,-0.002511,-0.001158,-0.002011,-7.3E-4,-0.001529,-6.986E-4,junk,junk,nogaze
0.01569,0.002822,0.002769,1.354E-4,0.003557,4.601E-4,0.002053,8.217E-4,-0.006678,-0.003912,-0.002401,-0.00121,-0.002293,-7.492E-4,-0.001467,-7.085E-4,junk,junk,nogaze
0.01559,0.002865,0.002704,9.167E-5,0.003341,4.355E-4,0.00195,7.599E-4,-0.006133,-0.003909,-0.002303,-0.001111,-0.002142,-7.997E-4,-0.001529,-6.34E-4,junk,junk,nogaze
0.0154,0.003002,0.002691,9.884E-5,0.003779,4.23E-4,0.00213,7.466E-4,-0.006245,-0.003964,-0.002644,-0.001251,-0.00229,-7.566E-4,-0.001692,-7.838E-4,junk,junk,nogaze
0.01613,0.002837,0.002686,1.041E-4,0.003331,4.288E-4,0.001946,7.8E-4,-0.007437,-0.004045,-0.002627,-0.001271,-0.002696,-9.446E-4,-0.001832,-7.827E-4,junk,junk,nogaze
0.01469,0.003073,0.0026,8.238E-5,0.003744,4.163E-4,0.002133,7.222E-4,-0.00924,-0.00446,-0.003841,-0.001558,-0.003393,-0.001154,-0.002739,-0.001101,junk,junk,nogaze
0.0131,0.002993,0.001758,2.592E-5,0.002678,2.793E-4,0.001257,6.232E-4,-0.01066,-0.004411,-0.004005,-0.001643,-0.003917,-0.001224,-0.002965,-0.001165,junk,junk,nogaze
0.01229,0.003241,0.001936,9.539E-6,0.002976,2.537E-4,0.001599,5.827E-4,-0.01091,-0.004607,-0.004148,-0.001638,-0.004023,-0.001328,-0.003077,-0.001174,junk,junk,nogaze
0.01169,0.003146,0.00152,-4.758E-6,0.002709,2.406E-4,0.001245,5.31E-4,-0.01122,-0.004642,-0.004456,-0.001757,-0.004078,-0.001292,-0.003337,-0.001282,junk,junk,nogaze
0.01204,0.003053,0.001594,-1.956E-5,0.002486,2.027E-4,0.001116,5.573E-4,-0.01119,-0.004506,-0.003946,-0.001641,-0.004075,-0.001311,-0.003064,-0.001142,junk,junk,nogaze
0.01263,0.003135,0.002058,6.128E-6,0.003303,2.873E-4,0.001772,5.738E-4,-0.01039,-0.004631,-0.004231,-0.001651,-0.003772,-0.001239,-0.003088,-0.001191,junk,junk,nogaze
0.01228,0.002944,0.00143,-2.028E-5,0.002168,2.703E-4,8.87E-4,5.775E-4,-0.01047,-0.004385,-0.003793,-0.001602,-0.00375,-0.001179,-0.002836,-0.001114,junk,junk,nogaze
0.01283,0.003063,0.002036,-2.427E-5,0.002901,2.662E-4,0.001482,6.056E-4,-0.009883,-0.004551,-0.003785,-0.00155,-0.003627,-0.001238,-0.0028,-0.001071,junk,junk,nogaze
0.01256,0.002954,0.001694,-1.7E-5,0.002771,2.717E-4,0.001244,5.75E-4,-0.01098,-0.004669,-0.004372,-0.001764,-0.003977,-0.001301,-0.003275,-0.001289,junk,junk,nogaze
0.0125,0.002913,0.001558,-4.139E-5,0.002316,2.032E-4,9.567E-4,5.647E-4,-0.01148,-0.004684,-0.004148,-0.001696,-0.004274,-0.001386,-0.003257,-0.001214,junk,junk,nogaze
0.01312,0.003032,0.001984,-2.129E-5,0.003064,2.894E-4,0.00154,5.588E-4,-0.01176,-0.004798,-0.004766,-0.001828,-0.004313,-0.00144,-0.003636,-0.001377,junk,junk,nogaze
0.01312,0.002915,0.00164,-2.444E-5,0.002433,2.438E-4,0.001014,5.94E-4,-0.01114,-0.004442,-0.004195,-0.001713,-0.00421,-0.001298,-0.003235,-0.001229,junk,junk,nogaze
0.01365,0.003065,0.002283,-1.281E-5,0.003142,3.135E-4,0.001691,6.277E-4,-0.009198,-0.004391,-0.003703,-0.001506,-0.003554,-0.001187,-0.002735,-0.001018,junk,junk,nogaze
0.01201,0.003084,0.001443,-4.067E-5,0.002502,2.563E-4,0.001008,5.541E-4,-0.01043,-0.004528,-0.004207,-0.001735,-0.00386,-0.001283,-0.003144,-0.001262,junk,junk,nogaze
0.01157,0.003108,0.001488,-6.886E-5,0.002395,1.664E-4,0.001096,4.899E-4,-0.01093,-0.004432,-0.004003,-0.001634,-0.004093,-0.001325,-0.003081,-0.001151,junk,junk,nogaze
0.01168,0.003138,0.001657,-4.761E-5,0.002823,2.43E-4,0.001299,5.155E-4,-0.009495,-0.004488,-0.0039,-0.001582,-0.003447,-0.001162,-0.002826,-0.001114,junk,junk,nogaze
0.01145,0.003025,0.00111,-1.066E-4,0.001909,1.712E-4,4.975E-4,5.154E-4,-0.009587,-0.004263,-0.003537,-0.001565,-0.003515,-0.001154,-0.002667,-0.001055,junk,junk,nogaze
0.01203,0.003124,0.001813,-6.177E-5,0.002796,2.24E-4,0.001379,5.411E-4,-0.009601,-0.004433,-0.0037,-0.001526,-0.003514,-0.001203,-0.002719,-0.001033,junk,junk,nogaze
0.01067,0.003038,0.001016,-7.448E-5,0.002097,1.811E-4,6.44E-4,4.719E-4,-0.01043,-0.004513,-0.00403,-0.0017,-0.003696,-0.001229,-0.003001,-0.00121,junk,junk,nogaze
0.008474,0.003229,5.964E-4,-1.559E-4,0.001607,2.97E-5,3.339E-4,3.63E-4,-0.01172,-0.004605,-0.00411,-0.00169,-0.004202,-0.001377,-0.003216,-0.001201,junk,junk,nogaze
0.009237,0.00315,9.548E-4,-1.454E-4,0.002192,9.801E-5,7.11E-4,3.659E-4,-0.01003,-0.004489,-0.003988,-0.001578,-0.00352,-0.001152,-0.002944,-0.001116,junk,junk,nogaze
0.01146,0.002816,0.001031,-1.263E-4,0.001739,1.631E-4,3.8E-4,5.179E-4,-0.007643,-0.003991,-0.002681,-0.001313,-0.002668,-9.073E-4,-0.001951,-7.877E-4,junk,junk,nogaze
0.01222,0.003022,0.001803,-7.699E-5,0.002698,2.332E-4,0.001235,5.433E-4,-0.00678,-0.004074,-0.00259,-0.001226,-0.002393,-8.949E-4,-0.001815,-7.261E-4,junk,junk,nogaze
0.01261,0.002904,0.00157,-7.713E-5,0.002465,2.581E-4,9.865E-4,5.57E-4,-0.006828,-0.003988,-0.002738,-0.001323,-0.002409,-8.455E-4,-0.001912,-8.163E-4,junk,junk,nogaze
0.01172,0.003066,0.001653,-4.97E-5,0.002571,2.086E-4,0.00119,5.37E-4,-0.007595,-0.004183,-0.002721,-0.001328,-0.002767,-9.856E-4,-0.001868,-8.271E-4,junk,junk,nogaze
0.009691,0.003208,9.498E-4,-1.169E-4,0.00214,1.339E-4,7.094E-4,3.951E-4,-0.009002,-0.004402,-0.003705,-0.001514,-0.003175,-0.001113,-0.002695,-0.001042,junk,junk,nogaze
0.01114,0.003017,9.054E-4,-1.099E-4,0.00178,1.172E-4,3.9E-4,4.687E-4,-0.007812,-0.004006,-0.002848,-0.001369,-0.002873,-9.53E-4,-0.002049,-8.411E-4,junk,junk,nogaze
0.01141,0.003216,0.001604,-6.544E-5,0.002618,1.964E-4,0.00122,4.977E-4,-0.007233,-0.004142,-0.002872,-0.001313,-0.002652,-9.729E-4,-0.001989,-8.059E-4,junk,junk,nogaze
0.0111,0.003062,9.809E-4,-6.62E-5,0.001943,1.804E-4,5.23E-4,4.897E-4,-0.007401,-0.004038,-0.002949,-0.001381,-0.002617,-9.174E-4,-0.002102,-8.83E-4,junk,junk,nogaze
