A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,feedback1,feedback2,condition
-0.00509,-0.001707,0.001761,-0.001332,9.151E-4,-3.858E-4,-6.902E-4,-3.025E-5,0.005814,1.158E-5,0.00323,-0.002367,-3.427E-4,-0.002305,3.257E-5,-0.001725,junk,junk,gaze
-0.005851,-0.001806,0.001103,-0.001374,-2.912E-4,-3.673E-4,-0.00159,-3.184E-5,0.006015,-7.501E-5,0.003136,-0.002332,-3.58E-4,-0.002246,-1.455E-5,-0.001621,junk,junk,gaze
-0.005096,-0.00176,0.001426,-0.00136,1.232E-4,-3.714E-4,-0.001372,-2.614E-5,0.005466,3.22E-4,0.003163,-0.001982,-5.273E-6,-0.001926,5.611E-4,-0.001295,junk,junk,gaze
-0.004269,-0.001744,0.001994,-0.001325,0.001109,-3.461E-4,-5.091E-4,2.161E-6,0.00531,3.285E-4,0.003098,-0.001826,1.661E-4,-0.001793,6.106E-4,-0.001177,junk,junk,gaze
-0.004766,-0.001724,0.0017,-0.001331,5.637E-4,-3.197E-4,-9.34E-4,-9.384E-6,0.005634,2.686E-4,0.003115,-0.001802,2.185E-4,-0.001728,7.099E-4,-0.001149,junk,junk,gaze
-0.004039,-0.001722,0.001946,-0.001323,6.981E-4,-3.238E-4,-8.161E-4,-2.476E-5,0.005445,1.628E-4,0.002909,-0.001678,3.166E-4,-0.001608,6.99E-4,-0.001052,junk,junk,gaze
-0.003438,-0.001595,0.002509,-0.001288,0.001744,-2.883E-4,5.255E-5,-6.307E-6,0.004422,4.219E-4,0.00282,-0.001612,5.096E-4,-0.001521,9.855E-4,-0.001013,junk,junk,gaze
-0.003899,-0.001655,0.00214,-0.001275,0.00119,-2.725E-4,-3.032E-4,2.083E-5,0.004432,2.822E-4,0.002424,-0.001533,3.221E-4,-0.00146,8.359E-4,-9.723E-4,junk,junk,gaze
-0.003957,-0.001667,0.001867,-0.001319,5.162E-4,-2.87E-4,-9.831E-4,1.61E-6,0.005269,8.957E-4,0.002173,-5.351E-4,0.001229,-5.373E-4,0.001666,-3.608E-4,junk,junk,gaze
-0.002842,-0.001611,0.002449,-0.001246,0.001702,-2.725E-4,-9.717E-5,3.936E-5,0.005921,9.28E-4,0.001985,-2.816E-4,0.00133,-2.984E-4,0.001817,-2.272E-4,junk,junk,gaze
-0.003233,-0.001569,0.002512,-0.001245,0.001918,-2.557E-4,2.689E-4,3.335E-5,0.006684,8.938E-4,0.002011,-2.369E-4,0.001408,-2.953E-4,0.001805,-1.965E-4,junk,junk,gaze
-0.004197,-0.001609,0.001538,-0.00128,3.039E-4,-2.695E-4,-0.001134,2.933E-5,0.006832,8.343E-4,0.002061,-2.418E-4,0.001461,-3.009E-4,0.001875,-2.063E-4,junk,junk,gaze
-0.003513,-0.001574,0.002093,-0.00126,0.001233,-2.622E-4,-4.457E-4,3.621E-5,0.006824,9.002E-4,0.0019,-2.089E-4,0.001252,-2.694E-4,0.001659,-1.845E-4,junk,junk,gaze
-0.003489,-0.001646,0.002176,-0.001257,0.001601,-2.428E-4,4.195E-5,2.896E-5,0.007275,9.241E-4,0.002093,-2.381E-4,0.001408,-2.927E-4,0.001859,-2.089E-4,junk,junk,gaze
-0.005111,-0.001622,0.001226,-0.001333,2.068E-5,-2.94E-4,-0.001337,-3.399E-6,0.00743,8.877E-4,0.001942,-2.372E-4,0.001239,-2.989E-4,0.001657,-1.87E-4,junk,junk,gaze
-0.004371,-0.001693,0.001554,-0.001317,6.21E-4,-3.277E-4,-8.893E-4,1.101E-5,0.006878,0.001009,0.001995,-2.576E-4,0.001221,-2.963E-4,0.001672,-1.929E-4,junk,junk,gaze
-0.004628,-0.001681,0.001724,-0.001347,9.086E-4,-3.087E-4,-6.0E-4,-3.313E-6,0.00678,9.131E-4,0.001959,-2.748E-4,0.001242,-3.382E-4,0.001632,-2.294E-4,junk,junk,gaze
-0.005881,-0.001806,7.697E-4,-0.001369,-7.319E-4,-3.091E-4,-0.001879,-1.239E-6,0.006544,8.384E-4,0.001813,-2.412E-4,0.001121,-3.113E-4,0.001435,-1.918E-4,junk,junk,gaze
-0.005148,-0.001823,0.001231,-0.001393,6.366E-6,-3.451E-4,-0.001349,-3.942E-5,0.006521,7.812E-4,0.001929,-2.326E-4,0.001245,-2.866E-4,0.00162,-2.003E-4,junk,junk,gaze
-0.005349,-0.001858,0.001145,-0.001363,3.302E-5,-3.455E-4,-0.001312,-1.557E-5,0.004602,0.001022,0.001736,-2.184E-4,0.001073,-2.769E-4,0.001435,-1.967E-4,junk,junk,gaze
-0.005733,-0.001873,7.746E-4,-0.001412,-6.96E-4,-3.598E-4,-0.001894,-3.44E-5,0.004018,0.001118,0.001846,-2.083E-4,0.001169,-2.809E-4,0.001539,-1.798E-4,junk,junk,gaze
-0.005074,-0.001848,0.001279,-0.001396,1.082E-4,-3.67E-4,-0.00125,-4.618E-5,0.00377,0.001058,0.001808,-2.37E-4,0.001191,-3.056E-4,0.001538,-2.064E-4,junk,junk,gaze
-0.005314,-0.001851,0.001137,-0.001404,-2.247E-4,-3.688E-4,-0.001451,-5.876E-5,0.003801,9.863E-4,0.001654,-2.099E-4,9.967E-4,-2.821E-4,0.001352,-1.956E-4,junk,junk,gaze
-0.00484,-0.001847,0.001168,-0.0014,-1.633E-4,-3.737E-4,-0.001494,-5.566E-5,0.004183,8.742E-4,0.001791,-2.195E-4,0.001166,-2.973E-4,0.001506,-1.868E-4,junk,junk,gaze
-0.004236,-0.001834,0.001645,-0.001396,6.098E-4,-3.739E-4,-7.7E-4,-6.841E-5,0.004115,8.077E-4,0.001604,-1.824E-4,0.001037,-2.998E-4,0.001406,-2.086E-4,junk,junk,gaze
-0.004842,-0.001886,0.001188,-0.001415,-2.19E-4,-3.702E-4,-0.001394,-4.137E-5,0.003607,9.32E-4,0.001627,-1.712E-4,9.866E-4,-2.76E-4,0.00139,-1.918E-4,junk,junk,gaze
-0.004177,-0.001901,0.001211,-0.001411,-1.946E-4,-3.975E-4,-0.001442,-7.622E-5,0.003291,0.001022,0.001789,-1.89E-4,0.001152,-2.731E-4,0.001569,-1.929E-4,junk,junk,gaze
-0.003387,-0.001838,0.001836,-0.001393,6.326E-4,-3.6E-4,-7.078E-4,-2.689E-5,0.003377,9.424E-4,0.001624,-1.744E-4,9.973E-4,-2.806E-4,0.001393,-1.881E-4,junk,junk,gaze
-0.004191,-0.001866,0.001407,-0.001394,1.551E-4,-3.67E-4,-0.001109,-3.066E-5,0.003893,9.356E-4,0.001735,-1.892E-4,0.001079,-2.847E-4,0.001515,-2.009E-4,junk,junk,gaze
-0.004081,-0.001854,0.001197,-0.001431,-3.257E-4,-4.197E-4,-0.001547,-6.898E-5,0.004297,8.748E-4,0.001762,-1.592E-4,0.001157,-2.792E-4,0.001563,-1.793E-4,junk,junk,gaze
-0.003381,-0.001791,0.001762,-0.0014,5.764E-4,-4.155E-4,-8.125E-4,-4.927E-5,0.004618,8.38E-4,0.001647,-1.62E-4,0.001031,-2.781E-4,0.00143,-1.701E-4,junk,junk,gaze
-0.004324,-0.001815,0.001329,-0.001416,1.75E-5,-4.0E-4,-0.001226,-4.424E-5,0.00507,8.726E-4,0.001821,-1.601E-4,0.001201,-2.768E-4,0.001606,-1.766E-4,junk,junk,gaze
-0.004375,-0.001948,0.001013,-0.001449,-5.905E-4,-4.649E-4,-0.001738,-8.791E-5,0.004001,0.001104,0.001762,-2.03E-4,0.001113,-2.824E-4,0.00147,-1.633E-4,junk,junk,gaze
-0.003784,-0.001841,0.001558,-0.001421,3.475E-4,-4.317E-4,-9.737E-4,-8.774E-5,0.004749,0.001027,0.001835,-1.86E-4,0.001164,-2.773E-4,0.001539,-1.719E-4,junk,junk,gaze
-0.004675,-0.001873,0.001124,-0.001428,-1.31E-4,-4.285E-4,-0.001327,-6.665E-5,0.005316,9.747E-4,0.001848,-2.113E-4,0.001225,-2.808E-4,0.001626,-1.921E-4,junk,junk,gaze
-0.005127,-0.001949,8.462E-4,-0.001512,-8.519E-4,-4.867E-4,-0.001934,-1.021E-4,0.00553,9.583E-4,0.001725,-1.718E-4,0.001101,-2.993E-4,0.001408,-1.526E-4,junk,junk,gaze
-0.004452,-0.001951,0.001325,-0.001464,4.964E-5,-4.418E-4,-0.001247,-8.945E-5,0.005513,9.563E-4,0.001892,-2.057E-4,0.001223,-2.936E-4,0.001636,-1.861E-4,junk,junk,gaze
-0.005215,-0.002013,9.481E-4,-0.001479,-4.754E-4,-4.624E-4,-0.001605,-6.968E-5,0.005873,8.234E-4,0.001751,-2.239E-4,0.001131,-3.164E-4,0.001481,-1.91E-4,junk,junk,gaze
-0.005417,-0.002073,7.745E-4,-0.001508,-9.634E-4,-5.099E-4,-0.002041,-1.084E-4,0.00625,7.185E-4,0.001764,-2.198E-4,0.00113,-3.263E-4,0.001422,-1.799E-4,junk,junk,gaze
-0.004492,-0.002029,0.001248,-0.001463,-1.353E-5,-4.676E-4,-0.001376,-9.585E-5,0.006972,4.953E-4,0.001839,-2.359E-4,0.001214,-3.358E-4,0.001597,-2.107E-4,junk,junk,gaze
-0.005115,-0.002009,0.001111,-0.00146,-3.017E-4,-4.69E-4,-0.001564,-7.937E-5,0.006911,2.626E-4,0.001603,-2.3E-4,0.00101,-3.543E-4,0.00134,-2.072E-4,junk,junk,gaze
-0.004644,-0.002023,0.001238,-0.001483,-1.517E-4,-4.82E-4,-0.001549,-1.13E-4,0.006062,3.448E-4,0.001631,-2.176E-4,0.00105,-3.332E-4,0.001449,-2.258E-4,junk,junk,gaze
-0.004252,-0.001978,0.001644,-0.001446,6.331E-4,-4.832E-4,-8.812E-4,-1.064E-4,0.006051,1.494E-4,0.001744,-2.606E-4,0.00114,-3.426E-4,0.001531,-2.292E-4,junk,junk,gaze
-0.005042,-0.00203,0.001189,-0.001485,-2.849E-4,-4.682E-4,-0.001477,-1.187E-4,0.005548,1.329E-4,0.001435,-2.301E-4,8.732E-4,-3.232E-4,0.001238,-2.166E-4,junk,junk,gaze
-0.004128,-0.002002,0.001479,-0.001498,1.624E-4,-4.682E-4,-0.001269,-1.288E-4,0.005739,3.747E-5,0.001558,-2.374E-4,9.67E-4,-3.262E-4,0.001377,-2.246E-4,junk,junk,gaze
-0.00351,-0.002087,0.002,-0.001442,0.001136,-4.576E-4,-4.163E-4,-1.156E-4,0.005209,4.525E-5,0.001679,-2.576E-4,0.001078,-3.541E-4,0.001506,-2.252E-4,junk,junk,gaze
-0.004208,-0.002092,0.001519,-0.001448,5.727E-4,-4.328E-4,-8.285E-4,-9.147E-5,0.004441,1.205E-4,0.001408,-2.714E-4,8.003E-4,-3.364E-4,0.001185,-2.26E-4,junk,junk,gaze
-0.004075,-0.002122,0.00136,-0.001487,1.953E-4,-4.861E-4,-0.001174,-1.382E-4,0.004801,-4.612E-5,0.001572,-2.99E-4,8.721E-4,-3.586E-4,0.001322,-2.568E-4,junk,junk,gaze
-0.003261,-0.002082,0.002014,-0.001459,0.00125,-4.448E-4,-2.993E-4,-1.111E-4,0.003459,1.558E-4,0.001629,-3.2E-4,9.781E-4,-3.886E-4,0.001392,-2.497E-4,junk,junk,gaze
-0.003604,-0.001972,0.001888,-0.001451,0.001365,-4.412E-4,-2.019E-4,-9.863E-5,0.002812,1.332E-4,0.001487,-3.437E-4,7.476E-4,-4.25E-4,0.001133,-3.229E-4,junk,junk,gaze
-0.004278,-0.001962,0.00135,-0.001497,8.1E-5,-4.646E-4,-0.001264,-1.184E-4,0.00308,-3.47E-5,0.00169,-3.855E-4,8.604E-4,-4.635E-4,0.001188,-3.434E-4,junk,junk,gaze
-0.002999,-0.001972,0.001971,-0.001457,0.001181,-4.275E-4,-4.693E-4,-9.699E-5,0.003734,1.894E-4,0.001435,-2.563E-4,8.332E-4,-3.233E-4,0.001238,-2.288E-4,junk,junk,gaze
-0.00285,-0.001973,0.002245,-0.001426,0.001844,-4.322E-4,2.583E-4,-1.128E-4,0.00421,1.177E-4,0.0015,-2.432E-4,9.369E-4,-3.212E-4,0.0013,-2.315E-4,junk,junk,gaze
-0.003847,-0.001928,0.001478,-0.001491,2.83E-4,-4.287E-4,-0.001042,-1.33E-4,0.004735,2.939E-5,0.001467,-2.332E-4,9.107E-4,-2.888E-4,0.001303,-2.117E-4,junk,junk,gaze
-0.002947,-0.001925,0.001891,-0.001478,9.125E-4,-4.264E-4,-6.297E-4,-1.377E-4,0.004189,1.721E-4,0.001504,-2.381E-4,8.982E-4,-3.061E-4,0.001271,-2.281E-4,junk,junk,gaze
-0.002686,-0.001923,0.00232,-0.001442,0.001773,-4.293E-4,1.047E-4,-1.075E-4,0.004058,2.214E-4,0.001523,-2.271E-4,9.892E-4,-2.852E-4,0.001398,-1.918E-4,junk,junk,gaze
-0.003959,-0.001936,0.001581,-0.00147,6.606E-4,-4.212E-4,-7.929E-4,-9.267E-5,0.004493,1.671E-4,0.001448,-2.162E-4,9.419E-4,-2.688E-4,0.001302,-1.984E-4,junk,junk,gaze
-0.003823,-0.001918,0.0016,-0.001498,5.287E-4,-4.526E-4,-9.993E-4,-1.205E-4,0.004943,1.048E-4,0.001632,-2.428E-4,0.001057,-2.865E-4,0.001495,-2.125E-4,junk,junk,gaze
-0.003267,-0.001918,0.00204,-0.001507,0.001307,-4.426E-4,-2.627E-4,-1.173E-4,0.00524,-3.014E-5,0.001443,-2.226E-4,9.582E-4,-2.985E-4,0.00129,-1.967E-4,junk,junk,gaze
-0.004394,-0.001922,0.001413,-0.001499,6.083E-4,-4.368E-4,-9.005E-4,-1.301E-4,0.006011,-1.417E-4,0.001612,-2.556E-4,0.001016,-2.857E-4,0.001407,-2.016E-4,junk,junk,gaze
-0.004399,-0.001926,0.001373,-0.001555,2.181E-4,-4.565E-4,-0.001166,-1.72E-4,0.005228,-3.122E-6,0.001604,-2.486E-4,0.001043,-3.13E-4,0.001483,-2.236E-4,junk,junk,gaze
-0.003907,-0.001901,0.001778,-0.001547,9.904E-4,-4.512E-4,-5.47E-4,-1.584E-4,0.004796,-4.214E-5,0.001495,-2.762E-4,9.502E-4,-3.07E-4,0.001268,-2.28E-4,junk,junk,gaze
-0.004415,-0.001898,0.001365,-0.001539,2.602E-4,-4.335E-4,-0.001062,-1.321E-4,0.005374,-1.717E-4,0.001687,-2.817E-4,0.001092,-3.187E-4,0.001503,-2.31E-4,junk,junk,gaze
-0.004011,-0.001873,0.001539,-0.001576,3.9E-4,-4.695E-4,-0.001023,-1.636E-4,0.005653,-3.452E-4,0.001574,-3.121E-4,9.913E-4,-3.277E-4,0.001378,-2.387E-4,junk,junk,gaze
-0.003299,-0.001883,0.001939,-0.001564,0.001085,-4.416E-4,-4.837E-4,-1.493E-4,0.005116,-2.411E-4,0.001592,-3.303E-4,9.865E-4,-3.367E-4,0.001378,-2.641E-4,junk,junk,gaze
-0.00368,-0.001822,0.001564,-0.001584,2.264E-4,-4.306E-4,-0.0011,-1.3E-4,0.005423,-3.221E-4,0.001818,-3.678E-4,0.001088,-3.595E-4,0.001545,-2.545E-4,junk,junk,gaze
-0.003186,-0.00171,0.00194,-0.00156,7.663E-4,-4.297E-4,-6.948E-4,-1.708E-4,0.005611,-4.545E-4,0.001731,-3.577E-4,9.937E-4,-3.938E-4,0.001385,-2.736E-4,junk,junk,gaze
-0.00255,-0.00177,0.002315,-0.001545,0.001379,-4.296E-4,-1.865E-4,-1.327E-4,0.006251,-5.636E-4,0.001946,-3.947E-4,0.001085,-3.956E-4,0.001566,-2.927E-4,junk,junk,gaze
-0.003428,-0.001739,0.00167,-0.001539,1.616E-4,-4.052E-4,-0.001107,-1.364E-4,0.007017,-6.886E-4,0.001946,-4.048E-4,0.001089,-4.39E-4,0.001573,-3.002E-4,junk,junk,gaze
-0.002359,-0.001743,0.002072,-0.001533,6.624E-4,-4.181E-4,-7.814E-4,-1.276E-4,0.007106,-6.272E-4,0.00198,-4.156E-4,0.001083,-4.247E-4,0.001505,-2.915E-4,junk,junk,gaze
-0.001886,-0.001687,0.002567,-0.001498,0.001464,-4.035E-4,-1.694E-6,-1.192E-4,0.007443,-6.659E-4,0.002114,-4.341E-4,0.001187,-4.44E-4,0.001672,-2.958E-4,junk,junk,gaze
-0.003064,-0.001675,0.002046,-0.001525,4.775E-4,-3.532E-4,-7.07E-4,-1.276E-4,0.007507,-5.465E-4,0.00198,-3.963E-4,0.00102,-4.159E-4,0.001459,-2.99E-4,junk,junk,gaze
-0.002659,-0.001685,0.001961,-0.001495,3.27E-4,-3.957E-4,-9.912E-4,-1.197E-4,0.008069,-4.564E-4,0.00235,-4.297E-4,0.001196,-4.401E-4,0.00174,-3.022E-4,junk,junk,gaze
-0.002158,-0.001636,0.002702,-0.001521,0.001195,-3.596E-4,-2.343E-4,-8.21E-5,0.008596,-4.61E-4,0.002332,-4.401E-4,0.001212,-4.99E-4,0.001699,-2.885E-4,junk,junk,gaze
-0.002893,-0.001733,0.00207,-0.001477,6.879E-4,-3.542E-4,-6.211E-4,-8.553E-5,0.008554,-1.91E-4,0.002286,-4.317E-4,0.00109,-4.602E-4,0.001588,-2.815E-4,junk,junk,gaze
-0.003355,-0.001697,0.001797,-0.001527,-6.023E-5,-3.991E-4,-0.001238,-1.166E-4,0.009144,-9.847E-5,0.002564,-4.681E-4,0.001288,-5.041E-4,0.001891,-2.987E-4,junk,junk,gaze
-0.002553,-0.001682,0.002368,-0.001511,8.523E-4,-3.363E-4,-4.818E-4,-1.006E-4,0.009301,4.694E-5,0.002444,-4.855E-4,0.001127,-5.246E-4,0.001655,-2.895E-4,junk,junk,gaze
-0.003215,-0.001686,0.002148,-0.001468,8.007E-4,-3.238E-4,-4.356E-4,-7.962E-5,0.009975,1.845E-4,0.00251,-4.613E-4,0.00113,-5.332E-4,0.001696,-3.155E-4,junk,junk,gaze
-0.003808,-0.001773,0.001477,-0.001523,-4.724E-4,-3.531E-4,-0.001476,-1.047E-4,0.01007,2.728E-4,0.002574,-4.785E-4,0.001168,-5.43E-4,0.001749,-3.067E-4,junk,junk,gaze
-0.00292,-0.001653,0.002025,-0.001455,5.538E-4,-3.303E-4,-6.72E-4,-1.267E-4,0.008461,7.076E-4,0.002309,-4.411E-4,9.355E-4,-5.347E-4,0.001524,-3.051E-4,junk,junk,gaze
-0.002331,-0.001762,0.002409,-0.001463,0.001161,-3.139E-4,-1.696E-4,-8.747E-5,0.008835,8.553E-4,0.002472,-4.639E-4,0.001022,-5.387E-4,0.001619,-2.92E-4,junk,junk,gaze
-0.003406,-0.001658,0.001672,-0.001471,-1.22E-4,-3.047E-4,-0.001179,-8.332E-5,0.008329,9.902E-4,0.002215,-4.577E-4,8.311E-4,-5.433E-4,0.001374,-2.787E-4,junk,junk,gaze
-0.002499,-0.001591,0.002279,-0.001466,5.986E-4,-3.029E-4,-6.03E-4,-1.24E-4,0.008023,0.001167,0.00231,-4.923E-4,7.732E-4,-5.465E-4,0.001395,-2.75E-4,junk,junk,gaze
-0.002023,-0.001569,0.002617,-0.00142,0.001233,-2.615E-4,-5.123E-5,-6.139E-5,0.007567,0.001116,0.002266,-5.698E-4,7.042E-4,-5.877E-4,0.001363,-3.133E-4,junk,junk,gaze
-0.00301,-0.001594,0.001799,-0.001407,5.845E-6,-2.687E-4,-0.00102,-4.896E-5,0.00693,0.001054,0.002053,-6.412E-4,5.107E-4,-6.197E-4,0.001052,-3.127E-4,junk,junk,gaze
-0.002514,-0.001555,0.002037,-0.001422,1.08E-4,-2.718E-4,-9.438E-4,-7.634E-5,0.005024,0.001024,0.002219,-7.943E-4,4.991E-4,-7.087E-4,0.001116,-3.769E-4,junk,junk,gaze
-0.001687,-0.00154,0.002579,-0.001401,9.398E-4,-2.363E-4,-2.036E-4,-8.271E-5,0.003858,6.005E-4,0.001994,-9.805E-4,2.068E-4,-8.484E-4,7.524E-4,-4.784E-4,junk,junk,gaze
-0.002665,-0.00157,0.001908,-0.001369,1.24E-4,-2.398E-4,-7.942E-4,-7.311E-5,0.003304,1.926E-4,0.002129,-0.001195,3.306E-5,-0.001014,6.458E-4,-6.184E-4,junk,junk,gaze
-0.002827,-0.001564,0.001675,-0.00141,-5.365E-4,-2.874E-4,-0.001373,-8.706E-5,0.003209,-3.169E-4,0.002309,-0.001382,-4.756E-5,-0.00119,5.342E-4,-7.352E-4,junk,junk,gaze
-0.001914,-0.001534,0.0022,-0.001356,4.528E-4,-2.592E-4,-6.287E-4,-7.987E-5,0.001591,-3.124E-4,0.002191,-0.001525,-3.539E-4,-0.001292,2.049E-4,-8.134E-4,junk,junk,gaze
-0.002753,-0.001485,0.001972,-0.001336,1.805E-4,-2.214E-4,-7.859E-4,-2.932E-5,0.001142,-4.589E-4,0.002341,-0.001725,-4.301E-4,-0.001496,1.417E-4,-9.441E-4,junk,junk,gaze
-0.003564,-0.001562,0.001138,-0.001402,-0.001229,-3.04E-4,-0.001828,-1.117E-4,0.001383,-6.875E-4,0.002217,-0.001873,-7.418E-4,-0.001613,-1.872E-4,-0.001032,junk,junk,gaze
-0.002561,-0.00153,0.001902,-0.001386,-1.53E-4,-2.746E-4,-0.001029,-1.183E-4,0.00187,-0.001016,0.002353,-0.00209,-8.714E-4,-0.001821,-3.889E-4,-0.001217,junk,junk,gaze
-0.002712,-0.001512,0.001993,-0.001349,1.975E-4,-2.595E-4,-7.199E-4,-1.132E-4,0.002216,-0.00108,0.002248,-0.002189,-0.001023,-0.001927,-6.305E-4,-0.00128,junk,junk,gaze
-0.004081,-0.001601,8.165E-4,-0.001415,-0.001721,-3.101E-4,-0.00209,-1.172E-4,0.002904,-0.001327,0.002244,-0.002387,-0.001174,-0.002098,-8.095E-4,-0.001434,junk,junk,gaze
-0.002948,-0.001564,0.001516,-0.001405,-7.916E-4,-2.956E-4,-0.001486,-1.326E-4,0.003777,-0.001525,0.002153,-0.002508,-0.001354,-0.002204,-8.066E-4,-0.001477,junk,junk,gaze
-0.002342,-0.00151,0.001999,-0.001371,1.87E-4,-2.929E-4,-7.715E-4,-1.126E-4,0.003087,-0.001651,0.00226,-0.002067,-9.905E-4,-0.001801,-5.883E-4,-0.001265,junk,junk,gaze
-0.003735,-0.001586,0.001192,-0.001385,-0.001093,-2.87E-4,-0.001642,-1.195E-4,0.003586,-0.001655,0.002522,-0.00199,-7.564E-4,-0.001708,-3.49E-4,-0.001245,junk,junk,gaze
-0.003466,-0.001553,0.001212,-0.001437,-0.001147,-3.577E-4,-0.001733,-1.505E-4,0.00452,-9.086E-4,0.0021,-0.001595,-4.169E-4,-0.001336,-1.359E-4,-9.412E-4,junk,junk,gaze
-0.002809,-0.001549,0.001734,-0.001387,-6.151E-5,-3.411E-4,-0.001033,-1.237E-4,0.005517,-1.633E-5,0.001748,-6.658E-4,5.612E-4,-5.152E-4,7.107E-4,-3.415E-4,junk,junk,gaze
-0.004125,-0.001603,0.001111,-0.00139,-0.001112,-3.186E-4,-0.001679,-1.328E-4,0.0064,1.262E-4,0.001652,-4.106E-4,9.141E-4,-2.798E-4,0.001181,-1.752E-4,junk,junk,gaze
-0.004175,-0.001672,8.05E-4,-0.001444,-0.001799,-4.025E-4,-0.002174,-1.581E-4,0.005945,3.146E-4,0.001337,-2.785E-4,8.156E-4,-1.894E-4,0.001008,-1.262E-4,junk,junk,gaze
-0.003066,-0.001648,0.001576,-0.001396,-5.817E-4,-3.478E-4,-0.00139,-1.387E-4,0.006665,2.42E-4,0.001498,-2.172E-4,9.876E-4,-1.312E-4,0.001237,-9.798E-5,junk,junk,gaze
-0.002905,-0.00167,0.001764,-0.001364,-8.79E-5,-3.28E-4,-0.001048,-1.185E-4,0.006869,1.977E-4,0.001481,-2.118E-4,0.001008,-1.416E-4,0.00125,-9.533E-5,junk,junk,gaze
-0.004005,-0.001706,9.868E-4,-0.001403,-0.001348,-3.484E-4,-0.001965,-1.295E-4,0.006603,2.415E-4,0.001282,-2.199E-4,8.166E-4,-1.322E-4,0.001015,-9.906E-5,junk,junk,gaze
-0.003205,-0.001638,0.001581,-0.001378,-4.612E-4,-3.356E-4,-0.001336,-1.272E-4,0.00623,3.154E-4,0.001468,-2.153E-4,9.673E-4,-1.418E-4,0.001207,-1.041E-4,junk,junk,gaze
-0.003381,-0.001684,0.001375,-0.001337,-5.554E-4,-3.023E-4,-0.001394,-1.291E-4,0.004995,4.521E-4,0.001442,-2.393E-4,0.001006,-1.644E-4,0.001215,-1.108E-4,junk,junk,gaze
-0.003246,-0.001768,0.001281,-0.001372,-9.331E-4,-3.369E-4,-0.001652,-1.555E-4,0.004519,4.539E-4,0.001217,-2.356E-4,7.756E-4,-1.555E-4,9.04E-4,-7.845E-5,junk,junk,gaze
-0.0026,-0.001635,0.001839,-0.001333,5.868E-5,-3.128E-4,-9.605E-4,-1.339E-4,0.004817,3.568E-4,0.001403,-2.538E-4,9.002E-4,-1.485E-4,0.001161,-1.144E-4,junk,junk,gaze
-0.002962,-0.001667,0.001459,-0.00133,-4.105E-4,-2.927E-4,-0.001301,-1.088E-4,0.004686,2.486E-4,0.001351,-2.526E-4,8.526E-4,-1.681E-4,0.00108,-1.181E-4,junk,junk,gaze
-0.002302,-0.001695,0.001781,-0.001328,-1.668E-4,-3.067E-4,-0.001126,-1.154E-4,0.004751,2.119E-4,0.001315,-2.384E-4,8.307E-4,-1.574E-4,9.983E-4,-9.909E-5,junk,junk,gaze
-0.001932,-0.001622,0.002135,-0.001266,5.347E-4,-2.55E-4,-5.232E-4,-1.017E-4,0.004136,2.356E-4,0.001413,-2.415E-4,9.448E-4,-1.678E-4,0.001159,-9.778E-5,junk,junk,gaze
-0.002521,-0.001645,0.001733,-0.001302,-2.043E-4,-2.637E-4,-0.001172,-7.383E-5,0.002994,3.835E-4,0.001222,-2.182E-4,7.053E-4,-1.282E-4,9.347E-4,-1.065E-4,junk,junk,gaze
-0.001666,-0.001557,0.002194,-0.00126,4.929E-4,-2.465E-4,-6.229E-4,-8.887E-5,0.003468,3.048E-4,0.001372,-2.297E-4,8.538E-4,-1.301E-4,0.00107,-8.631E-5,junk,junk,gaze
-0.001281,-0.001533,0.002435,-0.001232,0.001146,-2.225E-4,-1.026E-4,-5.708E-5,0.003667,2.632E-4,0.001307,-2.256E-4,8.157E-4,-1.419E-4,0.001051,-1.021E-4,junk,junk,gaze
-0.002131,-0.001638,0.001739,-0.001264,-1.175E-4,-2.481E-4,-0.001057,-8.342E-5,0.00309,3.597E-4,0.001252,-2.053E-4,7.428E-4,-1.128E-4,9.418E-4,-8.23E-5,junk,junk,gaze
-0.001242,-0.001559,0.002185,-0.001226,5.084E-4,-2.158E-4,-5.871E-4,-7.49E-5,0.003332,3.137E-4,0.001402,-2.102E-4,8.631E-4,-1.154E-4,0.00106,-8.579E-5,junk,junk,gaze
-7.273E-4,-0.001478,0.002698,-0.001206,0.001385,-1.775E-4,1.405E-4,-4.968E-5,0.003739,2.604E-4,0.001226,-2.025E-4,7.132E-4,-1.134E-4,9.206E-4,-1.006E-4,junk,junk,gaze
-0.002037,-0.001513,0.002011,-0.001217,3.381E-4,-1.829E-4,-5.927E-4,-4.778E-5,0.004637,7.015E-5,0.001365,-1.968E-4,7.958E-4,-8.8E-5,0.00102,-7.506E-5,junk,junk,gaze
-0.00186,-0.001544,0.001911,-0.001263,-5.614E-5,-2.211E-4,-9.443E-4,-7.854E-5,0.005348,4.707E-5,0.001255,-1.809E-4,7.435E-4,-8.786E-5,0.001,-7.384E-5,junk,junk,gaze
-0.001314,-0.001427,0.002397,-0.001223,9.084E-4,-2.065E-4,-1.605E-4,-6.103E-5,0.005014,1.478E-4,0.001281,-1.772E-4,7.36E-4,-9.65E-5,9.051E-4,-5.835E-5,junk,junk,gaze
