A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,feedback1,feedback2,condition
-0.06992,-0.006065,-0.01675,-0.003938,-0.01355,-0.003845,-0.01453,-0.004242,0.01664,0.008188,0.005087,-0.002533,0.00425,-0.001893,0.00284,-0.001953,junk,one,two,gaze
-0.06954,-0.006299,-0.01696,-0.003927,-0.01335,-0.003889,-0.01453,-0.004185,0.01603,0.008278,0.004867,-0.002526,0.004016,-0.001855,0.002789,-0.001929,junk,one,two,gaze
-0.07078,-0.006346,-0.01685,-0.003944,-0.01396,-0.003927,-0.01486,-0.00421,0.01642,0.008155,0.00492,-0.002459,0.004032,-0.001845,0.002789,-0.001868,junk,one,two,gaze
-0.06972,-0.006231,-0.01698,-0.003981,-0.01351,-0.003876,-0.01476,-0.004273,0.01682,0.008221,0.004928,-0.002391,0.004362,-0.001693,0.003069,-0.001792,junk,one,two,gaze
-0.07082,-0.006583,-0.01697,-0.003921,-0.01366,-0.003955,-0.01456,-0.004206,0.01648,0.008345,0.004856,-0.002325,0.004116,-0.00167,0.003043,-0.001688,junk,one,two,gaze
-0.07102,-0.006399,-0.01699,-0.004034,-0.01394,-0.003923,-0.01504,-0.0043,0.01627,0.008284,0.004946,-0.002366,0.004429,-0.001727,0.003057,-0.001741,junk,one,two,gaze
-0.06995,-0.006445,-0.01708,-0.003964,-0.01357,-0.00393,-0.01482,-0.004232,0.01473,0.008302,0.004631,-0.002385,0.003851,-0.001697,0.002763,-0.001796,junk,one,two,gaze
-0.07111,-0.006488,-0.01689,-0.003943,-0.01371,-0.003947,-0.01446,-0.004241,0.01532,0.008345,0.004851,-0.00226,0.004282,-0.001631,0.00302,-0.001624,junk,one,two,gaze
-0.06991,-0.006283,-0.01709,-0.004015,-0.01374,-0.003899,-0.01503,-0.004284,0.01483,0.008374,0.004646,-0.002297,0.004033,-0.001653,0.002782,-0.001749,junk,one,two,gaze
-0.07016,-0.006413,-0.01686,-0.0039,-0.01361,-0.003942,-0.01452,-0.004203,0.01503,0.008359,0.004754,-0.002302,0.004057,-0.001699,0.002817,-0.001724,junk,one,two,gaze
-0.07035,-0.006325,-0.01685,-0.00396,-0.01343,-0.003876,-0.01434,-0.004254,0.01394,0.00854,0.004784,-0.002361,0.004001,-0.001737,0.002639,-0.001792,junk,one,two,gaze
-0.06955,-0.006332,-0.01705,-0.003955,-0.01361,-0.003925,-0.01488,-0.00423,0.01335,0.008664,0.004709,-0.002316,0.003922,-0.001694,0.002669,-0.001783,junk,one,two,gaze
-0.07001,-0.006237,-0.01673,-0.003898,-0.01358,-0.003913,-0.0144,-0.004207,0.01381,0.008632,0.004898,-0.002293,0.00425,-0.001673,0.002868,-0.001685,junk,one,two,gaze
-0.06911,-0.006177,-0.01691,-0.003935,-0.01325,-0.003846,-0.01437,-0.004226,0.01407,0.008713,0.004837,-0.002305,0.003932,-0.001684,0.002628,-0.001768,junk,one,two,gaze
-0.06992,-0.006348,-0.01682,-0.003895,-0.01367,-0.003927,-0.01467,-0.004167,0.01482,0.008683,0.005196,-0.00233,0.004239,-0.001775,0.002695,-0.001796,junk,one,two,gaze
-0.06957,-0.006149,-0.01672,-0.003942,-0.01348,-0.003841,-0.0145,-0.004245,0.01536,0.008641,0.005117,-0.002309,0.004029,-0.001762,0.002568,-0.00184,junk,one,two,gaze
-0.06949,-0.006328,-0.017,-0.0039,-0.01328,-0.003897,-0.01437,-0.004188,0.01534,0.008844,0.005442,-0.002367,0.004255,-0.0018,0.002668,-0.001859,junk,one,two,gaze
-0.07105,-0.006453,-0.01688,-0.003959,-0.01383,-0.00394,-0.01466,-0.004229,0.01407,0.009032,0.005454,-0.002391,0.004057,-0.001907,0.002547,-0.00191,junk,one,two,gaze
-0.06971,-0.006302,-0.01707,-0.003982,-0.01353,-0.003893,-0.0148,-0.004286,0.01458,0.00906,0.005538,-0.002439,0.004088,-0.001896,0.002417,-0.001995,junk,one,two,gaze
-0.07048,-0.006535,-0.01693,-0.003898,-0.01351,-0.003956,-0.01436,-0.004197,0.01558,0.009211,0.006084,-0.002391,0.004197,-0.001953,0.002583,-0.001969,junk,one,two,gaze
-0.0708,-0.006341,-0.01696,-0.004,-0.01371,-0.003907,-0.01472,-0.004291,0.01659,0.009533,0.006661,-0.002453,0.004285,-0.002022,0.002419,-0.001995,junk,one,two,gaze
-0.06954,-0.006379,-0.01703,-0.003951,-0.01351,-0.003919,-0.01471,-0.004226,0.01512,0.009909,0.006982,-0.002609,0.004438,-0.002168,0.002496,-0.002113,junk,one,two,gaze
-0.07052,-0.006421,-0.01679,-0.003919,-0.01354,-0.003925,-0.01424,-0.004215,0.01526,0.009877,0.006999,-0.002673,0.004269,-0.002269,0.00232,-0.002095,junk,one,two,gaze
-0.06974,-0.006253,-0.01707,-0.003992,-0.01356,-0.003891,-0.01477,-0.004274,0.01608,0.009807,0.007294,-0.002856,0.004436,-0.002402,0.002383,-0.00228,junk,one,two,gaze
-0.06986,-0.006347,-0.01684,-0.003894,-0.0136,-0.003931,-0.01456,-0.004199,0.01649,0.009854,0.007308,-0.002889,0.00412,-0.002443,0.002121,-0.002239,junk,one,two,gaze
-0.07002,-0.006208,-0.0168,-0.003936,-0.01339,-0.003854,-0.01428,-0.004244,0.01765,0.009776,0.007598,-0.00281,0.004633,-0.002362,0.002551,-0.002131,junk,one,two,gaze
-0.06983,-0.006342,-0.01708,-0.003958,-0.01354,-0.003916,-0.01473,-0.004222,0.01845,0.009848,0.007663,-0.003071,0.004336,-0.002608,0.002231,-0.002338,junk,one,two,gaze
-0.07052,-0.006273,-0.01684,-0.003921,-0.01376,-0.003935,-0.01459,-0.00423,0.01849,0.009676,0.007751,-0.003197,0.004437,-0.002761,0.002382,-0.002407,junk,one,two,gaze
-0.06961,-0.006148,-0.01699,-0.003956,-0.01336,-0.003868,-0.01451,-0.004264,0.01839,0.009474,0.007449,-0.003368,0.004049,-0.002863,0.001984,-0.00257,junk,one,two,gaze
-0.07022,-0.006419,-0.01695,-0.003908,-0.01366,-0.003952,-0.01463,-0.004194,0.01838,0.009243,0.007449,-0.00334,0.004169,-0.002838,0.002181,-0.002573,junk,one,two,gaze
-0.0704,-0.006221,-0.01688,-0.003966,-0.01365,-0.003901,-0.01467,-0.004286,0.01805,0.008856,0.007045,-0.003096,0.004169,-0.002659,0.002162,-0.002477,junk,one,two,gaze
-0.07025,-0.006399,-0.01719,-0.00396,-0.01345,-0.003948,-0.01461,-0.004255,0.0182,0.009025,0.007378,-0.003261,0.00428,-0.002813,0.002206,-0.002699,junk,one,two,gaze
-0.07146,-0.006449,-0.017,-0.003972,-0.01392,-0.003988,-0.01471,-0.004261,0.01781,0.009007,0.007356,-0.003278,0.003979,-0.002937,0.001965,-0.002738,junk,one,two,gaze
-0.06962,-0.006214,-0.01701,-0.00398,-0.01353,-0.003881,-0.0148,-0.004271,0.01868,0.009055,0.007543,-0.003288,0.004183,-0.002898,0.002005,-0.002759,junk,one,two,gaze
-0.06987,-0.006419,-0.01688,-0.003869,-0.01342,-0.003926,-0.01432,-0.004175,0.01905,0.009191,0.007834,-0.00335,0.00413,-0.003044,0.002077,-0.002826,junk,one,two,gaze
-0.07065,-0.006325,-0.01689,-0.003974,-0.01374,-0.003887,-0.01469,-0.00427,0.0191,0.009209,0.007939,-0.003503,0.004001,-0.00321,0.001784,-0.002971,junk,one,two,gaze
-0.0695,-0.006298,-0.01707,-0.003952,-0.01355,-0.003903,-0.01482,-0.004246,0.01892,0.009183,0.007934,-0.003598,0.004021,-0.003213,0.001901,-0.00304,junk,one,two,gaze
-0.07038,-0.00639,-0.01679,-0.003896,-0.01354,-0.003922,-0.01431,-0.004184,0.01805,0.009367,0.008152,-0.00371,0.003821,-0.003393,0.001605,-0.003066,junk,one,two,gaze
-0.06958,-0.006182,-0.01699,-0.003963,-0.01356,-0.003848,-0.01474,-0.004254,0.01864,0.0094,0.008385,-0.003892,0.003994,-0.003463,0.001706,-0.00319,junk,one,two,gaze
-0.06916,-0.006261,-0.01679,-0.003876,-0.01349,-0.003911,-0.01456,-0.004174,0.01853,0.009371,0.008559,-0.004038,0.003769,-0.00361,0.00152,-0.003241,junk,one,two,gaze
-0.07014,-0.006066,-0.01676,-0.0039,-0.01342,-0.003844,-0.01425,-0.004211,0.0201,0.009751,0.009027,-0.003982,0.004323,-0.003486,0.002093,-0.002984,junk,one,two,gaze
-0.06983,-0.00627,-0.01717,-0.003954,-0.01353,-0.003912,-0.01477,-0.004245,0.01802,0.01002,0.008936,-0.00421,0.004012,-0.003706,0.001686,-0.003205,junk,one,two,gaze
-0.07062,-0.006322,-0.01694,-0.003922,-0.01378,-0.003966,-0.01461,-0.004238,0.01809,0.01003,0.009123,-0.004304,0.004008,-0.003857,0.001663,-0.003265,junk,one,two,gaze
-0.07019,-0.006112,-0.01712,-0.003961,-0.01345,-0.003887,-0.01449,-0.004295,0.01723,0.009524,0.008467,-0.004162,0.004046,-0.003657,0.001605,-0.003166,junk,one,two,gaze
-0.0707,-0.006477,-0.0172,-0.003937,-0.01368,-0.003985,-0.01467,-0.004235,0.01622,0.00893,0.008135,-0.004063,0.004136,-0.00354,0.001866,-0.003094,junk,one,two,gaze
-0.07126,-0.006284,-0.01701,-0.003983,-0.01385,-0.003944,-0.01475,-0.004307,0.01482,0.007968,0.006401,-0.003692,0.004103,-0.002984,0.002191,-0.002606,junk,one,two,gaze
-0.07047,-0.006361,-0.0173,-0.003983,-0.01352,-0.003936,-0.01465,-0.004289,0.01453,0.0077,0.004855,-0.003047,0.004525,-0.002039,0.003228,-0.001831,junk,one,two,gaze
-0.07182,-0.006601,-0.01717,-0.003961,-0.01385,-0.004014,-0.01454,-0.004274,0.01481,0.007615,0.004729,-0.002945,0.004733,-0.001996,0.003591,-0.0017,junk,one,two,gaze
-0.07097,-0.006449,-0.01726,-0.004045,-0.01383,-0.003951,-0.01497,-0.004355,0.0144,0.007836,0.00462,-0.002883,0.004541,-0.001899,0.0034,-0.001675,junk,one,two,gaze
-0.07084,-0.0066,-0.01722,-0.003948,-0.01367,-0.003986,-0.0146,-0.004265,0.01445,0.007887,0.004663,-0.002808,0.004866,-0.001838,0.00379,-0.001639,junk,one,two,gaze
-0.07185,-0.006613,-0.01712,-0.004016,-0.01391,-0.003978,-0.0147,-0.004317,0.01406,0.007837,0.004336,-0.002688,0.004539,-0.001764,0.003621,-0.001561,junk,one,two,gaze
-0.07056,-0.006494,-0.01734,-0.004024,-0.01371,-0.003954,-0.01496,-0.004332,0.0146,0.007794,0.004499,-0.002709,0.004779,-0.001727,0.00381,-0.001606,junk,one,two,gaze
-0.07133,-0.006687,-0.01712,-0.003948,-0.01378,-0.004015,-0.01448,-0.004271,0.01447,0.00767,0.004557,-0.002715,0.004871,-0.001809,0.003816,-0.001568,junk,one,two,gaze
-0.07098,-0.006442,-0.01725,-0.004047,-0.01387,-0.003954,-0.01495,-0.004353,0.01467,0.007547,0.004391,-0.002704,0.004519,-0.00176,0.003563,-0.001605,junk,one,two,gaze
-0.07015,-0.006597,-0.01721,-0.00397,-0.01373,-0.004006,-0.01481,-0.004302,0.01545,0.007437,0.004687,-0.002721,0.004892,-0.001782,0.003817,-0.001586,junk,one,two,gaze
-0.0712,-0.006537,-0.01704,-0.003962,-0.01378,-0.003958,-0.01448,-0.004294,0.01481,0.007386,0.004607,-0.002707,0.004841,-0.00183,0.003726,-0.001587,junk,one,two,gaze
-0.07044,-0.006409,-0.01732,-0.004039,-0.01378,-0.003973,-0.01507,-0.00434,0.01496,0.007399,0.004684,-0.002743,0.004819,-0.001794,0.003701,-0.001636,junk,one,two,gaze
-0.07079,-0.006573,-0.01706,-0.003962,-0.01386,-0.004027,-0.0147,-0.004277,0.01514,0.007338,0.004902,-0.00272,0.005035,-0.001825,0.003933,-0.001609,junk,one,two,gaze
-0.07072,-0.006438,-0.01715,-0.004034,-0.01373,-0.00396,-0.01469,-0.004351,0.01497,0.007376,0.00472,-0.002692,0.004745,-0.001784,0.003661,-0.001597,junk,one,two,gaze
-0.07005,-0.006505,-0.01724,-0.004008,-0.01396,-0.004011,-0.01523,-0.004294,0.01576,0.007476,0.005111,-0.002695,0.004995,-0.001749,0.003918,-0.001585,junk,one,two,gaze
-0.07054,-0.006404,-0.01692,-0.003967,-0.01386,-0.003969,-0.01472,-0.004299,0.0158,0.007606,0.005382,-0.002677,0.005389,-0.001838,0.004065,-0.001548,junk,one,two,gaze
-0.06969,-0.00633,-0.01719,-0.004003,-0.01364,-0.00393,-0.01489,-0.004318,0.0159,0.007604,0.00532,-0.002726,0.004991,-0.001785,0.003827,-0.001614,junk,one,two,gaze
-0.07023,-0.006432,-0.01706,-0.003959,-0.01402,-0.004011,-0.01498,-0.004268,0.01669,0.007676,0.005659,-0.002703,0.005378,-0.001843,0.004078,-0.001559,junk,one,two,gaze
-0.06988,-0.006229,-0.01701,-0.003993,-0.01375,-0.003929,-0.01481,-0.004323,0.01736,0.00765,0.005982,-0.002798,0.005241,-0.001983,0.003775,-0.001691,junk,one,two,gaze
-0.0696,-0.00638,-0.0172,-0.003973,-0.01386,-0.003983,-0.0151,-0.00429,0.01646,0.007852,0.005913,-0.002724,0.005299,-0.001826,0.003912,-0.001624,junk,one,two,gaze
-0.07039,-0.006353,-0.01693,-0.003971,-0.01404,-0.003996,-0.01494,-0.004293,0.01507,0.007945,0.005522,-0.002735,0.005406,-0.001773,0.004149,-0.001503,junk,one,two,gaze
-0.06933,-0.006218,-0.01709,-0.003988,-0.01357,-0.003914,-0.01481,-0.004312,0.01482,0.007859,0.005317,-0.002843,0.005071,-0.001817,0.003897,-0.001654,junk,one,two,gaze
-0.07038,-0.00645,-0.01707,-0.003952,-0.01393,-0.004008,-0.01491,-0.004251,0.01494,0.007746,0.005461,-0.002893,0.005231,-0.001933,0.003949,-0.001666,junk,one,two,gaze
-0.07016,-0.00624,-0.01703,-0.004008,-0.014,-0.003947,-0.01503,-0.004331,0.01443,0.007679,0.005242,-0.002912,0.004809,-0.001948,0.003641,-0.001755,junk,one,two,gaze
-0.06918,-0.00628,-0.01708,-0.00394,-0.01358,-0.003942,-0.0148,-0.004277,0.01504,0.007685,0.005485,-0.002945,0.005128,-0.001966,0.003771,-0.00177,junk,one,two,gaze
-0.07072,-0.006456,-0.01692,-0.003945,-0.0139,-0.003962,-0.0147,-0.004273,0.01452,0.007623,0.005289,-0.002988,0.004899,-0.002107,0.003564,-0.001854,junk,one,two,gaze
-0.07,-0.006322,-0.01718,-0.004037,-0.01391,-0.003939,-0.01519,-0.004347,0.01474,0.007656,0.005102,-0.002869,0.005009,-0.001833,0.00372,-0.001665,junk,one,two,gaze
-0.06995,-0.006447,-0.01702,-0.003927,-0.01372,-0.003999,-0.0147,-0.004254,0.01347,0.007727,0.005117,-0.002839,0.005189,-0.001865,0.003863,-0.001639,junk,one,two,gaze
-0.0707,-0.006364,-0.01703,-0.003978,-0.01378,-0.003935,-0.01466,-0.004313,0.01301,0.00769,0.004735,-0.002764,0.004872,-0.00178,0.003677,-0.001591,junk,one,two,gaze
-0.06968,-0.006408,-0.01719,-0.004001,-0.01384,-0.003973,-0.01515,-0.004314,0.01383,0.007507,0.00487,-0.002786,0.005133,-0.001731,0.003928,-0.001628,junk,one,two,gaze
-0.07033,-0.006421,-0.01687,-0.003912,-0.01378,-0.003962,-0.01462,-0.004256,0.014,0.007354,0.0048,-0.002762,0.005114,-0.001823,0.003885,-0.001623,junk,one,two,gaze
-0.07007,-0.006317,-0.0171,-0.003981,-0.01351,-0.003908,-0.01459,-0.00431,0.01519,0.007079,0.00478,-0.002759,0.00505,-0.001732,0.003821,-0.001642,junk,one,two,gaze
-0.07007,-0.006561,-0.01717,-0.003962,-0.01387,-0.004008,-0.01495,-0.004277,0.01598,0.006889,0.004928,-0.002733,0.005267,-0.001742,0.004009,-0.001595,junk,one,two,gaze
-0.07005,-0.006253,-0.01691,-0.003937,-0.01371,-0.00393,-0.01456,-0.004301,0.01658,0.006741,0.004854,-0.002692,0.00494,-0.001724,0.003861,-0.001597,junk,one,two,gaze
-0.06905,-0.006266,-0.01709,-0.003909,-0.01334,-0.003905,-0.01447,-0.004255,0.01765,0.00671,0.00517,-0.002723,0.005395,-0.001689,0.004121,-0.001617,junk,one,two,gaze
-0.0704,-0.006407,-0.01694,-0.003905,-0.01381,-0.003972,-0.01467,-0.004245,0.01733,0.006731,0.005198,-0.00271,0.005261,-0.001715,0.004103,-0.001576,junk,one,two,gaze
-0.06942,-0.006142,-0.01698,-0.003949,-0.01354,-0.003876,-0.01468,-0.004305,0.01813,0.006689,0.005276,-0.002701,0.005235,-0.001683,0.004042,-0.001596,junk,one,two,gaze
-0.06943,-0.006269,-0.01702,-0.003871,-0.01339,-0.003934,-0.01435,-0.004204,0.01881,0.006638,0.005559,-0.002714,0.005605,-0.00168,0.004346,-0.001589,junk,one,two,gaze
-0.07056,-0.006288,-0.01696,-0.003932,-0.01381,-0.003936,-0.01464,-0.004267,0.01864,0.006476,0.005408,-0.00272,0.005344,-0.001742,0.004168,-0.001589,junk,one,two,gaze
-0.0694,-0.006149,-0.01715,-0.003927,-0.01355,-0.003907,-0.01481,-0.004292,0.01889,0.00643,0.005555,-0.002759,0.005463,-0.001724,0.004154,-0.001634,junk,one,two,gaze
-0.07061,-0.00639,-0.01696,-0.003874,-0.01364,-0.003963,-0.01439,-0.004232,0.01775,0.006476,0.005583,-0.002775,0.005494,-0.001816,0.004236,-0.001633,junk,one,two,gaze
-0.07093,-0.006328,-0.01719,-0.004024,-0.01394,-0.003936,-0.01508,-0.004338,0.01733,0.006537,0.005531,-0.002825,0.005182,-0.001816,0.003936,-0.001671,junk,one,two,gaze
-0.07044,-0.006418,-0.01726,-0.003953,-0.01375,-0.003991,-0.01493,-0.004286,0.0176,0.006438,0.005849,-0.002905,0.005541,-0.001881,0.004249,-0.001754,junk,one,two,gaze
-0.07153,-0.006449,-0.01708,-0.003961,-0.0139,-0.00399,-0.01466,-0.004304,0.01773,0.006368,0.00571,-0.002895,0.005229,-0.001983,0.00398,-0.001735,junk,one,two,gaze
-0.07055,-0.00635,-0.01735,-0.004021,-0.01396,-0.003967,-0.01528,-0.00436,0.01852,0.006356,0.005959,-0.002932,0.005421,-0.001954,0.004099,-0.001832,junk,one,two,gaze
-0.07116,-0.006553,-0.01716,-0.003944,-0.01395,-0.004027,-0.0149,-0.004294,0.01661,0.006629,0.006163,-0.003,0.005464,-0.002168,0.004025,-0.001914,junk,one,two,gaze
-0.07138,-0.006405,-0.01723,-0.00403,-0.01407,-0.003967,-0.01512,-0.004379,0.01705,0.006779,0.006269,-0.002963,0.005248,-0.00212,0.00379,-0.001909,junk,one,two,gaze
-0.07059,-0.006472,-0.01736,-0.004,-0.01387,-0.00401,-0.01515,-0.004329,0.01811,0.006879,0.006644,-0.00293,0.005779,-0.002091,0.004144,-0.001873,junk,one,two,gaze
-0.07192,-0.0065,-0.01718,-0.003968,-0.01407,-0.004015,-0.01486,-0.004323,0.01856,0.006897,0.00662,-0.0029,0.005431,-0.002125,0.003965,-0.00184,junk,one,two,gaze
-0.07096,-0.006405,-0.01743,-0.004059,-0.01411,-0.004001,-0.01541,-0.004412,0.01972,0.00692,0.006979,-0.002933,0.00576,-0.002133,0.004082,-0.001908,junk,one,two,gaze
-0.071,-0.006556,-0.01725,-0.00395,-0.01397,-0.004043,-0.015,-0.004317,0.01942,0.00707,0.007428,-0.00301,0.005925,-0.002248,0.004161,-0.001944,junk,one,two,gaze
-0.07179,-0.006455,-0.01724,-0.003997,-0.01399,-0.003988,-0.01491,-0.004377,0.01892,0.007335,0.007448,-0.00301,0.005505,-0.002319,0.003753,-0.001972,junk,one,two,gaze
-0.07069,-0.006462,-0.01743,-0.004039,-0.01408,-0.004027,-0.01542,-0.004362,0.0203,0.007489,0.008242,-0.003089,0.005953,-0.002409,0.003917,-0.002051,junk,one,two,gaze
-0.07136,-0.006427,-0.01714,-0.003942,-0.014,-0.004041,-0.0149,-0.004312,0.02116,0.007633,0.008705,-0.003112,0.005977,-0.002525,0.00394,-0.002089,junk,one,two,gaze
-0.07127,-0.0064,-0.0174,-0.004033,-0.0139,-0.003994,-0.01506,-0.004408,0.02181,0.007797,0.008906,-0.003179,0.005772,-0.002529,0.003661,-0.002134,junk,one,two,gaze
-0.0714,-0.006568,-0.01743,-0.004018,-0.01433,-0.004096,-0.0155,-0.004372,0.02262,0.008068,0.009621,-0.003327,0.006064,-0.002704,0.003867,-0.002266,junk,one,two,gaze
-0.07157,-0.006341,-0.01717,-0.003998,-0.01411,-0.004024,-0.01509,-0.004396,0.02276,0.008317,0.009966,-0.003556,0.005854,-0.002962,0.003496,-0.002432,junk,one,two,gaze
-0.07048,-0.006287,-0.01737,-0.003975,-0.01375,-0.003988,-0.01509,-0.004365,0.02331,0.008555,0.0104,-0.003828,0.005891,-0.003187,0.003333,-0.002606,junk,one,two,gaze
-0.07181,-0.006425,-0.01725,-0.003959,-0.01437,-0.004085,-0.01545,-0.004352,0.02365,0.00886,0.01094,-0.004161,0.005756,-0.003562,0.003142,-0.002843,junk,one,two,gaze
-0.07116,-0.006225,-0.0173,-0.003995,-0.01404,-0.003989,-0.01537,-0.004427,0.02287,0.009174,0.0112,-0.00459,0.005265,-0.003962,0.002489,-0.003275,junk,one,two,gaze
-0.07143,-0.006453,-0.01741,-0.003939,-0.0139,-0.004067,-0.01516,-0.004377,0.02261,0.00958,0.01136,-0.004914,0.005083,-0.004248,0.00239,-0.003533,junk,one,two,gaze
-0.07262,-0.006656,-0.01735,-0.004027,-0.01435,-0.004066,-0.01543,-0.004416,0.01997,0.008353,0.009709,-0.00438,0.004682,-0.003689,0.002261,-0.003048,junk,one,two,gaze
-0.07119,-0.00639,-0.01746,-0.00403,-0.01388,-0.003991,-0.01524,-0.004387,0.01736,0.006939,0.006598,-0.002805,0.006114,-0.001798,0.004581,-0.001566,junk,one,two,gaze
-0.07181,-0.006518,-0.01724,-0.003948,-0.01383,-0.004027,-0.01461,-0.004284,0.01658,0.006477,0.0055,-0.002915,0.005843,-0.001798,0.00467,-0.001556,junk,one,two,gaze
-0.07212,-0.006473,-0.01743,-0.004051,-0.01404,-0.003987,-0.01504,-0.004393,0.01619,0.006376,0.005057,-0.002943,0.005379,-0.001784,0.004283,-0.001598,junk,one,two,gaze
-0.07141,-0.006592,-0.01748,-0.004013,-0.01389,-0.004054,-0.0151,-0.004355,0.01389,0.00689,0.005176,-0.002967,0.005585,-0.001768,0.004525,-0.001641,junk,one,two,gaze
-0.07205,-0.006485,-0.01717,-0.003946,-0.01383,-0.003986,-0.01454,-0.004302,0.01326,0.006853,0.004773,-0.002943,0.005222,-0.001835,0.004208,-0.001595,junk,one,two,gaze
-0.07137,-0.006369,-0.01745,-0.004021,-0.01371,-0.003954,-0.01489,-0.004341,0.0137,0.006839,0.004744,-0.002967,0.005167,-0.00176,0.004185,-0.001635,junk,one,two,gaze
-0.07139,-0.00652,-0.01727,-0.003946,-0.0139,-0.004012,-0.01482,-0.004279,0.0136,0.006797,0.004723,-0.002977,0.005263,-0.001842,0.004251,-0.001614,junk,one,two,gaze
-0.07161,-0.006311,-0.01723,-0.003982,-0.01375,-0.003944,-0.01456,-0.004342,0.01292,0.006755,0.004381,-0.00299,0.004774,-0.001842,0.003872,-0.001653,junk,one,two,gaze
-0.07105,-0.006516,-0.01745,-0.003973,-0.01369,-0.003978,-0.01479,-0.004296,0.01326,0.006701,0.004509,-0.003008,0.005022,-0.001832,0.004004,-0.001667,junk,one,two,gaze
-0.07206,-0.006513,-0.01721,-0.003948,-0.014,-0.003995,-0.01481,-0.004301,0.01265,0.006609,0.00432,-0.003019,0.004743,-0.001874,0.003871,-0.001664,junk,one,two,gaze
-0.0713,-0.006404,-0.0174,-0.004006,-0.01365,-0.003935,-0.01475,-0.004334,0.01296,0.006555,0.004331,-0.003032,0.004783,-0.001834,0.003797,-0.001681,junk,one,two,gaze
-0.07214,-0.006701,-0.01744,-0.003962,-0.01394,-0.004035,-0.01481,-0.004289,0.01186,0.006724,0.004444,-0.003038,0.005003,-0.001902,0.003984,-0.001677,junk,one,two,gaze
-0.07238,-0.006513,-0.01729,-0.004043,-0.01412,-0.004,-0.01503,-0.004371,0.0112,0.006661,0.004164,-0.003027,0.004591,-0.001903,0.003679,-0.00169,junk,one,two,gaze
-0.07141,-0.006583,-0.01752,-0.003995,-0.01376,-0.003989,-0.01489,-0.004336,0.01214,0.006564,0.004375,-0.003052,0.004819,-0.00186,0.003786,-0.001694,junk,one,two,gaze
-0.07271,-0.00675,-0.01731,-0.003992,-0.01411,-0.004037,-0.01487,-0.004314,0.01271,0.006381,0.004486,-0.003024,0.005047,-0.001899,0.00399,-0.001687,junk,one,two,gaze
-0.07189,-0.006537,-0.01747,-0.004057,-0.01397,-0.003957,-0.01512,-0.004381,0.0132,0.006204,0.004224,-0.003029,0.004676,-0.00187,0.00369,-0.001716,junk,one,two,gaze
-0.07178,-0.006715,-0.01745,-0.003987,-0.01384,-0.004055,-0.0148,-0.004301,0.01388,0.006169,0.004478,-0.003016,0.00488,-0.001855,0.003842,-0.001656,junk,one,two,gaze
-0.07238,-0.006591,-0.01735,-0.004021,-0.01416,-0.004002,-0.01501,-0.004347,0.01449,0.006042,0.004532,-0.003003,0.005121,-0.001902,0.00395,-0.001656,junk,one,two,gaze
-0.07116,-0.006492,-0.01751,-0.00402,-0.01384,-0.003989,-0.01506,-0.004361,0.01485,0.006037,0.004406,-0.00301,0.004808,-0.001835,0.00381,-0.001704,junk,one,two,gaze
-0.07195,-0.006656,-0.01729,-0.003937,-0.01389,-0.004024,-0.01463,-0.004286,0.01525,0.006024,0.004607,-0.002978,0.00511,-0.001875,0.004016,-0.001624,junk,one,two,gaze
-0.07173,-0.006421,-0.01739,-0.004049,-0.01402,-0.003961,-0.01513,-0.004371,0.01552,0.006032,0.00448,-0.002996,0.00488,-0.001853,0.003868,-0.001668,junk,one,two,gaze
-0.07101,-0.006502,-0.01743,-0.003969,-0.01385,-0.004006,-0.01498,-0.004301,0.01628,0.00606,0.004641,-0.002982,0.004998,-0.001816,0.004036,-0.001647,junk,one,two,gaze
-0.07232,-0.006503,-0.01728,-0.003984,-0.01398,-0.004002,-0.01467,-0.004318,0.01669,0.006039,0.00469,-0.002985,0.005168,-0.001863,0.004129,-0.00163,junk,one,two,gaze
-0.07144,-0.006513,-0.01757,-0.004056,-0.01409,-0.003983,-0.01535,-0.004384,0.01669,0.006097,0.004502,-0.002979,0.004895,-0.00182,0.003917,-0.001654,junk,one,two,gaze
-0.07195,-0.006605,-0.01736,-0.003953,-0.01406,-0.004039,-0.01499,-0.004307,0.01643,0.006187,0.004759,-0.002974,0.005191,-0.001829,0.004186,-0.001619,junk,one,two,gaze
-0.07252,-0.006505,-0.01741,-0.004048,-0.01396,-0.003985,-0.01486,-0.004389,0.016,0.006164,0.004504,-0.002966,0.004997,-0.00183,0.004007,-0.00164,junk,one,two,gaze
-0.07194,-0.006653,-0.01766,-0.004035,-0.01416,-0.004028,-0.01539,-0.004348,0.01615,0.006156,0.00462,-0.002998,0.005021,-0.001803,0.004054,-0.001633,junk,one,two,gaze
-0.07256,-0.006619,-0.01737,-0.003996,-0.01423,-0.004036,-0.01504,-0.004339,0.01623,0.006005,0.004665,-0.003003,0.005194,-0.001907,0.00415,-0.00164,junk,one,two,gaze
