A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,condition
0.002436,8.773E-4,0.003902,-3.657E-4,0.002816,-2.834E-4,0.00104,2.789E-4,0.002467,0.003386,0.003185,7.096E-4,0.00167,5.025E-4,0.001516,2.144E-4,junk
0.002741,8.13E-4,0.004078,-3.8E-4,0.003152,-3.358E-4,0.001185,2.66E-4,0.003165,0.003365,0.0036,7.755E-4,0.001926,5.613E-4,0.001676,2.414E-4,junk
0.003023,8.296E-4,0.004172,-3.465E-4,0.00309,-2.905E-4,0.001293,2.696E-4,0.003336,0.003323,0.003892,7.821E-4,0.002108,5.701E-4,0.001846,2.276E-4,junk
0.003146,8.702E-4,0.004214,-3.861E-4,0.002958,-3.032E-4,0.001032,2.326E-4,0.003313,0.003299,0.00368,8.419E-4,0.00196,6.503E-4,0.001647,2.656E-4,junk
0.00355,8.618E-4,0.004594,-3.408E-4,0.003609,-2.633E-4,0.001625,2.585E-4,0.003923,0.003174,0.004261,8.144E-4,0.002516,6.235E-4,0.002246,2.464E-4,junk
0.003165,7.94E-4,0.004022,-3.966E-4,0.002654,-3.375E-4,8.016E-4,2.155E-4,0.003121,0.003126,0.00343,8.327E-4,0.001688,6.53E-4,0.001409,2.286E-4,junk
0.004055,7.945E-4,0.004552,-3.389E-4,0.00348,-2.973E-4,0.001417,2.395E-4,0.003203,0.003085,0.003719,7.77E-4,0.002024,6.024E-4,0.00176,2.096E-4,junk
0.003804,8.636E-4,0.004313,-3.556E-4,0.002995,-2.987E-4,0.001057,2.483E-4,0.00188,0.003047,0.002465,6.749E-4,0.001047,5.531E-4,0.001089,2.363E-4,junk
0.004864,8.151E-4,0.00499,-3.201E-4,0.003927,-2.775E-4,0.001873,2.334E-4,0.001818,0.00294,0.002343,6.587E-4,9.451E-4,5.614E-4,0.001127,2.651E-4,junk
0.004612,9.232E-4,0.004943,-3.026E-4,0.00393,-2.573E-4,0.001846,2.625E-4,9.037E-4,0.003092,0.001552,7.167E-4,2.752E-4,6.424E-4,3.462E-4,2.897E-4,junk
0.00516,9.751E-4,0.005075,-2.661E-4,0.004026,-2.41E-4,0.001978,2.756E-4,0.001223,0.003082,0.001603,7.18E-4,2.754E-4,6.279E-4,3.592E-4,2.45E-4,junk
0.005449,0.001067,0.005341,-1.963E-4,0.004504,-1.693E-4,0.002452,3.011E-4,0.001149,0.003128,0.001345,7.59E-4,6.362E-5,6.4E-4,7.036E-5,2.491E-4,junk
0.004367,0.00107,0.004699,-2.492E-4,0.003564,-2.168E-4,0.00158,2.689E-4,0.00106,0.003117,0.001072,7.479E-4,-2.326E-4,6.203E-4,-1.707E-4,1.912E-4,junk
0.004705,0.001033,0.005255,-2.192E-4,0.004428,-1.895E-4,0.002366,2.626E-4,0.001446,0.003122,0.001412,8.253E-4,-9.167E-5,6.384E-4,-2.038E-4,1.739E-4,junk
0.003687,9.68E-4,0.004654,-2.412E-4,0.003652,-2.327E-4,0.001542,2.688E-4,0.002002,0.003067,0.001383,8.524E-4,-2.95E-4,6.512E-4,-4.887E-4,1.378E-4,junk
0.003785,9.838E-4,0.00486,-2.269E-4,0.003901,-2.274E-4,0.001848,2.7E-4,0.00294,0.003127,0.002072,9.505E-4,6.086E-6,7.572E-4,-4.448E-4,2.185E-4,junk
0.003417,8.806E-4,0.004561,-2.568E-4,0.003578,-2.589E-4,0.001503,2.575E-4,0.002555,0.003033,0.001828,8.715E-4,-9.791E-5,7.138E-4,-5.142E-4,1.691E-4,junk
0.00359,9.197E-4,0.004611,-2.312E-4,0.003598,-2.406E-4,0.001595,2.753E-4,0.002157,0.003041,0.001884,8.65E-4,5.209E-5,6.46E-4,-3.681E-4,1.241E-4,junk
0.003388,8.952E-4,0.004286,-2.669E-4,0.003084,-2.622E-4,0.001075,2.88E-4,0.002216,0.002969,0.00123,8.825E-4,-5.647E-4,6.865E-4,-8.552E-4,1.521E-4,junk
0.003702,8.915E-4,0.004507,-2.469E-4,0.003419,-2.658E-4,0.001408,2.658E-4,0.003033,0.002891,0.001679,8.925E-4,-3.57E-4,7.494E-4,-7.112E-4,2.281E-4,junk
0.003524,7.348E-4,0.004237,-2.847E-4,0.002992,-2.815E-4,0.001138,2.718E-4,0.002744,0.002896,0.001426,8.456E-4,-6.323E-4,7.335E-4,-8.665E-4,1.915E-4,junk
