A1HBO,A1HB,A2HBO,A2HB,A3HBO,A3HB,A4HBO,A4HB,B1HBO,B1HB,B2HBO,B2HB,B3HBO,B3HB,B4HBO,B4HB,accuracy,condition
0.0048,0.001514,4.027E-4,-2.912E-4,9.257E-4,7.459E-4,9.438E-4,1.702E-4,0.004406,0.001996,-3.179E-4,-1.367E-5,-3.965E-4,2.983E-4,-4.44E-4,-9.897E-7,junk,meditation
0.003378,0.001519,-5.393E-4,-3.158E-4,-3.2E-5,7.045E-4,5.408E-5,1.729E-4,0.002761,0.001857,-9.414E-4,-1.261E-4,-9.614E-4,1.338E-4,-9.356E-4,-4.571E-5,junk,meditation
0.003402,0.001469,-7.906E-4,-4.091E-4,-1.568E-4,6.313E-4,-1.567E-4,1.216E-4,0.002039,0.001847,-0.001505,-1.619E-4,-0.001847,1.578E-4,-0.001499,5.613E-6,junk,meditation
0.003611,0.001527,1.61E-4,-3.103E-4,6.006E-4,6.47E-4,5.384E-4,1.436E-4,0.003256,0.001894,-5.46E-4,-5.193E-5,-5.986E-4,2.415E-4,-7.117E-4,2.12E-6,junk,meditation
0.002355,0.001457,-0.001293,-4.555E-4,-7.915E-4,6.457E-4,-6.085E-4,8.945E-5,0.001041,0.0017,-0.001804,-2.566E-4,-0.001978,4.32E-5,-0.001662,-5.462E-5,junk,meditation
0.003311,0.001357,-4.291E-4,-3.717E-4,4.521E-5,6.442E-4,1.028E-4,1.104E-4,0.002082,0.001784,-0.001072,-1.667E-4,-0.001249,1.712E-4,-0.001145,4.585E-6,junk,meditation
0.002709,0.001391,-3.338E-4,-3.174E-4,8.736E-5,6.509E-4,1.874E-4,1.346E-4,0.002,0.001809,-8.613E-4,-1.263E-4,-8.639E-4,1.719E-4,-8.341E-4,-2.923E-5,junk,meditation
0.002701,0.001314,-9.674E-4,-4.774E-4,-3.778E-4,6.062E-4,-1.973E-4,4.915E-5,0.001094,0.001737,-0.001711,-1.859E-4,-0.0019,1.151E-4,-0.001468,5.805E-6,junk,meditation
0.003279,0.001356,2.763E-4,-3.481E-4,6.484E-4,6.408E-4,7.067E-4,1.252E-4,0.002561,0.001802,-5.52E-4,-9.752E-5,-6.357E-4,2.616E-4,-5.704E-4,3.639E-5,junk,meditation
0.002863,0.001272,-2.682E-4,-3.618E-4,2.485E-4,6.628E-4,4.163E-4,1.065E-4,0.002257,0.001694,-7.939E-4,-1.772E-4,-8.513E-4,1.475E-4,-7.166E-4,-1.291E-7,junk,meditation
0.003838,0.001266,9.256E-5,-3.559E-4,7.923E-4,6.453E-4,8.017E-4,1.214E-4,0.002748,0.001757,-5.413E-4,-1.268E-4,-7.39E-4,2.405E-4,-5.503E-4,5.204E-5,junk,meditation
0.004129,0.00139,0.001122,-2.473E-4,0.001668,7.144E-4,0.001749,1.498E-4,0.004225,0.00187,3.703E-4,-1.425E-6,5.874E-4,3.554E-4,4.23E-4,8.25E-5,junk,meditation
0.003532,0.001316,1.498E-4,-2.965E-4,9.151E-4,6.994E-4,0.001028,1.455E-4,0.003156,0.001739,-2.728E-4,-1.455E-4,-3.062E-4,2.114E-4,-2.308E-4,2.271E-5,junk,meditation
0.004659,0.0013,7.783E-4,-3.098E-4,0.001591,7.253E-4,0.001633,1.421E-4,0.004236,0.001851,1.175E-4,-2.254E-5,5.524E-5,3.312E-4,1.122E-4,7.191E-5,junk,meditation
0.005516,0.001309,0.001655,-1.63E-4,0.002422,7.622E-4,0.002508,2.089E-4,0.005733,0.001919,0.001114,5.198E-5,0.001297,4.329E-4,0.001094,7.319E-5,junk,meditation
0.004563,0.001311,5.435E-4,-2.539E-4,0.001506,7.591E-4,0.001567,1.839E-4,0.004362,0.001742,2.474E-4,-7.349E-5,2.42E-4,2.326E-4,1.866E-4,-8.969E-6,junk,meditation
0.005564,0.001406,0.001137,-2.707E-4,0.002048,7.88E-4,0.002021,2.025E-4,0.005387,0.001914,5.601E-4,7.988E-6,4.294E-4,3.592E-4,4.361E-4,2.468E-5,junk,meditation
0.006239,0.001471,0.001888,-1.409E-4,0.002689,8.137E-4,0.002783,2.061E-4,0.006653,0.00201,0.001413,7.931E-5,0.001553,4.25E-4,0.00135,2.127E-5,junk,meditation
0.004878,0.001477,7.159E-4,-2.783E-4,0.001581,7.43E-4,0.001558,2.039E-4,0.004803,0.001846,3.523E-4,-7.618E-5,2.938E-4,1.866E-4,8.209E-5,-5.811E-5,junk,meditation
0.005931,0.001523,0.001414,-2.716E-4,0.002097,7.987E-4,0.002214,1.908E-4,0.006098,0.001952,7.472E-4,2.454E-5,7.84E-4,3.287E-4,5.276E-4,-2.422E-5,junk,meditation
0.005618,0.001502,0.001515,-1.937E-4,0.002092,7.775E-4,0.002272,1.961E-4,0.005948,0.002002,0.001181,-2.933E-5,0.001244,3.132E-4,9.054E-4,-7.814E-5,junk,meditation
0.004632,0.001543,3.392E-4,-3.473E-4,0.001066,7.234E-4,0.001061,1.783E-4,0.00422,0.001879,-2.303E-4,-1.037E-4,-4.557E-4,1.866E-4,-5.295E-4,-7.621E-5,junk,meditation
0.005032,0.001515,0.001168,-2.69E-4,0.001678,7.045E-4,0.001815,1.556E-4,0.005066,0.002004,6.127E-4,-4.653E-5,6.384E-4,2.694E-4,3.047E-4,-6.86E-5,junk,meditation
0.003192,0.001474,-3.254E-4,-3.514E-4,3.068E-4,6.928E-4,4.35E-4,1.446E-4,0.002878,0.001767,-6.722E-4,-1.997E-4,-8.102E-4,5.96E-5,-8.829E-4,-1.413E-4,junk,meditation
0.003582,0.001469,2.951E-4,-3.612E-4,7.607E-4,6.733E-4,8.549E-4,1.123E-4,0.003394,0.001848,-3.748E-4,-1.342E-4,-5.032E-4,1.652E-4,-6.379E-4,-1.139E-4,junk,meditation
0.002579,0.001388,-3.738E-4,-3.62E-4,9.114E-5,6.486E-4,2.642E-4,1.077E-4,0.002207,0.00174,-7.786E-4,-2.219E-4,-9.388E-4,8.397E-5,-9.023E-4,-1.526E-4,junk,meditation
0.002934,0.00129,-6.56E-4,-4.438E-4,-3.724E-5,6.22E-4,7.391E-5,6.207E-5,0.001631,0.001715,-0.001312,-2.267E-4,-0.001593,8.012E-5,-0.001413,-1.019E-4,junk,meditation
0.002789,0.001357,-2.354E-4,-3.317E-4,2.364E-4,6.667E-4,4.753E-4,7.832E-5,0.002489,0.001684,-6.652E-4,-2.126E-4,-8.455E-4,1.105E-4,-8.744E-4,-1.268E-4,junk,meditation
0.002426,0.001227,-0.001329,-5.01E-4,-5.504E-4,6.137E-4,-3.739E-4,5.008E-5,8.382E-4,0.001597,-0.001897,-3.01E-4,-0.002279,-2.579E-6,-0.001736,-1.193E-4,junk,meditation
0.00353,0.001231,-1.058E-4,-3.811E-4,5.549E-4,6.441E-4,6.512E-4,6.85E-5,0.002521,0.001727,-7.427E-4,-1.767E-4,-9.735E-4,1.371E-4,-8.507E-4,-8.604E-5,junk,meditation
0.003267,0.001212,-6.018E-4,-3.562E-4,1.65E-4,6.609E-4,3.121E-4,8.784E-5,0.002235,0.001603,-9.439E-4,-2.494E-4,-0.001108,7.007E-5,-9.244E-4,-1.35E-4,junk,meditation
0.004063,0.001293,-1.614E-5,-3.91E-4,8.336E-4,6.296E-4,8.431E-4,9.511E-5,0.003015,0.001661,-6.422E-4,-1.557E-4,-9.393E-4,1.549E-4,-7.07E-4,-8.013E-5,junk,meditation
0.004822,0.001211,9.588E-4,-2.864E-4,0.001648,6.883E-4,0.001724,1.069E-4,0.00447,0.001811,3.887E-4,-6.623E-5,3.073E-4,3.025E-4,2.328E-4,-6.498E-5,junk,meditation
0.003901,0.001294,-3.088E-4,-3.475E-4,5.471E-4,6.951E-4,6.97E-4,1.115E-4,0.00314,0.001626,-5.906E-4,-2.129E-4,-8.575E-4,9.905E-5,-6.676E-4,-1.173E-4,junk,meditation
0.005631,0.001245,9.343E-4,-3.162E-4,0.001743,7.251E-4,0.001767,1.38E-4,0.005055,0.001809,3.526E-4,-5.182E-5,2.269E-4,2.678E-4,1.263E-4,-2.072E-5,junk,meditation
0.005747,0.00128,0.00146,-1.861E-4,0.002241,7.586E-4,0.002252,1.647E-4,0.00611,0.001785,0.001188,-2.234E-5,0.001179,3.271E-4,8.941E-4,-5.572E-5,junk,meditation
0.004935,0.001244,-2.01E-4,-3.483E-4,8.55E-4,7.342E-4,8.764E-4,1.403E-4,0.004327,0.001505,-4.072E-4,-1.686E-4,-7.885E-4,1.299E-4,-6.402E-4,-8.785E-5,junk,meditation
0.006256,0.001375,0.001238,-2.57E-4,0.002163,7.783E-4,0.002159,1.656E-4,0.006645,0.001701,8.091E-4,-2.775E-5,6.043E-4,3.201E-4,4.078E-4,-3.864E-5,junk,meditation
0.006495,0.001401,0.0017,-1.645E-4,0.00248,8.204E-4,0.002518,1.945E-4,0.007215,0.001834,0.001455,1.187E-5,0.001518,3.503E-4,0.00114,-7.348E-5,junk,meditation
0.00486,0.001475,8.448E-5,-3.197E-4,9.885E-4,7.948E-4,0.001016,1.627E-4,0.004996,0.001591,-1.032E-4,-1.608E-4,-4.901E-4,1.315E-4,-5.561E-4,-9.12E-5,junk,meditation
0.006096,0.001542,0.001335,-2.363E-4,0.002155,8.006E-4,0.002177,1.702E-4,0.006884,0.001845,8.836E-4,-2.143E-5,7.189E-4,3.192E-4,4.19E-4,-5.821E-5,junk,meditation
0.005461,0.001544,0.001307,-1.791E-4,0.001973,7.868E-4,0.002001,1.972E-4,0.006511,0.001828,0.00105,-2.173E-5,0.00113,2.731E-4,6.845E-4,-1.362E-4,junk,meditation
0.004364,0.001481,1.445E-4,-3.988E-4,8.118E-4,7.445E-4,7.853E-4,1.467E-4,0.004151,0.001797,-4.91E-4,-1.515E-4,-8.935E-4,1.519E-4,-8.763E-4,-1.207E-4,junk,meditation
0.004961,0.001516,0.001083,-2.714E-4,0.001667,7.563E-4,0.001694,1.509E-4,0.005307,0.001954,5.859E-4,-4.44E-5,4.285E-4,2.705E-4,7.826E-5,-8.58E-5,junk,meditation
0.00337,0.001467,-9.829E-6,-3.241E-4,5.484E-4,7.279E-4,6.48E-4,1.369E-4,0.003142,0.001722,-3.36E-4,-2.2E-4,-5.55E-4,1.055E-4,-6.908E-4,-1.857E-4,junk,meditation
0.003439,0.001443,4.202E-5,-3.763E-4,6.35E-4,7.028E-4,6.613E-4,1.119E-4,0.002736,0.001767,-5.81E-4,-1.792E-4,-9.711E-4,1.585E-4,-0.001003,-1.23E-4,junk,meditation
0.003592,0.001413,4.744E-4,-3.299E-4,9.258E-4,6.817E-4,9.495E-4,1.388E-4,0.003276,0.001678,-3.3E-5,-1.657E-4,-2.767E-4,1.78E-4,-4.59E-4,-1.671E-4,junk,meditation
0.002628,0.0013,-8.436E-4,-4.804E-4,-1.729E-4,6.508E-4,-1.489E-4,9.63E-5,0.001069,0.001553,-0.001475,-2.858E-4,-0.001945,2.758E-5,-0.001701,-1.478E-4,junk,meditation
0.003402,0.001284,2.125E-4,-4.157E-4,6.983E-4,6.56E-4,6.835E-4,1.001E-4,0.002294,0.001682,-5.491E-4,-1.999E-4,-8.519E-4,1.385E-4,-9.299E-4,-1.312E-4,junk,meditation
0.002738,0.001246,-7.676E-4,-4.367E-4,-7.283E-5,6.699E-4,7.876E-7,9.501E-5,0.001516,0.001494,-0.00115,-2.987E-4,-0.001551,1.28E-5,-0.00143,-1.741E-4,junk,meditation
0.003601,0.001243,-2.582E-5,-4.371E-4,5.81E-4,6.642E-4,6.187E-4,8.685E-5,0.002383,0.001586,-7.548E-4,-2.148E-4,-0.001119,1.011E-4,-0.001088,-1.328E-4,junk,meditation
0.003773,0.001256,1.222E-4,-3.642E-4,7.42E-4,6.922E-4,7.64E-4,1.291E-4,0.003021,0.001557,-3.135E-4,-2.322E-4,-6.847E-4,1.248E-4,-6.923E-4,-1.467E-4,junk,meditation
0.00373,0.001339,-3.837E-4,-5.15E-4,3.951E-4,6.572E-4,4.43E-4,9.255E-5,0.002234,0.001578,-0.001045,-2.541E-4,-0.001631,8.059E-5,-0.001327,-1.098E-4,junk,meditation
0.004933,0.001288,8.402E-4,-3.869E-4,0.00148,7.25E-4,0.00143,1.406E-4,0.004215,0.001656,1.584E-4,-1.589E-4,-2.224E-4,2.144E-4,-3.007E-4,-1.019E-4,junk,meditation
0.004377,0.001382,1.618E-4,-3.852E-4,9.291E-4,7.235E-4,9.753E-4,1.532E-4,0.003691,0.001559,-1.635E-4,-2.292E-4,-4.899E-4,9.646E-5,-6.105E-4,-1.24E-4,junk,meditation
0.005315,0.001329,4.003E-4,-4.474E-4,0.001248,7.271E-4,0.001152,1.636E-4,0.004084,0.001627,-2.122E-4,-1.709E-4,-7.354E-4,1.527E-4,-7.481E-4,-6.804E-5,junk,meditation
0.006175,0.001395,0.001455,-3.106E-4,0.002247,7.445E-4,0.002156,1.891E-4,0.005791,0.001746,9.374E-4,-9.437E-5,6.17E-4,2.77E-4,3.492E-4,-7.365E-5,junk,meditation
0.004923,0.001424,3.393E-4,-3.765E-4,0.001098,7.834E-4,0.001087,2.093E-4,0.004062,0.001673,-5.605E-5,-1.634E-4,-4.48E-4,1.265E-4,-5.179E-4,-1.261E-4,junk,meditation
0.00614,0.001512,8.453E-4,-4.178E-4,0.001626,7.747E-4,0.001502,2.11E-4,0.004935,0.001789,1.686E-4,-1.122E-4,-3.829E-4,2.242E-4,-4.598E-4,-6.313E-5,junk,meditation
0.006616,0.001626,0.001588,-2.518E-4,0.002317,8.014E-4,0.002241,2.424E-4,0.006098,0.001925,0.001087,-2.617E-5,8.006E-4,3.282E-4,4.928E-4,-8.511E-5,junk,meditation
0.005314,0.00162,2.018E-5,-3.691E-4,7.604E-4,8.042E-4,7.692E-4,2.127E-4,0.003956,0.001736,-3.851E-4,-1.684E-4,-8.503E-4,1.095E-4,-9.327E-4,-1.027E-4,junk,meditation
0.006423,0.001772,9.174E-4,-3.183E-4,0.001572,8.269E-4,0.001473,2.57E-4,0.005454,0.001961,3.45E-4,-9.011E-5,-2.397E-4,2.681E-4,-4.195E-4,-5.291E-5,junk,meditation
0.005998,0.001835,0.001287,-2.488E-4,0.001658,8.136E-4,0.001572,2.943E-4,0.005574,0.002073,8.129E-4,-5.549E-5,4.325E-4,2.916E-4,9.838E-5,-9.224E-5,junk,meditation
0.004689,0.001869,-5.134E-4,-4.246E-4,5.179E-5,7.995E-4,5.002E-5,2.311E-4,0.00303,0.001996,-0.00107,-1.953E-4,-0.001774,1.132E-4,-0.001655,-6.12E-5,junk,meditation
0.005322,0.002048,6.722E-4,-2.972E-4,0.001065,8.211E-4,9.778E-4,2.66E-4,0.004682,0.002227,7.102E-5,-6.914E-5,-4.291E-4,2.778E-4,-6.84E-4,-4.296E-5,junk,meditation
0.003547,0.002087,-3.558E-4,-3.06E-4,-3.691E-7,7.624E-4,-5.793E-5,2.725E-4,0.002967,0.002103,-7.451E-4,-1.73E-4,-0.001225,1.473E-4,-0.001286,-7.483E-5,junk,meditation
0.003534,0.002096,-5.652E-4,-3.684E-4,-9.437E-5,7.575E-4,-1.865E-4,2.141E-4,0.002498,0.002235,-0.001237,-1.309E-4,-0.001986,2.241E-4,-0.001853,1.043E-5,junk,meditation
0.003154,0.002101,-7.478E-5,-2.466E-4,1.499E-4,7.897E-4,4.757E-5,2.405E-4,0.002849,0.00225,-6.16E-4,-7.386E-5,-0.001066,2.809E-4,-0.001301,-8.87E-6,junk,meditation
0.001609,0.001957,-0.001907,-4.19E-4,-0.00143,7.405E-4,-0.001331,1.834E-4,-5.73E-6,0.002077,-0.002423,-2.341E-4,-0.003173,8.868E-5,-0.002742,2.716E-5,junk,meditation
0.002143,0.001973,-6.914E-4,-3.244E-4,-4.002E-4,7.368E-4,-4.391E-4,1.885E-4,0.001265,0.002201,-0.001473,-9.897E-5,-0.002104,2.595E-4,-0.002068,8.949E-5,junk,meditation
9.562E-4,0.001888,-0.001922,-3.584E-4,-0.001445,7.355E-4,-0.001299,1.756E-4,-2.236E-4,0.002028,-0.002365,-2.087E-4,-0.00295,1.223E-4,-0.002574,5.485E-5,junk,meditation
0.00168,0.001888,-0.001199,-3.342E-4,-6.693E-4,7.152E-4,-7.275E-4,1.739E-4,3.534E-4,0.00215,-0.001929,-9.816E-5,-0.002434,2.244E-4,-0.002235,1.066E-4,junk,meditation
0.001188,0.001908,-9.099E-4,-2.521E-4,-4.947E-4,7.434E-4,-4.654E-4,2.13E-4,6.831E-4,0.002048,-0.001433,-1.025E-4,-0.001878,2.696E-4,-0.001741,8.149E-5,junk,meditation
0.00102,0.001862,-0.001541,-4.137E-4,-8.801E-4,6.819E-4,-8.0E-4,1.456E-4,-3.607E-4,0.001993,-0.002336,-1.247E-4,-0.002916,2.295E-4,-0.002349,1.432E-4,junk,meditation
0.001749,0.001875,-1.398E-4,-2.593E-4,3.453E-4,7.504E-4,3.628E-4,1.865E-4,0.001348,0.002122,-9.142E-4,-1.797E-5,-0.001335,3.963E-4,-0.001273,1.858E-4,junk,meditation
0.001294,0.001747,-8.433E-4,-2.407E-4,-1.341E-4,7.35E-4,-7.13E-5,2.14E-4,7.544E-4,0.001947,-0.001275,-7.952E-5,-0.001645,2.786E-4,-0.001393,1.189E-4,junk,meditation
0.002137,0.001804,-4.013E-4,-2.844E-4,3.846E-4,7.332E-4,4.192E-4,1.771E-4,0.001262,0.002038,-0.001062,-5.055E-5,-0.001607,3.755E-4,-0.001238,2.013E-4,junk,meditation
0.003175,0.001794,9.17E-4,-1.003E-4,0.001596,8.116E-4,0.001706,2.359E-4,0.003282,0.002139,2.913E-4,1.148E-4,-2.194E-5,5.574E-4,-2.311E-6,2.265E-4,junk,meditation
0.002592,0.001741,-1.564E-4,-1.789E-4,6.986E-4,8.063E-4,7.561E-4,2.588E-4,0.002086,0.001961,-5.877E-4,-3.51E-5,-9.744E-4,3.447E-4,-7.413E-4,1.538E-4,junk,meditation
0.004041,0.001757,4.415E-4,-2.051E-4,0.001409,7.867E-4,0.001335,2.544E-4,0.003079,0.002075,-3.157E-4,6.442E-5,-8.815E-4,4.788E-4,-5.294E-4,2.226E-4,noguesses,rest
0.006961,0.001674,7.752E-4,-2.87E-4,5.699E-4,9.482E-4,3.928E-4,3.337E-4,0.004123,0.002278,1.927E-4,1.237E-5,-5.258E-4,2.413E-4,-2.575E-4,2.208E-4,noguesses,rest
0.007725,0.001787,0.001893,-1.991E-4,0.001615,9.304E-4,0.0012,3.512E-4,0.005391,0.00247,0.00114,1.312E-4,5.179E-4,3.896E-4,5.214E-4,2.558E-4,noguesses,rest
0.006843,0.001835,0.001431,-1.99E-4,0.001151,9.004E-4,7.781E-4,3.546E-4,0.004605,0.002363,8.872E-4,3.467E-5,2.862E-4,3.164E-4,3.714E-4,2.081E-4,noguesses,rest
0.007335,0.001789,0.001363,-2.673E-4,0.001105,8.909E-4,8.179E-4,3.11E-4,0.004319,0.00239,5.378E-4,9.932E-5,-2.048E-4,3.631E-4,8.178E-5,2.816E-4,noguesses,rest
0.007249,0.001841,0.002467,-1.479E-4,0.001911,9.224E-4,0.001584,3.36E-4,0.005574,0.002455,0.001653,1.989E-4,0.001195,4.824E-4,0.001057,2.708E-4,noguesses,rest
0.005798,0.001669,7.884E-4,-2.891E-4,4.566E-4,8.52E-4,1.31E-4,3.154E-4,0.003202,0.002317,1.732E-4,1.187E-5,-5.063E-4,2.874E-4,-1.845E-4,2.26E-4,noguesses,rest
0.006424,0.001598,0.001863,-2.349E-4,0.001427,8.577E-4,9.713E-4,3.096E-4,0.004623,0.002436,0.001243,1.663E-4,6.31E-4,4.633E-4,4.403E-4,2.991E-4,noguesses,rest
0.005597,0.001546,0.001443,-2.133E-4,0.001022,8.813E-4,7.597E-4,3.084E-4,0.004061,0.002331,8.308E-4,8.342E-5,4.217E-4,3.84E-4,3.952E-4,2.341E-4,noguesses,rest
0.005866,0.001388,0.001188,-3.175E-4,9.279E-4,8.054E-4,5.201E-4,2.515E-4,0.00347,0.002333,-3.48E-5,6.965E-5,-5.675E-4,3.619E-4,-2.052E-4,2.779E-4,noguesses,rest
0.006536,0.00142,0.002314,-1.965E-4,0.001813,8.676E-4,0.001402,3.256E-4,0.005138,0.00243,9.836E-4,1.701E-4,7.106E-4,5.004E-4,7.039E-4,2.933E-4,noguesses,rest
0.006096,0.001337,0.001487,-2.879E-4,0.001199,8.526E-4,7.259E-4,2.887E-4,0.004533,0.002329,2.284E-4,1.414E-4,-1.576E-4,4.052E-4,1.139E-4,2.933E-4,noguesses,rest
0.007365,0.001266,0.0025,-1.679E-4,0.002212,8.825E-4,0.001733,3.074E-4,0.006912,0.002573,0.001911,4.291E-4,0.001546,6.206E-4,0.001187,3.464E-4,noguesses,rest
0.007099,0.001317,0.001996,-1.72E-4,0.001864,8.724E-4,0.00134,3.415E-4,0.007115,0.002375,0.002406,6.596E-4,0.002276,5.888E-4,0.001457,3.441E-4,noguesses,rest
0.008111,0.001277,0.00278,-1.896E-4,0.002722,8.809E-4,0.002078,3.134E-4,0.007162,0.002357,0.002844,6.216E-4,0.002315,5.774E-4,0.001553,3.671E-4,noguesses,rest
0.008747,0.001328,0.003335,-7.084E-5,0.003283,9.317E-4,0.002632,3.678E-4,0.007262,0.00235,0.002416,2.917E-4,0.002213,5.411E-4,0.001899,2.847E-4,noguesses,rest
0.008154,0.001348,0.002159,-2.308E-4,0.00239,8.721E-4,0.001751,2.876E-4,0.006117,0.00222,0.00152,2.279E-4,0.001044,4.421E-4,8.214E-4,2.805E-4,noguesses,rest
0.009584,0.001295,0.003765,-9.575E-5,0.003748,9.222E-4,0.002951,3.441E-4,0.007559,0.002317,0.002213,2.675E-4,0.002126,5.309E-4,0.001746,2.824E-4,noguesses,rest
0.008808,0.0013,0.002465,-1.907E-4,0.002552,9.057E-4,0.001973,3.327E-4,0.00616,0.002169,0.001178,9.814E-5,9.872E-4,3.557E-4,9.485E-4,1.555E-4,noguesses,rest
0.009238,0.001397,0.002478,-2.315E-4,0.00293,8.822E-4,0.002325,3.169E-4,0.006988,0.002274,0.001449,2.189E-4,0.001223,4.64E-4,0.001019,2.166E-4,noguesses,rest
0.009574,0.001478,0.003271,-1.267E-4,0.003433,9.395E-4,0.002985,3.695E-4,0.008207,0.002342,0.002162,2.303E-4,0.002266,5.223E-4,0.001898,1.934E-4,noguesses,rest
0.00844,0.001508,0.001568,-2.811E-4,0.001994,8.719E-4,0.001612,3.177E-4,0.006189,0.002207,6.746E-4,5.005E-5,4.182E-4,3.077E-4,5.081E-4,1.213E-4,noguesses,rest
0.009798,0.001639,0.00277,-2.062E-4,0.003093,8.934E-4,0.002652,3.303E-4,0.008074,0.002431,0.001695,1.764E-4,0.001619,4.528E-4,0.001481,1.66E-4,noguesses,rest
0.008513,0.001757,0.002388,-2.003E-4,0.002537,9.062E-4,0.002189,3.532E-4,0.007746,0.002235,0.001633,9.36E-5,0.001618,3.582E-4,0.00142,9.359E-5,noguesses,rest
0.008439,0.001662,0.001407,-3.695E-4,0.001854,8.195E-4,0.001415,2.849E-4,0.006293,0.002301,3.308E-4,6.487E-5,6.933E-5,2.843E-4,2.389E-4,1.344E-4,noguesses,rest
0.00932,0.001733,0.002593,-2.46E-4,0.002758,8.791E-4,0.002363,3.102E-4,0.007994,0.002475,0.001617,1.486E-4,0.001535,4.068E-4,0.001337,1.21E-4,noguesses,rest
0.007336,0.001717,0.001415,-3.143E-4,0.001561,8.468E-4,0.001218,3.079E-4,0.00606,0.002323,7.096E-4,-1.225E-5,4.668E-4,2.563E-4,5.116E-4,6.247E-5,noguesses,rest
0.007756,0.001686,0.001606,-3.399E-4,0.001777,8.014E-4,0.001361,2.717E-4,0.006294,0.002389,5.728E-4,4.416E-5,3.289E-4,2.975E-4,3.532E-4,1.141E-4,noguesses,rest
0.007047,0.001721,0.001877,-2.821E-4,0.001907,7.963E-4,0.001452,3.043E-4,0.006154,0.002452,0.00104,2.709E-5,8.906E-4,3.322E-4,7.247E-4,8.911E-5,noguesses,rest
0.005647,0.001696,4.163E-4,-4.625E-4,6.617E-4,7.305E-4,3.525E-4,2.227E-4,0.003993,0.002269,-4.993E-4,-7.145E-5,-9.831E-4,1.977E-4,-5.097E-4,1.143E-4,noguesses,rest
0.006079,0.00164,0.001452,-3.619E-4,0.001522,7.565E-4,0.001138,2.313E-4,0.005001,0.002408,4.633E-4,3.296E-5,1.944E-4,3.147E-4,1.981E-4,1.321E-4,junk,rest
0.004958,0.00158,1.146E-4,-4.464E-4,4.205E-4,7.196E-4,1.08E-4,2.145E-4,0.003178,0.002196,-5.642E-4,-1.231E-4,-9.308E-4,1.302E-4,-5.079E-4,7.787E-5,junk,hard
0.008852,0.001374,0.002354,-1.697E-4,0.002949,9.301E-4,0.002617,4.533E-4,0.009464,0.001933,0.001978,2.659E-4,0.001894,4.741E-4,0.001577,1.729E-4,junk,hard
0.007664,0.001305,6.164E-4,-2.878E-4,0.001461,9.053E-4,0.001174,4.055E-4,0.007276,0.001802,4.369E-4,8.033E-5,1.321E-4,2.416E-4,1.841E-4,1.262E-4,junk,hard
0.009562,0.001342,0.002121,-2.496E-4,0.002725,9.324E-4,0.002434,4.227E-4,0.009489,0.002001,0.001563,2.745E-4,0.001298,4.515E-4,0.001093,2.178E-4,junk,hard
0.009395,0.001401,0.002483,-1.256E-4,0.003012,9.615E-4,0.002735,4.546E-4,0.01016,0.002013,0.002198,2.881E-4,0.002094,4.966E-4,0.001689,1.837E-4,junk,hard
0.008758,0.001282,9.672E-4,-2.949E-4,0.001688,9.145E-4,0.0014,4.075E-4,0.008004,0.001934,4.73E-4,1.572E-4,1.663E-4,3.093E-4,1.793E-4,1.684E-4,junk,hard
0.01023,0.001452,0.002348,-1.957E-4,0.00293,9.465E-4,0.002594,4.464E-4,0.01013,0.002125,0.001807,2.789E-4,0.001581,4.946E-4,0.001338,1.951E-4,junk,hard
0.009146,0.001438,0.00188,-1.657E-4,0.002314,9.929E-4,0.002129,4.532E-4,0.009348,0.002076,0.001532,2.322E-4,0.001362,4.126E-4,0.001059,1.653E-4,junk,hard
0.009064,0.001461,0.001741,-2.766E-4,0.002202,9.374E-4,0.001946,4.365E-4,0.00887,0.002092,0.001038,2.293E-4,7.032E-4,4.346E-4,5.731E-4,1.925E-4,junk,hard
0.008773,0.001549,0.002316,-1.739E-4,0.002558,9.516E-4,0.002357,4.594E-4,0.009341,0.002116,0.001739,2.762E-4,0.001519,4.779E-4,0.001207,1.797E-4,junk,hard
0.007022,0.001408,5.903E-4,-3.202E-4,9.894E-4,8.734E-4,7.906E-4,4.25E-4,0.006484,0.001895,1.999E-4,8.704E-5,-2.227E-4,2.605E-4,-2.005E-4,1.365E-4,junk,hard
0.007805,0.001473,0.001547,-2.903E-4,0.001856,8.916E-4,0.001604,4.113E-4,0.007785,0.002028,9.349E-4,2.158E-4,6.0E-4,3.958E-4,4.327E-4,1.926E-4,junk,hard
0.007061,0.001466,0.00124,-2.082E-4,0.001571,9.093E-4,0.001438,4.141E-4,0.007377,0.001952,9.808E-4,1.773E-4,7.484E-4,3.627E-4,5.21E-4,1.471E-4,junk,hard
0.006661,0.001454,5.75E-4,-3.561E-4,9.921E-4,8.743E-4,8.324E-4,3.712E-4,0.006198,0.001912,4.17E-5,1.076E-4,-4.898E-4,3.467E-4,-3.173E-4,1.795E-4,junk,hard
0.007424,0.001459,0.00169,-2.797E-4,0.001804,9.171E-4,0.001621,4.38E-4,0.007667,0.001988,0.001024,2.307E-4,7.533E-4,4.321E-4,5.815E-4,1.703E-4,junk,hard
0.006452,0.001455,5.224E-4,-3.379E-4,9.281E-4,8.836E-4,7.569E-4,3.965E-4,0.006313,0.001881,1.651E-4,8.448E-5,-2.299E-4,2.799E-4,-1.662E-4,1.519E-4,junk,hard
