Uk1,YAxis,Uk2,PRbpm,SpO2,Time
7,99,72,181,55,2014-06-27 16:15:05.433748
6,99,72,181,53,2014-06-27 16:15:05.450617
6,99,72,181,52,2014-06-27 16:15:05.467252
6,99,72,181,50,2014-06-27 16:15:05.483835
6,99,72,181,49,2014-06-27 16:15:05.500288
6,99,72,181,47,2014-06-27 16:15:05.517325
5,99,72,181,45,2014-06-27 16:15:05.533671
5,99,72,181,44,2014-06-27 16:15:05.550291
5,99,72,181,42,2014-06-27 16:15:05.567190
5,99,72,181,41,2014-06-27 16:15:05.583822
5,99,72,181,40,2014-06-27 16:15:05.600535
5,99,72,181,40,2014-06-27 16:15:05.617456
5,99,72,181,38,2014-06-27 16:15:05.634137
4,99,72,181,37,2014-06-27 16:15:05.651063
4,99,72,181,36,2014-06-27 16:15:05.667491
4,99,72,181,34,2014-06-27 16:15:05.684161
4,99,72,181,33,2014-06-27 16:15:05.700946
4,99,72,181,31,2014-06-27 16:15:05.717573
3,99,72,181,29,2014-06-27 16:15:05.734011
3,99,72,181,27,2014-06-27 16:15:05.751062
3,99,72,181,26,2014-06-27 16:15:05.767132
3,99,72,181,25,2014-06-27 16:15:05.784188
3,99,72,181,23,2014-06-27 16:15:05.800668
2,99,72,181,22,2014-06-27 16:15:05.817357
2,99,72,181,20,2014-06-27 16:15:05.833684
2,99,72,181,19,2014-06-27 16:15:05.850839
2,99,72,181,18,2014-06-27 16:15:05.866916
2,99,72,181,16,2014-06-27 16:15:05.883675
2,99,72,181,17,2014-06-27 16:15:05.900509
2,99,72,181,19,2014-06-27 16:15:05.917125
2,99,72,181,24,2014-06-27 16:15:05.933587
3,99,72,181,31,2014-06-27 16:15:05.950423
3,99,72,181,40,2014-06-27 16:15:05.967047
5,99,72,181,47,2014-06-27 16:15:05.983483
5,99,72,181,55,2014-06-27 16:15:06.000755
6,99,72,181,61,2014-06-27 16:15:06.016830
7,99,72,181,65,2014-06-27 16:15:06.033407
8,99,72,181,67,2014-06-27 16:15:06.050250
8,99,72,181,67,2014-06-27 16:15:06.066639
8,99,72,181,67,2014-06-27 16:15:06.083297
8,99,72,181,66,2014-06-27 16:15:06.100442
8,99,72,181,65,2014-06-27 16:15:06.116577
8,99,72,181,64,2014-06-27 16:15:06.133356
8,99,72,245,62,2014-06-27 16:15:06.149803
7,99,72,245,60,2014-06-27 16:15:06.166486
7,99,72,181,59,2014-06-27 16:15:06.183233
7,99,72,181,58,2014-06-27 16:15:06.199852
7,99,72,181,57,2014-06-27 16:15:06.216636
7,99,72,181,57,2014-06-27 16:15:06.232912
7,99,72,181,57,2014-06-27 16:15:06.249989
7,99,72,181,57,2014-06-27 16:15:06.266606
7,99,72,181,57,2014-06-27 16:15:06.282850
7,99,72,181,56,2014-06-27 16:15:06.299723
7,99,72,181,54,2014-06-27 16:15:06.316380
6,99,72,181,51,2014-06-27 16:15:06.332977
6,99,72,181,48,2014-06-27 16:15:06.349531
6,99,72,181,44,2014-06-27 16:15:06.366666
5,99,72,181,41,2014-06-27 16:15:06.382788
5,99,72,181,39,2014-06-27 16:15:06.399630
4,99,72,181,37,2014-06-27 16:15:06.416012
4,99,72,181,34,2014-06-27 16:15:06.432719
4,99,72,181,32,2014-06-27 16:15:06.449686
4,99,72,181,31,2014-06-27 16:15:06.465980
3,99,72,181,29,2014-06-27 16:15:06.482807
3,99,72,181,27,2014-06-27 16:15:06.499564
3,99,72,181,26,2014-06-27 16:15:06.516379
3,99,72,181,25,2014-06-27 16:15:06.532864
3,99,72,181,24,2014-06-27 16:15:06.549871
3,99,72,181,23,2014-06-27 16:15:06.566276
2,99,72,181,22,2014-06-27 16:15:06.583090
2,99,72,181,22,2014-06-27 16:15:06.599734
2,99,72,181,22,2014-06-27 16:15:06.616519
2,99,72,181,22,2014-06-27 16:15:06.633195
2,99,72,181,22,2014-06-27 16:15:06.650064
2,99,72,181,22,2014-06-27 16:15:06.666583
2,99,72,181,22,2014-06-27 16:15:06.683126
2,99,72,181,22,2014-06-27 16:15:06.699865
2,99,72,181,23,2014-06-27 16:15:06.716658
2,99,72,181,23,2014-06-27 16:15:06.733437
2,99,72,181,22,2014-06-27 16:15:06.750275
2,99,72,181,21,2014-06-27 16:15:06.766572
2,99,72,181,20,2014-06-27 16:15:06.783497
2,99,72,181,18,2014-06-27 16:15:06.800340
2,99,72,181,15,2014-06-27 16:15:06.816959
1,99,72,181,9,2014-06-27 16:15:06.833513
1,99,72,181,4,2014-06-27 16:15:06.850556
0,99,72,181,0,2014-06-27 16:15:06.867018
0,99,72,181,0,2014-06-27 16:15:06.883907
0,99,72,181,0,2014-06-27 16:15:06.900241
0,99,72,181,0,2014-06-27 16:15:06.917018
0,99,72,181,0,2014-06-27 16:15:06.933922
0,99,72,181,0,2014-06-27 16:15:06.950444
0,99,72,181,6,2014-06-27 16:15:06.967374
0,99,72,181,12,2014-06-27 16:15:06.983955
1,99,72,181,16,2014-06-27 16:15:07.000431
2,99,72,181,18,2014-06-27 16:15:07.017216
2,99,72,181,18,2014-06-27 16:15:07.034061
2,99,72,181,16,2014-06-27 16:15:07.050900
2,99,72,181,17,2014-06-27 16:15:07.067398
2,99,72,181,18,2014-06-27 16:15:07.084185
2,99,72,181,20,2014-06-27 16:15:07.100654
2,99,72,181,23,2014-06-27 16:15:07.117517
2,99,72,181,25,2014-06-27 16:15:07.134443
3,99,72,181,27,2014-06-27 16:15:07.154997
3,99,72,181,27,2014-06-27 16:15:07.167425
3,99,72,181,24,2014-06-27 16:15:07.184353
3,99,72,181,20,2014-06-27 16:15:07.200839
2,99,72,181,16,2014-06-27 16:15:07.217815
2,99,72,181,11,2014-06-27 16:15:07.234377
1,99,72,181,6,2014-06-27 16:15:07.251075
0,99,72,181,0,2014-06-27 16:15:07.267644
0,99,72,181,0,2014-06-27 16:15:07.284574
0,99,72,181,0,2014-06-27 16:15:07.300984
0,99,72,181,0,2014-06-27 16:15:07.317924
0,99,72,181,0,2014-06-27 16:15:07.334760
0,99,72,181,0,2014-06-27 16:15:07.351249
0,99,72,181,0,2014-06-27 16:15:07.367947
0,99,72,181,0,2014-06-27 16:15:07.385171
0,99,72,181,0,2014-06-27 16:15:07.401343
0,99,72,181,0,2014-06-27 16:15:07.418011
0,99,72,181,0,2014-06-27 16:15:07.434918
0,99,72,181,0,2014-06-27 16:15:07.451231
0,99,72,181,0,2014-06-27 16:15:07.468164
0,99,72,181,0,2014-06-27 16:15:07.484900
0,99,72,181,0,2014-06-27 16:15:07.501747
0,99,72,181,0,2014-06-27 16:15:07.518067
0,99,72,181,0,2014-06-27 16:15:07.535115
0,99,72,181,0,2014-06-27 16:15:07.551613
0,99,72,181,0,2014-06-27 16:15:07.568362
0,99,72,181,127,2014-06-27 16:15:07.585358
15,99,72,181,14,2014-06-27 16:15:07.601964
1,99,72,181,48,2014-06-27 16:15:07.618320
6,99,72,181,95,2014-06-27 16:15:07.635369
11,99,72,181,127,2014-06-27 16:15:07.651871
15,99,72,181,127,2014-06-27 16:15:07.668600
15,99,72,181,63,2014-06-27 16:15:07.685370
7,99,72,181,127,2014-06-27 16:15:07.702107
15,99,72,181,29,2014-06-27 16:15:07.718511
3,99,72,181,127,2014-06-27 16:15:07.735437
15,99,72,181,62,2014-06-27 16:15:07.752339
7,99,72,181,127,2014-06-27 16:15:07.768706
15,99,72,181,127,2014-06-27 16:15:07.785766
15,99,72,181,60,2014-06-27 16:15:07.802157
7,99,72,181,127,2014-06-27 16:15:07.818919
15,99,72,181,127,2014-06-27 16:15:07.835929
15,99,72,181,54,2014-06-27 16:15:07.852226
6,99,72,181,0,2014-06-27 16:15:07.868895
0,99,72,181,0,2014-06-27 16:15:07.885677
0,99,72,181,0,2014-06-27 16:15:07.902211
0,99,72,181,0,2014-06-27 16:15:07.919208
0,99,72,181,0,2014-06-27 16:15:07.935765
0,99,72,181,0,2014-06-27 16:15:07.952598
0,99,72,181,0,2014-06-27 16:15:07.969010
0,99,72,246,0,2014-06-27 16:15:07.986116
0,99,72,246,0,2014-06-27 16:15:08.002719
0,99,72,182,0,2014-06-27 16:15:08.019422
0,99,72,182,0,2014-06-27 16:15:08.036249
0,99,72,182,0,2014-06-27 16:15:08.052523
0,99,72,182,10,2014-06-27 16:15:08.069205
1,99,72,182,24,2014-06-27 16:15:08.086013
3,99,72,182,0,2014-06-27 16:15:08.102746
0,99,72,182,0,2014-06-27 16:15:08.119370
0,99,72,182,0,2014-06-27 16:15:08.136122
0,99,72,182,0,2014-06-27 16:15:08.152718
0,99,72,182,0,2014-06-27 16:15:08.169553
0,99,72,182,0,2014-06-27 16:15:08.186588
0,99,72,182,0,2014-06-27 16:15:08.203007
0,99,72,182,0,2014-06-27 16:15:08.219530
0,99,72,182,0,2014-06-27 16:15:08.236439
0,99,72,182,0,2014-06-27 16:15:08.253041
0,99,72,182,0,2014-06-27 16:15:08.269817
0,99,72,182,0,2014-06-27 16:15:08.286661
0,99,72,182,0,2014-06-27 16:15:08.303130
0,99,72,182,0,2014-06-27 16:15:08.319849
0,99,72,182,0,2014-06-27 16:15:08.336826
0,99,72,182,0,2014-06-27 16:15:08.353071
0,99,72,182,0,2014-06-27 16:15:08.369874
0,99,72,182,0,2014-06-27 16:15:08.386943
0,99,72,182,0,2014-06-27 16:15:08.403917
0,99,72,182,0,2014-06-27 16:15:08.420164
0,99,72,182,0,2014-06-27 16:15:08.437032
0,99,72,182,0,2014-06-27 16:15:08.453674
0,99,72,182,0,2014-06-27 16:15:08.470144
0,99,72,182,0,2014-06-27 16:15:08.487226
0,99,72,182,0,2014-06-27 16:15:08.503686
0,99,72,182,0,2014-06-27 16:15:08.520525
0,99,72,182,0,2014-06-27 16:15:08.537154
0,99,72,182,0,2014-06-27 16:15:08.553794
0,99,72,182,0,2014-06-27 16:15:08.570237
0,99,72,182,0,2014-06-27 16:15:08.587531
0,99,72,182,0,2014-06-27 16:15:08.603887
0,99,72,182,19,2014-06-27 16:15:08.620746
2,99,72,182,38,2014-06-27 16:15:08.637160
4,99,72,182,55,2014-06-27 16:15:08.654009
6,99,72,182,68,2014-06-27 16:15:08.670721
8,99,72,182,78,2014-06-27 16:15:08.687460
9,99,72,182,85,2014-06-27 16:15:08.704114
10,99,72,182,91,2014-06-27 16:15:08.720536
11,99,72,182,97,2014-06-27 16:15:08.737587
12,99,72,182,103,2014-06-27 16:15:08.753966
12,99,72,182,109,2014-06-27 16:15:08.770819
13,99,72,182,116,2014-06-27 16:15:08.787822
14,99,72,182,121,2014-06-27 16:15:08.804212
15,99,72,182,126,2014-06-27 16:15:08.821017
15,99,72,182,127,2014-06-27 16:15:08.837890
15,99,72,182,127,2014-06-27 16:15:08.854417
15,99,72,182,126,2014-06-27 16:15:08.870908
15,99,72,182,122,2014-06-27 16:15:08.887868
15,99,72,247,116,2014-06-27 16:15:08.904477
14,99,72,247,74,2014-06-27 16:15:08.920953
9,99,72,183,69,2014-06-27 16:15:08.938154
8,99,72,183,64,2014-06-27 16:15:08.954349
8,99,72,183,60,2014-06-27 16:15:08.971182
7,99,72,183,56,2014-06-27 16:15:08.988227
7,99,72,183,52,2014-06-27 16:15:09.004565
6,99,72,183,50,2014-06-27 16:15:09.021304
6,99,72,183,47,2014-06-27 16:15:09.038122
5,99,72,183,45,2014-06-27 16:15:09.054759
5,99,72,183,43,2014-06-27 16:15:09.071454
5,99,72,183,41,2014-06-27 16:15:09.088167
5,99,72,183,40,2014-06-27 16:15:09.104611
5,99,72,183,38,2014-06-27 16:15:09.121452
4,99,72,183,35,2014-06-27 16:15:09.138178
4,99,72,183,33,2014-06-27 16:15:09.154993
4,99,72,183,30,2014-06-27 16:15:09.172419
3,99,72,183,27,2014-06-27 16:15:09.188384
3,99,72,183,25,2014-06-27 16:15:09.204897
3,99,72,183,22,2014-06-27 16:15:09.221598
2,99,72,183,21,2014-06-27 16:15:09.238540
2,99,72,183,20,2014-06-27 16:15:09.254999
2,99,72,183,20,2014-06-27 16:15:09.271940
2,99,72,183,21,2014-06-27 16:15:09.288666
2,99,72,183,22,2014-06-27 16:15:09.305231
2,99,72,183,25,2014-06-27 16:15:09.322548
3,99,72,183,28,2014-06-27 16:15:09.338726
3,99,72,183,30,2014-06-27 16:15:09.355377
3,99,72,183,33,2014-06-27 16:15:09.372042
4,99,72,183,34,2014-06-27 16:15:09.388865
4,99,72,183,35,2014-06-27 16:15:09.405305
4,99,72,183,34,2014-06-27 16:15:09.422271
4,99,72,183,33,2014-06-27 16:15:09.438974
4,99,72,183,32,2014-06-27 16:15:09.455550
4,99,72,183,31,2014-06-27 16:15:09.472327
3,99,72,183,31,2014-06-27 16:15:09.488873
3,99,72,183,31,2014-06-27 16:15:09.505544
3,99,72,183,32,2014-06-27 16:15:09.522438
4,99,72,183,32,2014-06-27 16:15:09.538925
4,99,72,183,31,2014-06-27 16:15:09.555813
3,99,72,183,30,2014-06-27 16:15:09.572556
3,99,72,183,28,2014-06-27 16:15:09.589043
3,99,72,183,25,2014-06-27 16:15:09.605921
3,99,72,183,21,2014-06-27 16:15:09.622347
2,99,72,183,17,2014-06-27 16:15:09.639076
2,99,72,183,13,2014-06-27 16:15:09.655920
1,99,72,183,7,2014-06-27 16:15:09.672664
0,99,72,183,0,2014-06-27 16:15:09.689369
0,99,72,183,0,2014-06-27 16:15:09.706333
0,99,72,183,0,2014-06-27 16:15:09.722661
0,99,72,183,0,2014-06-27 16:15:09.739545
0,99,72,183,0,2014-06-27 16:15:09.755969
0,99,72,183,0,2014-06-27 16:15:09.772926
0,99,72,183,0,2014-06-27 16:15:09.789603
0,99,72,183,0,2014-06-27 16:15:09.806302
0,99,72,183,0,2014-06-27 16:15:09.823145
0,99,72,183,0,2014-06-27 16:15:09.839787
0,99,72,183,0,2014-06-27 16:15:09.856141
0,99,72,183,0,2014-06-27 16:15:09.872897
0,99,72,183,0,2014-06-27 16:15:09.889961
0,99,72,183,0,2014-06-27 16:15:09.906561
0,99,72,183,0,2014-06-27 16:15:09.923059
0,99,72,183,0,2014-06-27 16:15:09.939794
0,99,72,183,0,2014-06-27 16:15:09.956448
0,99,72,183,0,2014-06-27 16:15:09.973267
0,99,72,183,0,2014-06-27 16:15:09.990035
0,99,72,183,0,2014-06-27 16:15:10.006587
0,99,72,183,0,2014-06-27 16:15:10.023442
0,99,72,183,0,2014-06-27 16:15:10.039986
0,99,72,183,0,2014-06-27 16:15:10.056669
0,99,72,183,0,2014-06-27 16:15:10.073348
0,99,72,183,0,2014-06-27 16:15:10.090126
0,99,72,183,0,2014-06-27 16:15:10.106801
0,99,72,183,0,2014-06-27 16:15:10.123502
0,99,72,183,0,2014-06-27 16:15:10.140309
0,99,72,183,0,2014-06-27 16:15:10.156849
0,99,72,183,6,2014-06-27 16:15:10.182497
0,99,72,183,20,2014-06-27 16:15:10.190323
2,99,72,183,32,2014-06-27 16:15:10.206882
4,99,72,183,44,2014-06-27 16:15:10.223823
5,99,72,183,62,2014-06-27 16:15:10.241047
7,99,72,183,92,2014-06-27 16:15:10.257384
11,99,72,183,127,2014-06-27 16:15:10.273695
15,99,72,183,127,2014-06-27 16:15:10.290825
15,99,72,183,3,2014-06-27 16:15:10.307102
0,99,72,183,43,2014-06-27 16:15:10.324046
5,99,72,183,81,2014-06-27 16:15:10.340887
10,99,72,183,107,2014-06-27 16:15:10.357355
13,99,72,183,111,2014-06-27 16:15:10.373918
13,99,72,183,85,2014-06-27 16:15:10.390759
10,99,72,183,83,2014-06-27 16:15:10.407351
10,99,72,183,80,2014-06-27 16:15:10.424012
10,99,72,183,62,2014-06-27 16:15:10.440862
7,99,72,183,36,2014-06-27 16:15:10.457618
4,99,72,183,3,2014-06-27 16:15:10.474074
0,99,72,183,127,2014-06-27 16:15:10.490999
15,99,72,183,119,2014-06-27 16:15:10.507555
14,99,72,183,33,2014-06-27 16:15:10.524229
4,99,72,183,0,2014-06-27 16:15:10.541199
0,144,40,53,0,2014-06-27 16:15:10.557458
0,144,40,53,0,2014-06-27 16:15:10.573931
0,144,40,53,0,2014-06-27 16:15:10.590713
0,144,40,53,0,2014-06-27 16:15:10.606984
0,144,40,53,0,2014-06-27 16:15:10.623832
0,144,40,53,0,2014-06-27 16:15:10.640965
0,144,40,53,0,2014-06-27 16:15:10.657455
0,144,40,53,0,2014-06-27 16:15:10.674084
0,144,40,53,0,2014-06-27 16:15:10.690838
0,144,40,53,0,2014-06-27 16:15:10.707589
0,144,40,53,0,2014-06-27 16:15:10.724110
0,144,40,53,0,2014-06-27 16:15:10.741087
0,144,40,53,0,2014-06-27 16:15:10.757552
0,144,40,53,0,2014-06-27 16:15:10.774413
0,144,40,53,0,2014-06-27 16:15:10.791109
0,144,40,53,0,2014-06-27 16:15:10.807504
0,144,40,5,0,2014-06-27 16:15:10.824540
0,144,16,2,0,2014-06-27 16:15:10.841142
0,144,0,0,0,2014-06-27 16:15:10.857911
0,144,0,0,0,2014-06-27 16:15:10.874377
0,144,0,0,0,2014-06-27 16:15:10.891443
0,144,0,0,0,2014-06-27 16:15:10.907961
0,144,0,0,0,2014-06-27 16:15:10.924593
0,144,0,0,0,2014-06-27 16:15:10.941305
0,144,0,0,0,2014-06-27 16:15:10.957932
0,144,0,0,0,2014-06-27 16:15:10.974553
0,144,0,0,0,2014-06-27 16:15:10.991423
0,144,0,0,0,2014-06-27 16:15:11.008127
0,144,0,0,0,2014-06-27 16:15:11.024819
0,144,0,0,0,2014-06-27 16:15:11.041555
0,144,0,0,0,2014-06-27 16:15:11.058109
0,144,0,0,0,2014-06-27 16:15:11.074708
0,144,0,0,0,2014-06-27 16:15:11.091771
0,213,0,0,0,2014-06-27 16:15:11.108133
0,213,3,0,0,2014-06-27 16:15:11.124931
0,149,0,0,0,2014-06-27 16:15:11.141754
0,149,0,0,0,2014-06-27 16:15:11.158953
0,149,0,0,0,2014-06-27 16:15:11.175198
0,149,0,0,0,2014-06-27 16:15:11.192817
0,149,0,0,0,2014-06-27 16:15:11.208681
0,149,0,0,0,2014-06-27 16:15:11.224962
0,149,0,0,0,2014-06-27 16:15:11.242121
0,149,0,0,0,2014-06-27 16:15:11.258655
0,149,0,0,0,2014-06-27 16:15:11.275214
0,149,0,0,0,2014-06-27 16:15:11.292002
0,149,0,0,0,2014-06-27 16:15:11.308789
0,149,0,0,0,2014-06-27 16:15:11.325413
0,149,0,0,0,2014-06-27 16:15:11.342316
0,149,0,0,0,2014-06-27 16:15:11.358781
0,149,0,0,0,2014-06-27 16:15:11.375602
0,149,0,0,0,2014-06-27 16:15:11.392407
0,149,0,0,0,2014-06-27 16:15:11.409060
0,149,0,0,0,2014-06-27 16:15:11.425695
0,149,0,0,0,2014-06-27 16:15:11.442317
0,149,0,0,0,2014-06-27 16:15:11.459121
0,149,0,0,0,2014-06-27 16:15:11.475546
0,149,0,0,0,2014-06-27 16:15:11.492446
0,149,0,0,0,2014-06-27 16:15:11.509128
0,149,0,0,0,2014-06-27 16:15:11.525718
0,149,0,0,0,2014-06-27 16:15:11.542761
0,149,0,0,0,2014-06-27 16:15:11.559247
0,149,0,0,0,2014-06-27 16:15:11.575926
0,149,0,0,0,2014-06-27 16:15:11.592577
0,149,0,0,0,2014-06-27 16:15:11.609256
0,149,0,0,0,2014-06-27 16:15:11.626175
0,149,0,0,0,2014-06-27 16:15:11.643208
0,149,0,0,0,2014-06-27 16:15:11.659247
0,149,0,0,0,2014-06-27 16:15:11.676130
0,149,0,0,0,2014-06-27 16:15:11.692915
0,149,0,0,0,2014-06-27 16:15:11.709755
0,149,0,0,0,2014-06-27 16:15:11.726314
0,149,0,0,0,2014-06-27 16:15:11.743196
0,149,0,0,0,2014-06-27 16:15:11.759617
0,149,0,0,0,2014-06-27 16:15:11.776157
0,149,0,0,0,2014-06-27 16:15:11.793093
0,149,0,0,0,2014-06-27 16:15:11.809662
0,149,0,0,0,2014-06-27 16:15:11.826615
0,149,0,0,0,2014-06-27 16:15:11.843240
0,149,0,0,0,2014-06-27 16:15:11.859737
0,149,0,0,0,2014-06-27 16:15:11.876565
0,149,0,0,0,2014-06-27 16:15:11.893150
0,149,0,0,0,2014-06-27 16:15:11.909951
0,149,0,0,0,2014-06-27 16:15:11.926459
0,149,0,0,0,2014-06-27 16:15:11.943544
0,149,0,0,0,2014-06-27 16:15:11.960188
0,149,0,0,0,2014-06-27 16:15:11.976820
0,149,0,0,0,2014-06-27 16:15:11.993470
0,149,0,0,0,2014-06-27 16:15:12.010170
0,149,0,0,0,2014-06-27 16:15:12.026841
0,149,0,0,0,2014-06-27 16:15:12.043770
0,149,0,0,0,2014-06-27 16:15:12.060397
0,149,0,0,0,2014-06-27 16:15:12.077256
0,149,0,0,0,2014-06-27 16:15:12.093861
0,149,0,0,0,2014-06-27 16:15:12.110204
0,149,0,0,0,2014-06-27 16:15:12.126985
0,149,0,0,0,2014-06-27 16:15:12.143699
0,149,0,0,0,2014-06-27 16:15:12.160337
0,149,21,2,0,2014-06-27 16:15:12.177133
0,149,104,13,0,2014-06-27 16:15:12.203023
0,149,125,15,0,2014-06-27 16:15:12.210725
0,149,86,10,0,2014-06-27 16:15:12.227354
0,149,127,15,0,2014-06-27 16:15:12.244193
0,149,126,15,0,2014-06-27 16:15:12.260755
0,149,127,15,0,2014-06-27 16:15:12.277308
0,149,22,2,0,2014-06-27 16:15:12.294005
0,149,43,5,0,2014-06-27 16:15:12.310682
0,149,33,4,0,2014-06-27 16:15:12.327461
0,149,0,0,0,2014-06-27 16:15:12.344423
0,149,127,15,0,2014-06-27 16:15:12.360708
0,149,127,15,0,2014-06-27 16:15:12.377536
0,149,84,10,0,2014-06-27 16:15:12.394507
0,149,25,3,0,2014-06-27 16:15:12.410895
0,149,127,15,0,2014-06-27 16:15:12.427606
0,149,127,15,0,2014-06-27 16:15:12.444605
0,149,124,15,0,2014-06-27 16:15:12.461060
0,149,78,9,0,2014-06-27 16:15:12.477598
0,149,34,4,0,2014-06-27 16:15:12.494548
0,149,127,15,0,2014-06-27 16:15:12.511213
0,149,127,15,0,2014-06-27 16:15:12.527709
0,149,127,15,0,2014-06-27 16:15:12.544865
0,149,127,15,0,2014-06-27 16:15:12.561144
0,149,97,12,0,2014-06-27 16:15:12.578025
0,149,65,8,0,2014-06-27 16:15:12.594632
0,149,34,4,0,2014-06-27 16:15:12.611345
0,149,5,0,0,2014-06-27 16:15:12.628049
0,149,127,15,0,2014-06-27 16:15:12.644752
0,149,127,15,0,2014-06-27 16:15:12.661475
0,149,127,15,0,2014-06-27 16:15:12.678053
0,149,127,15,0,2014-06-27 16:15:12.694889
0,214,127,15,0,2014-06-27 16:15:12.711643
0,214,127,15,0,2014-06-27 16:15:12.728105
0,150,127,15,0,2014-06-27 16:15:12.745031
0,150,127,15,0,2014-06-27 16:15:12.761721
0,150,127,15,0,2014-06-27 16:15:12.778201
0,150,127,15,0,2014-06-27 16:15:12.795095
0,150,127,15,0,2014-06-27 16:15:12.811619
0,150,127,15,0,2014-06-27 16:15:12.828466
0,150,127,15,0,2014-06-27 16:15:12.845315
0,150,127,15,0,2014-06-27 16:15:12.861820
0,150,127,15,0,2014-06-27 16:15:12.878418
0,150,127,15,0,2014-06-27 16:15:12.895581
0,150,123,15,0,2014-06-27 16:15:12.911853
0,150,117,14,0,2014-06-27 16:15:12.928511
0,150,112,14,0,2014-06-27 16:15:12.945603
0,150,108,13,0,2014-06-27 16:15:12.961843
0,150,105,13,0,2014-06-27 16:15:12.978763
0,150,103,12,0,2014-06-27 16:15:12.995683
0,150,101,12,0,2014-06-27 16:15:13.012298
0,150,97,12,0,2014-06-27 16:15:13.028999
0,150,93,11,0,2014-06-27 16:15:13.045881
0,150,87,10,0,2014-06-27 16:15:13.062323
0,150,81,10,0,2014-06-27 16:15:13.078833
0,150,75,9,0,2014-06-27 16:15:13.096071
0,150,70,8,0,2014-06-27 16:15:13.112319
0,150,66,8,0,2014-06-27 16:15:13.129016
0,150,63,7,0,2014-06-27 16:15:13.146036
0,150,61,7,0,2014-06-27 16:15:13.162455
0,150,59,7,0,2014-06-27 16:15:13.179182
0,150,58,7,0,2014-06-27 16:15:13.196202
0,150,57,7,0,2014-06-27 16:15:13.212468
0,150,57,7,0,2014-06-27 16:15:13.229325
0,150,57,7,0,2014-06-27 16:15:13.246162
0,150,57,7,0,2014-06-27 16:15:13.262567
0,150,57,7,0,2014-06-27 16:15:13.279424
0,150,57,7,0,2014-06-27 16:15:13.295967
0,150,57,7,0,2014-06-27 16:15:13.312727
0,150,57,7,0,2014-06-27 16:15:13.329586
0,150,56,7,0,2014-06-27 16:15:13.346232
0,150,55,6,0,2014-06-27 16:15:13.362950
0,150,54,6,0,2014-06-27 16:15:13.379482
0,150,54,6,0,2014-06-27 16:15:13.395990
0,150,54,6,0,2014-06-27 16:15:13.412632
0,150,55,6,0,2014-06-27 16:15:13.429207
0,150,0,0,0,2014-06-27 16:15:13.445919
0,150,0,0,0,2014-06-27 16:15:13.462278
0,150,0,0,0,2014-06-27 16:15:13.479141
0,150,0,0,0,2014-06-27 16:15:13.495836
0,150,0,0,0,2014-06-27 16:15:13.512256
0,150,0,0,0,2014-06-27 16:15:13.528883
0,150,0,0,0,2014-06-27 16:15:13.545692
0,150,0,0,0,2014-06-27 16:15:13.562170
0,150,0,0,0,2014-06-27 16:15:13.578789
0,150,0,0,0,2014-06-27 16:15:13.595716
0,150,0,0,0,2014-06-27 16:15:13.612032
0,150,0,0,0,2014-06-27 16:15:13.628732
0,150,0,0,0,2014-06-27 16:15:13.645480
0,150,0,0,0,2014-06-27 16:15:13.661967
0,150,0,0,0,2014-06-27 16:15:13.678655
0,150,0,0,0,2014-06-27 16:15:13.695406
0,150,0,0,0,2014-06-27 16:15:13.711872
0,150,0,0,0,2014-06-27 16:15:13.728641
0,150,0,0,0,2014-06-27 16:15:13.745410
0,150,0,0,0,2014-06-27 16:15:13.761817
0,150,0,0,0,2014-06-27 16:15:13.778424
0,150,0,0,0,2014-06-27 16:15:13.795232
0,150,0,0,0,2014-06-27 16:15:13.811674
0,150,0,0,0,2014-06-27 16:15:13.828278
0,150,0,0,0,2014-06-27 16:15:13.845099
0,150,0,0,0,2014-06-27 16:15:13.861764
0,150,0,0,0,2014-06-27 16:15:13.878188
0,150,0,0,0,2014-06-27 16:15:13.894974
0,150,0,0,0,2014-06-27 16:15:13.911413
0,150,0,0,0,2014-06-27 16:15:13.928082
0,150,0,0,0,2014-06-27 16:15:13.944853
0,150,0,0,0,2014-06-27 16:15:13.961335
0,150,0,0,0,2014-06-27 16:15:13.978092
0,150,0,0,0,2014-06-27 16:15:13.994882
0,150,0,0,0,2014-06-27 16:15:14.011222
0,150,0,0,0,2014-06-27 16:15:14.027833
0,150,0,0,0,2014-06-27 16:15:14.044694
0,150,127,15,0,2014-06-27 16:15:14.061231
0,150,127,15,0,2014-06-27 16:15:14.077989
0,150,69,8,0,2014-06-27 16:15:14.094687
0,150,127,15,0,2014-06-27 16:15:14.111574
